Election_Type,State_Name,Constituency_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Age,District_Name,PC_Name,PC_No,CandID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc
GE,Maharashtra,KOLHAPUR,17,47,2019,4,0,4,14,Dayanand Maruti Kamble,M,BARESP,1570,,1330852,1880496,GEN,,16,70.77,0.12,yes,149,0.01,2.22,GEMH115402,,1096,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Business,,,
GE,Maharashtra,KOLHAPUR,17,47,2019,4,0,4,15,Nagratna Siddharth,M,BMUP,1421,,1330852,1880496,GEN,,16,70.77,0.11,yes,329,0.02,2.22,GEMH115403,,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Small Business or Self-employed,,,
GE,Maharashtra,KOLHAPUR,17,47,2019,4,0,4,16,Paresh Dattatray Bhosale,M,IND,1092,,1330852,1880496,GEN,,16,70.77,0.08,yes,0,0,2.22,GEMH115404,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Business,Real Estate or Builder or Developer or Construction,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,1,Dhairyasheel Sambhajirao Mane,M,SHS,585776,,1252211,1776555,GEN,,18,70.49,46.78,no,96039,7.67,2.63,GEMH115405,,18691,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Graduate,Business,,Agriculture,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,2,Raju Anna Shetti,M,SWP,489737,GEN,1252211,1776555,GEN,,18,70.49,39.11,no,366318,29.25,2.63,GEMH8150,,12961,TRUE,3,SWP,12961,HATKANANGLE,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,10th Pass,Agriculture,,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,3,Aslam Badshahaji Sayyad,M,VBA,123419,,1252211,1776555,GEN,,18,70.49,9.86,yes,114724,9.16,2.63,GEMH115406,,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Business,,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,4,Sangramsinh Jaysingrao Gaikwad,M,IND,8695,,1252211,1776555,GEN,,18,70.49,0.69,yes,592,0.05,2.63,GEMH115407,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Agriculture,,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,5,Raju Mujikrao Shetty,M,BAHUMP,8103,,1252211,1776555,GEN,,18,70.49,0.65,yes,995,0.08,2.63,GEMH115408,,1060,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Small Business or Self-employed,,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,6,NOTA,,NOTA,7108,,1252211,1776555,GEN,,18,70.49,0.57,yes,1134,0.09,2.63,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,7,Vijay Bhagwan Chougule,M,IND,5974,,1252211,1776555,GEN,,18,70.49,0.48,yes,1818,0.15,2.63,GEMH115409,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Salaried Work or Employed,Insurance Agent,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,8,Ajay Prakash Kurane,M,BSP,4156,SC,1252211,1776555,GEN,,18,70.49,0.33,yes,569,0.05,2.63,GEMH8129,,16651,TRUE,2,BSP,16651,KOLHAPUR,FALSE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Graduate,Small Business or Self-employed,Self-employed,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,9,Mahadev Jagannath Jagadale,M,IND,3587,,1252211,1776555,GEN,,18,70.49,0.29,yes,271,0.02,2.63,GEMH115410,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Small Business or Self-employed,,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,10,Anandrao Vasantrao Sarnaik (Fouji Bapu),M,IND,3316,GEN,1252211,1776555,GEN,,18,70.49,0.26,yes,496,0.04,2.63,GEMH8151,,10809,TRUE,3,IND,10809,HATKANANGLE,TRUE,TRUE,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Former Government,Ex Military,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,11,Patil Raghunath Ramchandra,M,IND,2820,GEN,1252211,1776555,GEN,,18,70.49,0.23,yes,829,0.07,2.63,GEMH8143,,10809,TRUE,2,SHS,18691,HATKANANGLE,TRUE,FALSE,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Agriculture,,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,12,Aitawade Vidyasagar Devappa,M,IND,1991,,1252211,1776555,GEN,,18,70.49,0.16,yes,247,0.02,2.63,GEMH58079,,10809,TRUE,4,IND,10809,ICHALKARANJI,FALSE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Literate,Agriculture,,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,13,Prof. Dr. Prashant Gangawane,M,BARESP,1744,,1252211,1776555,GEN,,18,70.49,0.14,yes,336,0.03,2.63,GEMH115411,,1096,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Doctorate,Business,,Education,College Professor or Lecturer
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,14,Kamble Vishwas Ananda,M,IND,1408,,1252211,1776555,GEN,,18,70.49,0.11,yes,224,0.02,2.63,GEMH115412,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Agriculture,,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,15,Kishor Rajaram Panhalkar,M,IND,1184,,1252211,1776555,GEN,,18,70.49,0.09,yes,3,0,2.63,GEMH115413,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Agriculture,,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,16,Madan Vajir Sardar,M,BMUP,1181,,1252211,1776555,GEN,,18,70.49,0.09,yes,170,0.01,2.63,GEMH115414,,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Small Business or Self-employed,,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,17,Dr. Nitin Udal Bhat,M,IND,1011,,1252211,1776555,GEN,,18,70.49,0.08,yes,10,0,2.63,GEMH115415,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Doctor,,
GE,Maharashtra,HATKANANGLE,17,48,2019,4,0,4,18,Sanjay Ghanshyam Agrawal,M,IND,1001,GEN,1252211,1776555,GEN,,18,70.49,0.08,yes,0,0,2.63,GEMH115416,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Salaried Work or Employed,,,
GE,Manipur,INNER MANIPUR,17,1,2019,4,0,4,1,DR RAJKUMAR RANJAN SINGH,M,BJP,263632,GEN,759301,937464,GEN,,12,81,34.72,no,17755,2.34,3.85,GEMN8171,,1605,TRUE,2,BJP,1605,INNER MANIPUR,TRUE,TRUE,1,FALSE,FALSE,TRUE,,,,,,Doctorate,Business,Private Company,Former Government,Ex Govt Employee
GE,Manipur,INNER MANIPUR,17,1,2019,4,0,4,2,OINAM NABAKISHORE SINGH,M,INC,245877,,759301,937464,GEN,,12,81,32.38,no,112064,14.76,3.85,GEMN5195101,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Social Work,,,
GE,Manipur,INNER MANIPUR,17,1,2019,4,0,4,3,MOIRANGTHEM NARA SINGH,M,CPI,133813,,759301,937464,GEN,,12,81,17.62,no,52179,6.87,3.85,AEMN199846,,2444,TRUE,3,CPI,2444,INNER MANIPUR,TRUE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Social Work,,,
GE,Manipur,INNER MANIPUR,17,1,2019,4,0,4,4,RAJKUMAR SOMENDRO SINGH (KAIKU),M,IND,81634,,759301,937464,GEN,,12,81,10.75,yes,56624,7.46,3.85,GEMN5195106,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Manipur,INNER MANIPUR,17,1,2019,4,0,4,5,R.K. ANAND,M,NEINDP,25010,,759301,937464,GEN,,12,81,3.29,yes,22396,2.95,3.85,GEMN5195102,,5919,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Social Work,,,
GE,Manipur,INNER MANIPUR,17,1,2019,4,0,4,6,NOTA,,NOTA,2614,,759301,937464,GEN,,12,81,0.34,yes,831,0.11,3.85,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Manipur,INNER MANIPUR,17,1,2019,4,0,4,7,OINAM JUGINDRO SINGH,M,MPEP,1783,,759301,937464,GEN,,12,81,0.23,yes,313,0.04,3.85,GEMN5195103,,14852,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Agriculture,,Social Work,
GE,Manipur,INNER MANIPUR,17,1,2019,4,0,4,8,WAHENGBAM PABITRA SINGH,M,IND,1470,,759301,937464,GEN,,12,81,0.19,yes,214,0.03,3.85,GEMN5195108,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Manipur,INNER MANIPUR,17,1,2019,4,0,4,9,DR. G. TONSANA SHARMA,M,MDPF,1256,GEN,759301,937464,GEN,,12,81,0.17,yes,283,0.04,3.85,GEMN197753,,5328,TRUE,2,MDPF,5328,INNER MANIPUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Doctorate,Former Government,Ex Civil Service,,
GE,Manipur,INNER MANIPUR,17,1,2019,4,0,4,10,M. TOTOMSHANA NONGSHABA,M,IND,973,,759301,937464,GEN,,12,81,0.13,yes,226,0.03,3.85,GEMN5195107,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Manipur,INNER MANIPUR,17,1,2019,4,0,4,11,SENJAM NANDESHWORE SINGH,M,RJSNP,747,,759301,937464,GEN,,12,81,0.1,yes,255,0.03,3.85,GEMN5195104,,6564,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Former Government,Ex Govt Employee,,
GE,Manipur,INNER MANIPUR,17,1,2019,4,0,4,12,MD. ILIYASH KHAN,M,IND,492,,759301,937464,GEN,,12,81,0.06,yes,0,0,3.85,GEMN5195105,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Politics,Municipality Member,Labourer or Daily Wage,
GE,Manipur,OUTER MANIPUR,17,2,2019,4,0,4,1,Lorho S. Pfoze,M,NPF,363527,ST,858029,1022099,ST,,9,83.95,42.37,no,73782,8.6,3.12,GEMN5195040,,5545,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Small Business or Self-employed,Self-employed,,
GE,Manipur,OUTER MANIPUR,17,2,2019,4,0,4,2,Houlim Shokhopao Mate,M,BJP,289745,ST,858029,1022099,ST,,9,83.95,33.77,no,137235,15.99,3.12,GEMN5195041,,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Social Work,,,
GE,Manipur,OUTER MANIPUR,17,2,2019,4,0,4,3,K. James,M,INC,152510,ST,858029,1022099,ST,,9,83.95,17.77,no,121784,14.19,3.12,GEMN5195038,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Former Government,Ex Civil Service,,
GE,Manipur,OUTER MANIPUR,17,2,2019,4,0,4,4,Thangminlien Kipgen,M,NPEP,30726,ST,858029,1022099,ST,,9,83.95,3.58,yes,18515,2.16,3.12,GEMN5195039,,5671,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Social Work,,,
GE,Manipur,OUTER MANIPUR,17,2,2019,4,0,4,5,Ashang Kasar,M,NEINDP,12211,ST,858029,1022099,ST,,9,83.95,1.42,yes,9224,1.08,3.12,GEMN5195042,,5919,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Agriculture,,Social Work,
GE,Manipur,OUTER MANIPUR,17,2,2019,4,0,4,6,Hangkhanpau Taithul,M,JD(U),2987,ST,858029,1022099,ST,,9,83.95,0.35,yes,212,0.02,3.12,GEMN5195043,,11002,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Retired or Pension,,Social Work,
GE,Manipur,OUTER MANIPUR,17,2,2019,4,0,4,7,NOTA,,NOTA,2775,,858029,1022099,ST,,9,83.95,0.32,yes,223,0.03,3.12,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Manipur,OUTER MANIPUR,17,2,2019,4,0,4,8,Angam Karung Kom,M,NCP,2552,ST,858029,1022099,ST,,9,83.95,0.3,yes,1556,0.18,3.12,GEMN5195037,,5792,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Other or Unspecified,,,
GE,Manipur,OUTER MANIPUR,17,2,2019,4,0,4,9,Leikhan Kaipu,M,IND,996,ST,858029,1022099,ST,,9,83.95,0.12,yes,0,0,3.12,GEMN5195044,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Social Work,,,
GE,Meghalaya,SHILLONG,17,1,2019,4,0,4,1,VINCENT H. PALA,M,INC,419689,ST,784190,1197806,ST,,7,65.47,53.52,no,152433,19.44,2.38,GEML8206,,3482,TRUE,3,INC,3482,SHILLONG,TRUE,TRUE,3,FALSE,TRUE,TRUE,,,,,,Graduate Professional,Politics,MP,,
GE,Meghalaya,SHILLONG,17,1,2019,4,0,4,2,JEMINO MAWTHOH,M,UDP,267256,ST,784190,1197806,ST,,7,65.47,34.08,no,190573,24.3,2.38,GEML5195046,,8377,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Doctorate,Education,College Professor or Lecturer,,
GE,Meghalaya,SHILLONG,17,1,2019,4,0,4,3,SANBOR SHULLAI,M,BJP,76683,ST,784190,1197806,ST,,7,65.47,9.78,yes,70103,8.94,2.38,AEML923,,1605,TRUE,2,BJP,1605,SHILLONG,TRUE,TRUE,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Politics,MLA,,
GE,Meghalaya,SHILLONG,17,1,2019,4,0,4,4,T.H.S. BONNEY,M,IND,6580,ST,784190,1197806,ST,,7,65.47,0.84,yes,1619,0.21,2.38,GEML5195045,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Former Government,Ex Govt Employee,,
GE,Meghalaya,SHILLONG,17,1,2019,4,0,4,5,ROMEO PHIRA RANI,M,IND,4961,ST,784190,1197806,ST,,7,65.47,0.63,yes,360,0.05,2.38,GEML5195047,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Business,,,
GE,Meghalaya,SHILLONG,17,1,2019,4,0,4,6,SAMUEL HASHAH,M,IND,4601,ST,784190,1197806,ST,,7,65.47,0.59,yes,181,0.02,2.38,GEML5195048,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Small Business or Self-employed,Self-employed,,
GE,Meghalaya,SHILLONG,17,1,2019,4,0,4,7,NOTA,,NOTA,4420,,784190,1197806,ST,,7,65.47,0.56,yes,0,0,2.38,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Meghalaya,TURA,17,2,2019,4,0,4,1,AGATHA K. SANGMA,F,NPEP,304455,ST,583041,716990,ST,,4,81.32,52.22,no,64030,10.98,2.27,GEML79673,,5671,TRUE,2,NCP,5792,TURA,TRUE,FALSE,2,TRUE,FALSE,FALSE,,,,,,Post Graduate,Politics,Ex MP,,
GE,Meghalaya,TURA,17,2,2019,4,0,4,2,DR. MUKUL SANGMA,M,INC,240425,ST,583041,716990,ST,,4,81.32,41.24,no,208718,35.8,2.27,GEML5195848,,3482,TRUE,3,INC,3482,TURA,TRUE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Social Work,,,
GE,Meghalaya,TURA,17,2,2019,4,0,4,3,RIKMAN GARREY MOMIN,M,BJP,31707,ST,583041,716990,ST,,4,81.32,5.44,yes,25253,4.33,2.27,GEML5195049,,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Others,Business,,,
GE,Meghalaya,TURA,17,2,2019,4,0,4,4,NOTA,,NOTA,6454,,583041,716990,ST,,4,81.32,1.11,yes,0,0,2.27,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Mizoram,MIZORAM,17,1,2019,4,0,4,1,C LALROSANGA,M,MNF,224286,ST,499621,792464,ST,,7,63.05,44.89,no,8140,1.63,2.56,GEMZ5195050,,5430,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Graduate,Retired or Pension,,,
GE,Mizoram,MIZORAM,17,1,2019,4,0,4,2,LALNGHINGLOVA HMAR,M,IND,216146,ST,499621,792464,ST,,7,63.05,43.26,no,187439,37.52,2.56,GEMZ5195052,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Business,Industrialist,Liberal Profession or Professional,Journalist or Editor
GE,Mizoram,MIZORAM,17,1,2019,4,0,4,3,NIRUPAM CHAKMA,M,BJP,28707,ST,499621,792464,ST,,7,63.05,5.75,yes,15384,3.08,2.56,AEMZ1126,,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Politics,Party Worker,,
GE,Mizoram,MIZORAM,17,1,2019,4,0,4,4,TBC LALVENCHHUNGA,M,PRISMP,13323,ST,499621,792464,ST,,7,63.05,2.67,yes,648,0.13,2.56,AEMZ76317,,11945,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Business,,,
GE,Mizoram,MIZORAM,17,1,2019,4,0,4,5,LAL HRIATRENGA CHHANGTE,M,IND,12675,ST,499621,792464,ST,,7,63.05,2.54,yes,10166,2.03,2.56,GEMZ5195051,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Business,Petrol Pumps,Liberal Profession or Professional,Lawyer
GE,Mizoram,MIZORAM,17,1,2019,4,0,4,6,NOTA,,NOTA,2509,,499621,792464,ST,,7,63.05,0.5,yes,534,0.11,2.56,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Mizoram,MIZORAM,17,1,2019,4,0,4,7,LALTHLAMUANI,F,IND,1975,ST,499621,792464,ST,,7,63.05,0.4,yes,0,0,2.56,GEMZ58109,,10809,TRUE,2,IND,10809,MIZORAM,TRUE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Illiterate,Small Business or Self-employed,Self-employed,,
GE,Nagaland,NAGALAND,17,1,2019,4,0,4,1,Tokheho Yepthomi,M,NDPP,500510,,1006357,1213777,GEN,,5,82.91,49.73,no,16344,1.62,2.08,GENL84065,,5798,TRUE,2,NDPP,5798,NAGALAND,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,Graduate,Politics,Party Worker,,
GE,Nagaland,NAGALAND,17,1,2019,4,0,4,2,K L Chishi,M,INC,484166,,1006357,1213777,GEN,,5,82.91,48.11,no,469169,46.62,2.08,GENL5195053,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Politics,Party Worker,Social Work,
GE,Nagaland,NAGALAND,17,1,2019,4,0,4,3,Hayithung Tungoe,M,NPEP,14997,,1006357,1213777,GEN,,5,82.91,1.49,yes,10377,1.03,2.08,GENL5195054,,5671,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Social Work,,,
GE,Nagaland,NAGALAND,17,1,2019,4,0,4,4,Dr. M M Thromwa Konyak,M,IND,4620,,1006357,1213777,GEN,,5,82.91,0.46,yes,2556,0.25,2.08,GENL5195055,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Doctorate,Politics,Party Worker,,
GE,Nagaland,NAGALAND,17,1,2019,4,0,4,5,NOTA,,NOTA,2064,,1006357,1213777,GEN,,5,82.91,0.21,yes,0,0,2.08,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Odisha,BARGARH,17,1,2019,4,0,4,1,Suresh Pujari,M,BJP,581245,GEN,1247912,1596290,GEN,,7,78.18,46.58,no,63939,5.12,2.5,GEOD8259,,1605,TRUE,2,BJP,1605,SAMBALPUR,FALSE,TRUE,1,FALSE,FALSE,TRUE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Odisha,BARGARH,17,1,2019,4,0,4,2,Prasanna Acharya,M,BJD,517306,GEN,1247912,1596290,GEN,,7,78.18,41.45,no,407889,32.69,2.5,GEOD29528,,9079,TRUE,5,BJD,9079,SAMBALPUR,FALSE,TRUE,3,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Agriculture,,,
GE,Odisha,BARGARH,17,1,2019,4,0,4,3,Pradeep Kumar Debta,M,INC,109417,,1247912,1596290,GEN,,7,78.18,8.77,yes,95250,7.63,2.5,GEOD84427,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Business,,,
GE,Odisha,BARGARH,17,1,2019,4,0,4,4,NOTA,,NOTA,14167,,1247912,1596290,GEN,,7,78.18,1.14,yes,3111,0.25,2.5,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Odisha,BARGARH,17,1,2019,4,0,4,5,Kousika Suna,M,BSP,11056,,1247912,1596290,GEN,,7,78.18,0.89,yes,2710,0.22,2.5,GEOD84394,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Social Work,,,
GE,Odisha,BARGARH,17,1,2019,4,0,4,6,Kulamani Urma,M,IND,8346,SC,1247912,1596290,GEN,,7,78.18,0.67,yes,1971,0.16,2.5,GEOD8238,,10809,TRUE,3,PVP,345,KANDHAMAL,FALSE,FALSE,0,FALSE,FALSE,TRUE,,,,,,10th Pass,Labourer or Daily Wage,,,
GE,Odisha,BARGARH,17,1,2019,4,0,4,7,M D Nizamuddin,M,IND,6375,,1247912,1596290,GEN,,7,78.18,0.51,yes,0,0,2.5,GEOD84398,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Business,,,
GE,Odisha,SUNDARGARH,17,2,2019,4,0,4,1,Jual Oram,M,BJP,500056,ST,1100129,1531525,ST,,9,71.83,45.45,no,223065,20.28,3.03,GEOD46646,,1605,TRUE,7,BJP,1605,SUNDARGARH,TRUE,TRUE,5,FALSE,TRUE,TRUE,,,,,,Others,Agriculture,,Social Work,
GE,Odisha,SUNDARGARH,17,2,2019,4,0,4,2,Sunita Biswal,F,BJD,276991,ST,1100129,1531525,ST,,9,71.83,25.18,no,8773,0.8,3.03,GEOD84475,,9079,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Other or Unspecified,Household,,
GE,Odisha,SUNDARGARH,17,2,2019,4,0,4,3,George Tirkey,M,INC,268218,ST,1100129,1531525,ST,,9,71.83,24.38,no,253428,23.04,3.03,GEOD58331,,3482,TRUE,5,IND,10809,SUNDARGARH,TRUE,FALSE,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Politics,MLA,Social Work,
GE,Odisha,SUNDARGARH,17,2,2019,4,0,4,4,Miss Juspin Lakra,F,IND,14790,ST,1100129,1531525,ST,,9,71.83,1.34,yes,1115,0.1,3.03,GEOD84409,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Social Work,,,
GE,Odisha,SUNDARGARH,17,2,2019,4,0,4,5,NOTA,,NOTA,13675,,1100129,1531525,ST,,9,71.83,1.24,yes,4151,0.38,3.03,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Odisha,SUNDARGARH,17,2,2019,4,0,4,6,Justin Lugun,M,SUCI(C),9524,ST,1100129,1531525,ST,,9,71.83,0.87,yes,2910,0.26,3.03,GEOD15640,,8082,TRUE,2,SUCI,8082,SUNDARGARH,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,10th Pass,Social Work,Activist,,
GE,Odisha,SUNDARGARH,17,2,2019,4,0,4,7,Basil Ekka,M,AAAP,6614,ST,1100129,1531525,ST,,9,71.83,0.6,yes,380,0.03,3.03,GEOD15637,,13,TRUE,2,AAAP,13,SUNDARGARH,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,10th Pass,Government,Government Employee,,
GE,Odisha,SUNDARGARH,17,2,2019,4,0,4,8,Udit Chandra Amat,M,IND,6234,ST,1100129,1531525,ST,,9,71.83,0.57,yes,2207,0.2,3.03,GEOD84483,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Others,Social Work,,,
GE,Odisha,SUNDARGARH,17,2,2019,4,0,4,9,Dayananda Bhitria,M,HND,4027,ST,1100129,1531525,ST,,9,71.83,0.37,yes,0,0,3.03,GEOD84372,,3288,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Agriculture,,,
GE,Odisha,SAMBALPUR,17,3,2019,4,0,4,1,NITESH GANGA DEB,M,BJP,473770,,1124455,1468530,GEN,,12,76.57,42.13,no,9162,0.81,2.78,AEOD4499,,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,12th Pass,Politics,"MLA, Party Worker",Agriculture,
GE,Odisha,SAMBALPUR,17,3,2019,4,0,4,2,NALINI KANTA PRADHAN,M,BJD,464608,,1124455,1468530,GEN,,12,76.57,41.32,no,328639,29.23,2.78,GEOD84415,,9079,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Former Government,Ex Govt Employee,,
GE,Odisha,SAMBALPUR,17,3,2019,4,0,4,3,SARAT PATTANAYAK,M,INC,135969,GEN,1124455,1468530,GEN,,12,76.57,12.09,yes,122513,10.9,2.78,GEOD49860,,3482,TRUE,7,INC,3482,BOLANGIR,FALSE,TRUE,2,FALSE,FALSE,TRUE,,,,,,Graduate Professional,Politics,Party Worker,Agriculture,
GE,Odisha,SAMBALPUR,17,3,2019,4,0,4,4,NOTA,,NOTA,13456,,1124455,1468530,GEN,,12,76.57,1.2,yes,5279,0.47,2.78,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Odisha,SAMBALPUR,17,3,2019,4,0,4,5,MD. MUSTUKIM,M,BSP,8177,,1124455,1468530,GEN,,12,76.57,0.73,yes,1596,0.14,2.78,GEOD84408,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Illiterate,Business,,,
GE,Odisha,SAMBALPUR,17,3,2019,4,0,4,6,BINAY OCEAN,M,APoI,6581,,1124455,1468530,GEN,,12,76.57,0.59,yes,1147,0.1,2.78,GEOD84354,,880,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Unemployed,,,
