,Candidate,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,State,Constituency,Year,Candidate_Type,Votes,Valid_Votes,Vote_Share_Percentage,Party_ID
4428,rakesh,IND,0,Post Graduate,44,10128000.0,0,0,madhya_pradesh,sidhi,2019,,15167,1090152,1.39,18721
4491,ramawatarvishwakarma,IND,1,5th Pass,63,2080600.0,550000,0,madhya_pradesh,sidhi,2019,,1350,1282705,0.11,10809
4593,ramkumarjaysval,IND,0,Literate,82,47282.0,0,0,madhya_pradesh,sidhi,2019,GEN,2071,1282705,0.16,10809
4600,ramlalpanika,BSP,0,12th Pass,48,30814000.0,0,0,madhya_pradesh,sidhi,2019,,26540,1282705,2.07,16651
4629,ramraheeskol,CPI(ML) Red Star,0,12th Pass,40,97500.0,0,0,madhya_pradesh,sidhi,2019,,3848,1282705,0.3,2560
134,ahirwarshripatshikshak,Poorvanchal Rashtriya Congress,0,12th Pass,47,917000.0,0,0,madhya_pradesh,tikamgarh,2019,SC,9906,1096712,0.9,6098
2302,jitendrabanshkar,IND,0,10th Pass,33,170000.0,0,0,madhya_pradesh,tikamgarh,2019,SC,2186,1096712,0.2,10809
3534,narayandasjatav,Madhya Pradesh Jan Vikas Party,0,12th Pass,4,,0,0,madhya_pradesh,tikamgarh,2019,SC,1831,1096712,0.17,18256
4053,pramodprajapati,IND,0,12th Pass,30,26163.0,0,0,madhya_pradesh,tikamgarh,2019,SC,3171,1096712,0.29,10809
4753,rbprajapatiadvocate,IND,0,Graduate Professional,39,414000.0,0,0,madhya_pradesh,tikamgarh,2019,SC,5938,1096712,0.54,10809
4755,rdprajapati,SP,0,Graduate,57,8361117.0,8127000,0,madhya_pradesh,tikamgarh,2019,SC,42585,1096712,3.88,7425
376,anilfirojiya,BJP,0,12th Pass,47,26417937.0,3203766,1,madhya_pradesh,ujjain,2019,SC,791663,1252511,63.21,1605
278,ambaramparmarchandravanshi,IND,0,8th Pass,72,4016303.0,0,0,madhya_pradesh,ujjain,2019,SC,4877,1252511,0.39,10809
724,babulalmalviya,INC,1,5th Pass,56,2181243.0,1785483,0,madhya_pradesh,ujjain,2019,SC,426026,1252511,34.01,3482
820,banesinghparmar,IND,0,5th Pass,39,109326.0,94341,0,madhya_pradesh,ujjain,2019,SC,1799,1252511,0.14,10809
1623,drsagarsolanki,IND,0,Graduate,38,923000.0,87000,0,madhya_pradesh,ujjain,2019,SC,3340,1252511,0.27,10809
2933,maheshmarmat,SHS,1,8th Pass,38,2126257.0,0,0,madhya_pradesh,ujjain,2019,SC,1533,1252511,0.12,18691
4505,ramchandraparmar,Bahujan Mukti Party,1,10th Pass,61,1260081.0,0,0,madhya_pradesh,ujjain,2019,SC,940,1252511,0.08,1074
5149,satishparmar,BSP,0,12th Pass,45,5813661.0,1050000,0,madhya_pradesh,ujjain,2019,SC,10698,1252511,0.85,16651
4458,ramakantbhargava,BJP,0,12th Pass,66,30032282.0,3332012,1,madhya_pradesh,vidisha,2019,GEN,853022,1250244,68.23,1605
398,anilmalviyapatrakar,IND,0,Post Graduate,33,1970453.0,432101,0,madhya_pradesh,vidisha,2019,,793,1250244,0.06,10809
1371,devendrasinghchouhan,IND,0,Graduate,41,33443000.0,1390000,0,madhya_pradesh,vidisha,2019,,2634,1250244,0.21,10809
1828,geetawalierpsahirwar,BSP,0,Graduate,51,40124085.0,0,0,madhya_pradesh,vidisha,2019,,14409,1250244,1.15,16651
2844,madanlalbhadoriya,Prajatantrik Samadhan Party,0,12th Pass,47,652000.0,0,0,madhya_pradesh,vidisha,2019,,4612,1250244,0.37,6192
2892,mahantpratapgiri,IND,0,Literate,38,300000.0,0,0,madhya_pradesh,vidisha,2019,,1260,1250244,0.1,10809
3587,naveenjatav,IND,0,10th Pass,32,3313000.0,700000,0,madhya_pradesh,vidisha,2019,,1187,1250244,0.09,10809
4584,ramkrishnasurywanshi,Bahujan Mukti Party,0,8th Pass,34,106000.0,0,0,madhya_pradesh,vidisha,2019,,1000,1250244,0.08,1074
5253,shailendrakumar,IND,0,12th Pass,40,6716000.0,0,0,madhya_pradesh,vidisha,2019,SC,26967,974438,2.77,10809
5256,shailendrarameshchandrapatel,INC,0,Post Graduate,43,130523815.0,1677179,0,madhya_pradesh,vidisha,2019,GEN,349938,1250244,27.99,3482
477,appasahebnavnathpalve,IND,0,Graduate Professional,32,130000.0,115000,0,maharashtra,ahmednagar,2019,,716,1203797,0.06,10809
931,bhaskarfakirapatole,IND,0,10th Pass,38,290540.0,0,0,maharashtra,ahmednagar,2019,,1242,1203797,0.1,10809
1440,dhirajmotilalbatade,Right to Recall Party,0,12th Pass,31,22000.0,0,0,maharashtra,ahmednagar,2019,,1492,1203797,0.12,17316
1727,farukhismailshaikh,Bharatiya Praja Surajya Paksha,0,8th Pass,36,1792478.0,560000,0,maharashtra,ahmednagar,2019,,2502,1203797,0.21,17432
2388,kalirambahirupopalghat,Bhartiya Navjawan Sena (Paksha),0,10th Pass,67,58000.0,0,0,maharashtra,ahmednagar,2019,,3192,1203797,0.27,2001
2406,kamaldashrathsawant,IND,1,Graduate Professional,61,21164925.0,1504720,0,maharashtra,ahmednagar,2019,,1317,1203797,0.11,10809
4610,ramnathgahininathgolhar,IND,0,12th Pass,54,66085000.0,28000000,0,maharashtra,ahmednagar,2019,GEN,1268,1203797,0.11,10809
4892,sainathbhausahebghorpade,IND,1,8th Pass,33,4580000.0,2450000,0,maharashtra,ahmednagar,2019,,3986,1203797,0.33,10809
4967,sandiplaxmansakat,IND,1,10th Pass,38,24600.0,0,0,maharashtra,ahmednagar,2019,,3745,1203797,0.31,10809
4978,sangramarunkakajagtap,NCP,1,Graduate,34,94488381.0,32549132,0,maharashtra,ahmednagar,2019,,423186,1203797,35.15,5792
4992,sanjaydagdusawant,Bahujan Mukti Party,0,5th Pass,25,30000.0,0,0,maharashtra,ahmednagar,2019,,1507,1203797,0.13,1074
530,arunkankarwankhede,Peoples Party of India (Democratic),0,10th Pass,63,7335000.0,125000,0,maharashtra,akola,2019,,3048,1119440,0.27,6054
544,arunmanoharthakare,IND,0,10th Pass,61,,0,0,maharashtra,akola,2019,,1540,1119440,0.14,10809
4093,pravinchandrakantkaurpuriya,IND,0,Graduate Professional,44,540000.0,0,0,maharashtra,akola,2019,GEN,965,1119440,0.09,10809
4865,sachinganpatlalsharma,IND,0,10th Pass,39,31410000.0,2355000,0,maharashtra,akola,2019,,2577,1119440,0.23,10809
276,ambadasshamraowankhade,IND,0,8th Pass,49,879500.0,0,0,maharashtra,amravati,2019,SC,4754,1112385,0.43,10809
545,arunmotiramjiwankhade,BSP,3,12th Pass,56,338097138.0,6600000,0,maharashtra,amravati,2019,SC,12336,1112385,1.11,16651
1512,dnyaneshwarkashiraomankar,IND,0,10th Pass,57,701417.0,0,0,maharashtra,amravati,2019,SC,676,1112385,0.06,10809
1751,gadevinodmilind,Ambedkarist Republican Party,0,12th Pass,41,1634000.0,315000,0,maharashtra,amravati,2019,SC,1211,1112385,0.11,873
3540,narendrababulalkathane,Rashtriya Jansurajya Party,0,12th Pass,37,410000.0,0,0,maharashtra,amravati,2019,SC,1654,1112385,0.15,17205
3634,nileshanandraopatil,Ambedkarite Party of India,0,12th Pass,44,599000.0,0,0,maharashtra,amravati,2019,SC,1229,1112385,0.11,880
3638,nilimanitinbhatkar,Peoples Party of India (Democratic),0,Graduate Professional,44,12249199.0,4300000,0,maharashtra,amravati,2019,SC,991,1112385,0.09,6054
3753,panchshilavijaymohod,Bahujan Mukti Party,0,Graduate,59,5452000.0,400000,0,maharashtra,amravati,2019,SC,1499,1112385,0.13,1074
3775,pankajliladharmeshram,IND,0,Graduate,47,2625300.0,0,0,maharashtra,amravati,2019,SC,2355,1112385,0.21,10809
4051,pramodlaxmanmeshram,IND,0,Post Graduate,43,3170000.0,1700000,0,maharashtra,amravati,2019,SC,1090,1112385,0.1,10809
4098,pravinmahadeosarode,IND,0,12th Pass,31,15000.0,0,0,maharashtra,amravati,2019,SC,1736,1112385,0.16,10809
4219,rahulbhaulaxmanraomohod,IND,1,8th Pass,44,2700000.0,225500,0,maharashtra,amravati,2019,SC,774,1112385,0.07,10809
4407,rajubakshijamnekar,IND,0,Post Graduate,46,518000.0,100000,0,maharashtra,amravati,2019,SC,3556,1112385,0.32,10809
4417,rajushamraojimankar,IND,0,5th Pass,52,212100.0,0,0,maharashtra,amravati,2019,SC,489,1112385,0.04,10809
2109,imtiazjaleelsyed,AIMIM,4,Post Graduate,50,29562768.0,6800000,1,maharashtra,aurangabad,2019,,389042,1198221,32.47,706
556,arvindkisanraokamble,Bahujan Republican Socialist Party,0,Graduate,27,75000.0,0,0,maharashtra,aurangabad,2019,,2779,1198221,0.23,1096
1498,dipalilalajimisal,Bahujan Mukti Party,0,Post Graduate,26,260000.0,1180000,0,maharashtra,aurangabad,2019,,1666,1198221,0.14,1074
1738,fularesureshasaram,IND,2,12th Pass,38,4663396.0,680000,0,maharashtra,aurangabad,2019,GEN,867,1198221,0.07,10809
1965,habibgayasshaikh,Ambedkar National Congress,0,10th Pass,53,295000.0,6000,0,maharashtra,aurangabad,2019,,1503,1198221,0.13,840
2041,harshwardhandadaraibhanjijadhav,IND,2,Graduate,41,123952399.0,11017453,0,maharashtra,aurangabad,2019,,283798,1198221,23.68,10809
2156,jaganbaburaosalve,IND,0,Post Graduate,42,13000.0,150000,0,maharashtra,aurangabad,2019,,3216,1198221,0.27,10809
2252,jayabalurajkundal,BSP,0,Post Graduate,54,5225000.0,0,0,maharashtra,aurangabad,2019,,4821,1198221,0.4,16651
2553,khanaejazahemad,IND,1,12th Pass,44,1028150.0,0,0,maharashtra,aurangabad,2019,,5043,1198221,0.42,10809
2744,kurangalsanjaybaburao,IND,0,10th Pass,48,2245929.0,25289,0,maharashtra,aurangabad,2019,,1352,1198221,0.11,10809
4734,ravindrabhanudaskale,IND,0,10th Pass,39,917481.0,0,0,maharashtra,aurangabad,2019,,922,1198221,0.08,10809
4976,sangitakalyanraonirmal,IND,0,Others,42,565000.0,29000,0,maharashtra,aurangabad,2019,,6655,1252782,0.53,10809
5245,shaikhkhajashaikhkasimkismatwala,IND,0,8th Pass,42,763100.0,130000,0,maharashtra,aurangabad,2019,,1869,1198221,0.16,10809
89,advgirishmadanpatil,IND,0,Graduate,35,550000.0,0,0,maharashtra,baramati,2019,,1087,1304728,0.08,10809
230,alankrutaabhijeetawadebichukale,IND,0,Post Graduate,39,442102.0,0,0,maharashtra,baramati,2019,,844,1304728,0.06,10809
1291,dashrathnanaraut,Bharatiya Praja Surajya Paksha,0,8th Pass,58,815000.0,0,0,maharashtra,baramati,2019,,3822,1304728,0.29,17432
1336,deepakshantaramwatvisave,IND,0,Doctorate,45,51484500.0,2690000,0,maharashtra,baramati,2019,,1871,1304728,0.14,10809
1540,drbalasahebarjunpol,IND,3,Graduate Professional,47,204055.0,283000,0,maharashtra,baramati,2019,,1003,1304728,0.08,10809
2056,hemantbaburaokolekarpatil,IND,1,8th Pass,48,50595000.0,900000,0,maharashtra,baramati,2019,,951,1304728,0.07,10809
5023,sanjayshinde,Bahujan Mukti Party,0,12th Pass,38,35722.0,15000,0,maharashtra,baramati,2019,,4345,1304728,0.33,1074
5183,savitabhimraokadale,Hindustan Janta Party,0,Literate,35,3350000.0,0,0,maharashtra,baramati,2019,,798,1304728,0.06,10341
4118,pritamgopinathraomunde,BJP,1,Post Graduate,36,167477926.0,98833794,1,maharashtra,beed,2019,GEN,678175,1352399,50.15,1605
112,advsharadbahinajikamble,IND,0,Post Graduate,39,180000.0,0,0,maharashtra,beed,2019,,1927,1352399,0.14,10809
472,anwarkhanmirzakhan,IND,5,Graduate,38,60000.0,0,0,maharashtra,beed,2019,,788,1352399,0.06,10809
592,ashokbhagojithorat,Hum Bhartiya Party,0,8th Pass,37,650000.0,0,0,maharashtra,beed,2019,SC,3351,1352399,0.25,17560
1761,galebkhanjabbarkhanpathan,IND,0,5th Pass,50,20000.0,0,0,maharashtra,beed,2019,,1209,1352399,0.09,10809
1780,ganeshnavnathraokarande,Maharashtra Kranti Sena,0,Post Graduate,33,235000.0,0,0,maharashtra,beed,2019,GEN,2761,1352399,0.2,11376
2184,jagtapnileshmurlidhar,IND,1,Post Graduate,37,1047000.0,0,0,maharashtra,beed,2019,,3485,1352399,0.26,10809
2206,jamirbashirshaikh,IND,0,10th Pass,40,220000.0,0,0,maharashtra,beed,2019,,1509,1352399,0.11,10809
2401,kalyanbhanudasgurav,Bharatiya Praja Surajya Paksha,0,12th Pass,73,50000.0,0,0,maharashtra,beed,2019,GEN,2086,1352399,0.15,17432
2611,kolekarganeshbhausaheb,IND,0,12th Pass,32,125000.0,70000,0,maharashtra,beed,2019,,824,1352399,0.06,10809
3760,panditdamodharkhande,IND,0,10th Pass,38,695000.0,42000,0,maharashtra,beed,2019,,466,1352399,0.03,10809
3863,pathanmusakhanyunuskhan,IND,0,Graduate,46,616000.0,16000,0,maharashtra,beed,2019,,585,1352399,0.04,10809
3866,patilyashashripramod,IND,0,12th Pass,27,1005000.0,304000,0,maharashtra,beed,2019,,1334,1352399,0.1,10809
4552,rameshramkisangavhane,Dalit Soshit Pichhara Varg Adhikar Dal,0,12th Pass,25,201000.0,0,0,maharashtra,beed,2019,,1238,1352399,0.09,2893
4877,sadekmuniroddinshaikh,Bahujan Republican Socialist Party,0,Others,31,373000.0,0,0,maharashtra,beed,2019,,677,1352399,0.05,1096
5186,sayyadminhaj,IND,0,12th Pass,44,880000.0,105000,0,maharashtra,beed,2019,,386,1352399,0.03,10809
5246,shaikhsadekshaikhibrahim,IND,0,8th Pass,35,445500.0,107800,0,maharashtra,beed,2019,,1323,1352399,0.1,10809
1374,devidassantujilanjewar,IND,0,Graduate,61,4780376.0,0,0,maharashtra,bhandara_gondiya,2019,,1549,1244931,0.12,10809
1646,drsunilsampatchawale,IND,0,Doctorate,50,3600500.0,75000,0,maharashtra,bhandara_gondiya,2019,,1507,1244931,0.12,10809
1659,drvijayarajeshnandurkar,BSP,0,Graduate Professional,37,36343297.0,3616000,0,maharashtra,bhandara_gondiya,2019,,52659,1244931,4.23,16651
1756,gajbhiyepramodhiraman,IND,2,Graduate,46,113000.0,0,0,maharashtra,bhandara_gondiya,2019,,980,1244931,0.08,10809
3111,maraskolhebhojrajisulal,Bhartiya Shakti Chetna Party,0,8th Pass,47,820000.0,0,0,maharashtra,bhandara_gondiya,2019,,905,1244931,0.07,2047
3868,patlerajendrasahasram,IND,2,Others,56,32513000.0,7500000,0,maharashtra,bhandara_gondiya,2019,,13145,1244931,1.06,10809
2464,kapilmoreshwarpatil,BJP,0,Graduate,58,418850781.0,5645459,1,maharashtra,bhiwandi,2019,GEN,523583,1005172,52.09,1605
447,ansarimumtazabdulsattar,Bahujan Republican Socialist Party,0,8th Pass,44,776000.0,0,0,maharashtra,bhiwandi,2019,GEN,3240,1005172,0.32,1096
769,balaramvitthalmhatre,IND,0,Literate,57,524379.0,0,0,maharashtra,bhiwandi,2019,,2962,1005172,0.29,10809
1603,drnooruddinnizamansari,SP,1,Graduate Professional,44,223828092.0,0,0,maharashtra,bhiwandi,2019,,2756,1005172,0.27,7425
1710,engineernavidbetab,IND,0,Graduate,41,510275000.0,0,0,maharashtra,bhiwandi,2019,GEN,1806,1005172,0.18,10809
2463,kapiljayhindpatil,IND,0,8th Pass,35,1592197.0,175000,0,maharashtra,bhiwandi,2019,,2058,1005172,0.2,10809
2465,kapilyashwantdhamane,IND,0,12th Pass,34,1905000.0,0,0,maharashtra,bhiwandi,2019,,1335,1005172,0.13,10809
2589,kishorrambhaujikinkar,Bharat Prabhat Party,1,Graduate,48,14553801.0,500000,0,maharashtra,bhiwandi,2019,GEN,900,1005172,0.09,18101
4993,sanjayganapatwagh,Bhartiya Tribal Party,0,12th Pass,28,237279.0,0,0,maharashtra,bhiwandi,2019,,2369,1005172,0.24,2055
346,anantadattapuri,IND,0,10th Pass,34,1699000.0,40000,0,maharashtra,buldhana,2019,,1895,1120359,0.17,10809
1493,dinkartukaramsambare,IND,0,10th Pass,66,31962000.0,0,0,maharashtra,buldhana,2019,GEN,4162,1120359,0.37,10809
1611,drrajendrabhaskarravshingne,NCP,1,Graduate Professional,58,95350365.0,21940000,0,maharashtra,buldhana,2019,,388690,1120359,34.69,5792
1755,gajananuttamshantabai,IND,0,10th Pass,38,2192924.0,113902,0,maharashtra,buldhana,2019,,1264,1120359,0.11,10809
4072,pratappandharinathpatil,Bahujan Mukti Party,0,8th Pass,50,4996000.0,0,0,maharashtra,buldhana,2019,,4307,1120359,0.38,1074
562,arvindnanajiraut,IND,1,10th Pass,59,6367803.0,1501577,0,maharashtra,chandrapur,2019,,1473,1238474,0.12,10809
3211,milindpralhaddahiwale,IND,0,10th Pass,39,407500.0,0,0,maharashtra,chandrapur,2019,,2426,1238474,0.2,10809
3661,niteshanandraodongre,Ambedkarite Party of India,0,12th Pass,33,124000.0,125000,0,maharashtra,chandrapur,2019,,4701,1238474,0.38,880
4290,rajendrakrishnaraohajare,IND,0,Graduate,54,,0,0,maharashtra,chandrapur,2019,,4505,1238474,0.36,10809
1457,dilipbhaidaspatil,Bahujan Mukti Party,0,12th Pass,48,1579000.0,0,0,maharashtra,dhule,2019,,761,1085038,0.07,1074
1485,dineshpunamchandkoli,IND,0,Others,29,2000.0,0,0,maharashtra,dhule,2019,,3697,1085038,0.34,10809
2129,irfanmoisahak,IND,0,Post Graduate,30,475000.0,0,0,maharashtra,dhule,2019,,1883,1085038,0.17,10809
3201,merajbihusainkhan,IND,0,5th Pass,49,730000.0,0,0,maharashtra,dhule,2019,,533,1085038,0.05,10809
3273,mohammedrizwanmohammedakbar,IND,3,Literate,45,2972522.0,0,0,maharashtra,dhule,2019,,821,1085038,0.08,10809
3514,nandkumarjagannathchavhan,Rashtriya Jansena Party,0,12th Pass,48,1429000.0,0,0,maharashtra,dhule,2019,,699,1085038,0.06,24386
3666,nitinbaburaokhare,IND,0,Post Graduate,33,135000.0,0,0,maharashtra,dhule,2019,,507,1085038,0.05,10809
3755,pandharinathchaitrammore,Bhartiya Tribal Party,0,Post Graduate,36,2071000.0,0,0,maharashtra,dhule,2019,,3283,1085038,0.3,2055
3915,pinjarijainuddinhusain,Bahujan Maha Party,1,10th Pass,38,778020.0,380000,0,maharashtra,dhule,2019,GEN,789,1085038,0.07,1060
828,bapukelubarde,Vanchit Bahujan Aaghadi,0,10th Pass,53,3360369.0,220000,0,maharashtra,dindori,2019,ST,58847,1137631,5.17,24559
1344,deoraomonbanannaware,Ambedkarite Party of India,0,Graduate Professional,59,4892338.0,550000,0,maharashtra,gadchiroli_chimur,2019,ST,16117,1142698,1.41,880
2002,harichandranagojimangam,BSP,0,12th Pass,44,5010301.0,0,0,maharashtra,gadchiroli_chimur,2019,ST,28104,1142698,2.46,16651
142,aitawadevidyasagardevappa,IND,0,Literate,73,160000.0,0,0,maharashtra,hatkanangle,2019,,1991,1252211,0.16,10809
175,ajayprakashkurane,BSP,0,Graduate,44,3515450.0,0,0,maharashtra,hatkanangle,2019,SC,4156,1252211,0.33,16651
343,anandraovasantraosarnaikfoujibapu,IND,0,8th Pass,58,21645000.0,7000000,0,maharashtra,hatkanangle,2019,GEN,3316,1252211,0.26,10809
657,aslambadshahajisayyad,Vanchit Bahujan Aaghadi,0,5th Pass,56,23211678.0,3782280,0,maharashtra,hatkanangle,2019,,123419,1252211,9.86,24559
1602,drnitinudalbhat,IND,0,Graduate Professional,34,2032849.0,0,0,maharashtra,hatkanangle,2019,,1011,1252211,0.08,10809
2414,kamblevishwasananda,IND,0,Graduate,53,762500.0,0,0,maharashtra,hatkanangle,2019,,1408,1252211,0.11,10809
2588,kishorrajarampanhalkar,IND,0,Graduate,27,76138.0,0,0,maharashtra,hatkanangle,2019,,1184,1252211,0.09,10809
2848,madanvajirsardar,Bahujan Mukti Party,0,10th Pass,40,646000.0,0,0,maharashtra,hatkanangle,2019,,1181,1252211,0.09,1074
2884,mahadevjagannathjagadale,IND,0,10th Pass,35,127200.0,88000,0,maharashtra,hatkanangle,2019,,3587,1252211,0.29,10809
3864,patilraghunathramchandra,IND,9,Graduate Professional,68,30995000.0,1000000,0,maharashtra,hatkanangle,2019,GEN,2820,1252211,0.23,10809
4414,rajumujikraoshetty,Bahujan Maha Party,0,10th Pass,67,4236134.0,0,0,maharashtra,hatkanangle,2019,,8103,1252211,0.65,1060
4980,sangramsinhjaysingraogaikwad,IND,0,Graduate,61,2790155.0,0,0,maharashtra,hatkanangle,2019,,8695,1252211,0.69,10809
4995,sanjayghanshyamagrawal,IND,0,12th Pass,49,6823627.0,208000,0,maharashtra,hatkanangle,2019,GEN,1001,1252211,0.08,10809
1377,devjigangaramasole,IND,0,5th Pass,65,128000.0,0,0,maharashtra,hingoli,2019,ST,3031,1157516,0.26,10809
1559,drdhanvedattamaroti,BSP,2,Graduate Professional,60,33048000.0,0,0,maharashtra,hingoli,2019,,5550,1157516,0.48,16651
1754,gajananharibhaubhalerao,IND,3,10th Pass,36,2157000.0,83321,0,maharashtra,hingoli,2019,,1917,1157516,0.17,10809
2413,kambletrishalamilind,IND,0,12th Pass,37,2892431.0,474321,0,maharashtra,hingoli,2019,,1661,1157516,0.14,10809
3282,mohanfattusingrathod,Vanchit Bahujan Aaghadi,0,Post Graduate,60,11050000.0,800000,0,maharashtra,hingoli,2019,,174051,1157516,15.04,24559
4031,prakashvitthalraoghunnar,IND,0,Others,60,10397000.0,300000,0,maharashtra,hingoli,2019,GEN,1654,1157516,0.14,10809
4962,sandeshramchandrachavan,IND,0,Post Graduate,44,107000.0,0,0,maharashtra,hingoli,2019,,23690,1157516,2.05,10809
5080,santoshmarotiboinwad,IND,0,8th Pass,37,1309000.0,0,0,maharashtra,hingoli,2019,,1283,1157516,0.11,10809
353,anantprabhakarmahajan,IND,0,Graduate,36,1062696.0,0,0,maharashtra,jalgaon,2019,,6562,1088277,0.6,10809
416,anjaliratnakarbaviskar,Vanchit Bahujan Aaghadi,0,Graduate,50,20388746.0,3665000,0,maharashtra,jalgaon,2019,,37366,1088277,3.43,24559
1926,gulabraobaburaodeokar,NCP,2,10th Pass,63,50652517.0,8552661,0,maharashtra,jalgaon,2019,,302257,1088277,27.77,5792
3298,mohanshankarbirhade,Rashtriya Samajwadi Party (Secular),0,10th Pass,53,20000.0,0,0,maharashtra,jalgaon,2019,,670,1088277,0.06,12427
3395,mukeshrajeshkuril,IND,0,Graduate,38,571087.0,38984,0,maharashtra,jalgaon,2019,,1383,1088277,0.13,10809
3723,onkarabachensingjadhav,IND,0,12th Pass,56,143000.0,0,0,maharashtra,jalgaon,2019,,3144,1088277,0.29,10809
4228,rahulnarayanbansode,BSP,0,10th Pass,46,75000.0,0,0,maharashtra,jalgaon,2019,,3428,1088277,0.31,16651
4951,sanchetirupeshparasmal,IND,0,Graduate Professional,40,892000.0,30000,0,maharashtra,jalgaon,2019,,3150,1088277,0.29,10809
5304,sharadgorakhbhamresutar,Rashtriya Janshakti Party (Secular),0,5th Pass,32,1500.0,0,0,maharashtra,jalgaon,2019,,817,1088277,0.08,18083
1278,danveraosahebdadarao,BJP,2,Graduate,65,229557992.0,2400000,1,maharashtra,jalna,2019,GEN,698019,1208139,57.78,1605
116,advyogeshdattugullapelli,IND,0,Post Graduate,29,408188.0,0,0,maharashtra,jalna,2019,,3485,1208139,0.29,10809
131,ahemadrahimshaikh,IND,0,12th Pass,49,,0,0,maharashtra,jalna,2019,,1763,1208139,0.15,10809
410,anitalalchandkhandaderajput,IND,0,10th Pass,38,11513562.0,2022033,0,maharashtra,jalna,2019,,1745,1208139,0.14,10809
439,annasahebdevidasraougale,IND,0,Illiterate,51,474300.0,0,0,maharashtra,jalna,2019,,1209,1208139,0.1,10809
529,arunchintamanchavhan,IND,0,Graduate,32,58100.0,0,0,maharashtra,jalna,2019,,2844,1208139,0.24,10809
676,autadevilaskeshavrao,INC,3,12th Pass,50,278237603.0,15678811,0,maharashtra,jalna,2019,GEN,365204,1208139,30.23,3482
1730,ferozali,Bahujan Mukti Party,0,10th Pass,59,100000.0,0,0,maharashtra,jalna,2019,,2017,1208139,0.17,1074
1783,ganeshshankarchandode,Akhil Bharatiya Sena,1,8th Pass,30,639662.0,160000,0,maharashtra,jalna,2019,,1567,1208139,0.13,8690
3458,nadednyaneshwardagduji,IND,1,8th Pass,52,135000.0,0,0,maharashtra,jalna,2019,SC,2679,1208139,0.22,10809
4039,pramodbaburaokharat,Bahujan Republican Socialist Party,0,8th Pass,49,30000.0,0,0,maharashtra,jalna,2019,,1062,1208139,0.09,1096
4406,rajuashokgawali,IND,0,12th Pass,30,756334.0,0,0,maharashtra,jalna,2019,,4081,1208139,0.34,10809
4696,ratanaasaramlandge,IND,0,Illiterate,39,126000.0,0,0,maharashtra,jalna,2019,,6170,1208139,0.51,10809
5091,sapkallilabaidharma,Rashtriya Mahila Party,0,Illiterate,55,178000.0,0,0,maharashtra,jalna,2019,SC,1154,1208139,0.1,10809
5238,shahadevmahadevpalve,IND,1,Graduate,35,457602.0,0,0,maharashtra,jalna,2019,,4187,1208139,0.35,10809
1636,drshrikanteknathshinde,SHS,1,Post Graduate,32,19616515.0,1241233,1,maharashtra,kalyan,2019,GEN,559723,890313,62.87,18691
319,amrishrajmorajkar,IND,0,Others,33,377489.0,100000,0,maharashtra,kalyan,2019,,915,890313,0.1,10809
660,asmitapushkarpuranik,IND,1,Others,40,25496500.0,0,0,maharashtra,kalyan,2019,GEN,2512,890313,0.28,10809
710,babajibalarampatil,NCP,1,10th Pass,52,421863127.0,3587200,0,maharashtra,kalyan,2019,,215380,890313,24.19,5792
1648,drsureshabhimangawai,Bharat Prabhat Party,0,Graduate Professional,50,12092643.0,1500000,0,maharashtra,kalyan,2019,,843,890313,0.09,18101
1809,gautambaburaowaghchaure,Bahujan Mukti Party,0,Illiterate,56,25000.0,0,0,maharashtra,kalyan,2019,,2662,890313,0.3,1074
1997,hareshsambhajibramhane,Bahujan Republican Socialist Party,0,12th Pass,43,61800.0,0,0,maharashtra,kalyan,2019,GEN,722,890313,0.08,1096
3409,munirahmadansari,IUML,1,8th Pass,45,3459800.0,0,0,maharashtra,kalyan,2019,,1302,890313,0.15,3952
5066,santoshbhikajibhalerao,Ambedkarite Party of India,0,Post Graduate,41,15031500.0,2222000,0,maharashtra,kalyan,2019,,1081,890313,0.12,880
5354,shivakrishnamurthyiyer,IND,1,Post Graduate,57,21800000.0,0,0,maharashtra,kalyan,2019,GEN,767,890313,0.09,10809
5020,sanjaysadashivraomandlik,SHS,0,Post Graduate,54,95171892.0,10580414,1,maharashtra,kolhapur,2019,,749085,1330852,56.29,18691
753,bajiraosadashivnaik,IND,2,12th Pass,39,570000.0,300000,0,maharashtra,kolhapur,2019,,2055,1330852,0.15,10809
1304,dayanandmarutikamble,Bahujan Republican Socialist Party,0,12th Pass,47,470836.0,1235700,0,maharashtra,kolhapur,2019,,1570,1330852,0.12,1096
1386,dhananjaymahadik,NCP,4,Graduate,47,663140000.0,135455000,0,maharashtra,kolhapur,2019,GEN,478517,1330852,35.96,5792
1671,dundappakundappashrikantsir,BSP,0,Post Graduate,68,1232317.0,250000,0,maharashtra,kolhapur,2019,,5034,1330852,0.38,16651
2579,kisankerabakatkar,Baliraja Party,0,10th Pass,64,6976481.0,0,0,maharashtra,kolhapur,2019,,1902,1330852,0.14,18015
2995,manearvindbhiva,IND,0,12th Pass,51,862900.0,1100000,0,maharashtra,kolhapur,2019,SC,2122,1330852,0.16,10809
3405,mullamushtakajij,IND,0,12th Pass,48,99500.0,40000,0,maharashtra,kolhapur,2019,,3390,1330852,0.25,10809
3808,pareshdattatraybhosale,IND,0,12th Pass,38,206000.0,0,0,maharashtra,kolhapur,2019,,1092,1330852,0.08,10809
