,Candidate,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,State,Constituency,Year,Candidate_Type,Votes,Valid_Votes,Vote_Share_Percentage,Party_ID
4001,prafulkumarsahoo,RPI(A),4,10th Pass,38,15000.0,0,0,orissa,bhubaneswar,2009,GEN,2131,711041,0.3,12285
4014,pramilabehera,IND,0,Post Graduate,33,25368.0,0,0,orissa,bhubaneswar,2009,SC,9637,711041,1.36,10809
4997,santoshmohanty,INC,0,12th Pass,58,17406799.0,216000,0,orissa,bhubaneswar,2009,GEN,147712,711041,20.77,3482
2395,kalikeshnarayansinghdeo,BJD,2,Graduate,34,36148185.0,1431104,1,orissa,bolangir,2009,GEN,430150,1012022,42.5,9079
736,balhansagar,BSP,0,Post Graduate,51,16935000.0,500000,0,orissa,bolangir,2009,GEN,21219,1012022,2.1,16651
1430,dingarkumbhar,Samruddha Odisha,0,Post Graduate,41,125000.0,0,0,orissa,bolangir,2009,GEN,29599,1012022,2.92,12491
3550,narasinghamishra,INC,0,Graduate Professional,68,12430984.0,290933,0,orissa,bolangir,2009,GEN,339315,1012022,33.53,3482
882,bhartruharimahtab,BJD,0,Post Graduate,51,50793831.0,0,1,orissa,cuttack,2009,GEN,465089,813499,57.17,9079
299,anadisahu,BJP,0,Graduate,68,4343000.0,300000,0,orissa,cuttack,2009,GEN,75118,813499,9.23,1605
1248,debanandasingh,IND,0,10th Pass,33,,0,0,orissa,cuttack,2009,ST,8062,813499,0.99,10809
1829,gopalchandrakar,BSP,1,Graduate Professional,63,17371963.0,0,0,orissa,cuttack,2009,GEN,7394,813499,0.91,16651
2471,kapilacharanmall,BOP,0,Graduate,72,5276200.0,150000,0,orissa,cuttack,2009,GEN,25395,813499,3.12,2094
3999,pradiproutray,Kalinga Sena,0,10th Pass,40,67300.0,0,0,orissa,cuttack,2009,GEN,3644,813499,0.45,4743
2680,krishnachandrasahoo,BSP,0,Graduate,48,1247981.0,0,0,orissa,dhenkanal,2009,GEN,19303,856631,2.25,16651
4081,priyabratagarnaik,Kalinga Sena,0,Graduate,28,55000.0,152500,0,orissa,dhenkanal,2009,GEN,18483,856631,2.16,4743
4814,rudranarayanpany,BJP,1,Graduate,50,751003.0,0,0,orissa,dhenkanal,2009,GEN,208296,856631,24.32,1605
929,bibhuprasadtarai,CPI,0,Post Graduate,42,4460251.0,43000,1,orissa,jagatsinghpur,2009,SC,457234,983313,46.5,2444
219,akshayakumarsethi,Samruddha Odisha,0,10th Pass,25,190000.0,0,0,orissa,jagatsinghpur,2009,SC,29525,983313,3.0,12491
930,bibhutibhusanmajhi,BSP,0,Post Graduate,37,,0,0,orissa,jagatsinghpur,2009,SC,16955,983313,1.72,16651
4139,rabindrakumarsethy,INC,3,Doctorate,54,14810000.0,694000,0,orissa,jagatsinghpur,2009,SC,380499,983313,38.7,3482
3306,mohanjena,BJD,0,Post Graduate,52,3046404.0,0,1,orissa,jajpur,2009,SC,433350,817108,53.03,9079
194,ajitkumarjena,Samruddha Odisha,0,Post Graduate,42,751091.0,0,0,orissa,jajpur,2009,SC,9837,817108,1.2,12491
286,amiyakantamallik,INC,0,5th Pass,50,11740000.0,1980000,0,orissa,jajpur,2009,SC,305603,817108,37.4,3482
899,bhimsenbehera,JHKP,0,Graduate Professional,44,441000.0,0,0,orissa,jajpur,2009,SC,1774,817108,0.22,11057
2386,kalandimallik,IND,0,12th Pass,28,85000.0,6000,0,orissa,jajpur,2009,SC,13079,817108,1.6,10809
3816,parameswarsethi,BJP,1,Graduate Professional,40,3791372.0,1300000,0,orissa,jajpur,2009,SC,48890,817108,5.98,1605
858,bhaktacharandas,INC,4,Graduate Professional,52,5582100.0,2061217,1,orissa,kalahandi,2009,GEN,401736,978393,41.06,3482
720,balaramhota,CPI(ML)(L),0,12th Pass,33,327000.0,0,0,orissa,kalahandi,2009,GEN,11238,978393,1.15,2472
947,bikramkesharideo,BJP,1,Graduate,57,52792000.0,0,0,orissa,kalahandi,2009,GEN,221851,978393,22.68,1605
1196,dambarudharasunani,IND,0,Graduate,34,408300.0,320000,0,orissa,kalahandi,2009,GEN,14720,978393,1.5,10809
2998,maheswarbhoi,IND,0,8th Pass,36,363000.0,0,0,orissa,kalahandi,2009,GEN,26880,978393,2.75,10809
3506,nakulamajhi,BSP,1,10th Pass,66,100000.0,7963,0,orissa,kalahandi,2009,GEN,40167,978393,4.11,16651
3815,parameswarkand,SP,0,Literate,47,105000.0,0,0,orissa,kalahandi,2009,GEN,14102,978393,1.44,7425
4812,rudramadhabray,BJD,0,Graduate,71,4387647.0,566588,1,orissa,kandhamal,2009,GEN,315314,707748,44.55,9079
195,ajitkumarnayak,IND,0,Graduate,26,35500.0,0,0,orissa,kandhamal,2009,GEN,7402,707748,1.05,10809
564,ashoksahu,BJP,0,Post Graduate,57,5526058.0,0,0,orissa,kandhamal,2009,GEN,147020,707748,20.77,1605
1256,deenabandhunaik,IND,0,Post Graduate,44,482613.0,0,0,orissa,kandhamal,2009,GEN,14610,707748,2.06,10809
3507,nakulnayak,SP,3,Graduate,46,13484076.0,2500000,0,orissa,kandhamal,2009,GEN,25941,707748,3.67,7425
3878,paulabaliarsing,BSP,0,5th Pass,52,2275000.0,0,0,orissa,kandhamal,2009,GEN,6761,707748,0.96,16651
698,baijayantpanda,BJD,0,Graduate Professional,45,161100792.0,451767,1,orissa,kendrapara,2009,GEN,502635,983010,51.13,9079
2318,jnandevbeura,BJP,2,Graduate Professional,44,2392502.0,0,0,orissa,kendrapara,2009,GEN,80392,983010,8.18,1605
2885,leninlenka,BSP,0,Graduate,46,928000.0,0,0,orissa,kendrapara,2009,GEN,8565,983010,0.87,16651
4044,pravakarnayak,Kalinga Sena,0,Post Graduate,48,,0,0,orissa,kendrapara,2009,GEN,1779,983010,0.18,4743
4696,ranjibbiswal,INC,2,Graduate,38,14071011.0,700000,0,orissa,kendrapara,2009,GEN,375528,983010,38.2,3482
321,anantanayak,BJP,0,12th Pass,39,1536306.0,628045,0,orissa,keonjhar,2009,ST,164023,891746,18.39,1605
1136,chittaranjanmunda,IND,0,Graduate,37,12370000.0,136000,0,orissa,keonjhar,2009,ST,12216,891746,1.37,10809
1357,dhanurjayasidu,INC,1,12th Pass,43,59879250.0,0,0,orissa,keonjhar,2009,ST,262620,891746,29.45,3482
1482,drfakirmohannaik,IND,0,Graduate Professional,34,2768000.0,0,0,orissa,keonjhar,2009,ST,32356,891746,3.63,10809
1577,drsudarshanlohar,BSP,0,10th Pass,59,3077116.0,0,0,orissa,keonjhar,2009,ST,11472,891746,1.29,16651
2792,lachhamanmajhi,JMM,0,Graduate,42,10000.0,0,0,orissa,keonjhar,2009,ST,19955,891746,2.24,4653
2273,jayarampangi,BJD,0,10th Pass,53,6182372.0,0,1,orissa,koraput,2009,ST,312776,759619,41.18,9079
2764,kumudinidisari,Samruddha Odisha,0,10th Pass,34,310000.0,0,0,orissa,koraput,2009,ST,22508,759619,2.96,12491
3221,meghanadasabar,CPI(ML)(L),0,12th Pass,40,60000.0,0,0,orissa,koraput,2009,ST,50229,759619,6.61,2472
3810,papannamutika,BSP,0,Graduate Professional,65,12270000.0,800000,0,orissa,koraput,2009,ST,46000,759619,6.06,16651
2876,laxmantudu,BJD,0,Graduate,47,173000.0,38986,1,orissa,mayurbhanj,2009,ST,256648,824754,31.12,9079
1329,deviprasannabesra,IND,0,Graduate,61,3305475.0,0,0,orissa,mayurbhanj,2009,ST,7593,824754,0.92,10809
1538,droupadimurmu,BJP,0,Graduate,51,945000.0,465000,0,orissa,mayurbhanj,2009,ST,150827,824754,18.29,1605
1702,gamhasingh,BSP,0,Graduate,57,6246814.0,1000000,0,orissa,mayurbhanj,2009,ST,11802,824754,1.43,16651
2871,laxmanmajhi,INC,0,Graduate Professional,62,1873000.0,70000,0,orissa,mayurbhanj,2009,ST,140770,824754,17.07,3482
2880,laxmiswartamudia,SP,0,Post Graduate,68,2570000.0,0,0,orissa,mayurbhanj,2009,ST,10912,824754,1.32,7425
3573,narendrahansda,IND,0,10th Pass,26,32000.0,0,0,orissa,mayurbhanj,2009,ST,13314,824754,1.61,10809
4551,rameswarmajhi,IND,0,10th Pass,29,555000.0,0,0,orissa,mayurbhanj,2009,ST,25603,824754,3.1,10809
3987,pradeepkumarmajhi,INC,0,Graduate,33,850000.0,345830,1,orissa,nabarangpur,2009,ST,308307,791935,38.93,3482
1063,chandradhwajamajhi,BSP,0,Graduate,49,384000.0,0,0,orissa,nabarangpur,2009,ST,48514,791935,6.13,16651
1446,domburumajhi,BJD,0,Graduate Professional,68,16455000.0,54575,0,orissa,nabarangpur,2009,ST,278330,791935,35.15,9079
3840,parsurammajhi,BJP,0,Graduate,49,2506600.0,25000,0,orissa,nabarangpur,2009,ST,156784,791935,19.8,1605
3924,pinakimisra,BJD,0,Graduate,49,296900000.0,0,1,orissa,puri,2009,GEN,436961,910151,48.01,9079
1001,brajakishoretripathy,BJP,0,Post Graduate,62,7475864.0,0,0,orissa,puri,2009,GEN,209287,910151,22.99,1605
1253,debendranathmansingh,INC,1,Graduate Professional,59,5607014.0,341000,0,orissa,puri,2009,GEN,225656,910151,24.79,3482
2307,jitendrakumarsahoo,BSP,0,Graduate,35,156000.0,0,0,orissa,puri,2009,GEN,9211,910151,1.01,16651
2716,kshitishbiswal,CPI(ML)(L),0,12th Pass,80,962100.0,0,0,orissa,puri,2009,GEN,6094,910151,0.67,2472
3965,prabhatkumarbadapanda,IND,0,12th Pass,42,25000.0,0,0,orissa,puri,2009,GEN,12017,910151,1.32,10809
4827,sabyasachimohapatra,Kalinga Sena,0,Graduate Professional,35,527000.0,0,0,orissa,puri,2009,GEN,10925,910151,1.2,4743
257,amarnathpradhan,INC,0,Graduate,51,4325000.0,466494,1,orissa,sambalpur,2009,GEN,304890,800420,38.09,3482
543,ashokkumarnaik,KOKD,0,Graduate,53,2478000.0,220000,0,orissa,sambalpur,2009,GEN,10374,800420,1.3,11386
933,bijayakumarmahananda,RPI,0,12th Pass,35,293500.0,0,0,orissa,sambalpur,2009,GEN,9518,800420,1.19,6911
3184,mdalihussain,IND,0,12th Pass,37,85000.0,299570,0,orissa,sambalpur,2009,GEN,17874,800420,2.23,10809
4801,rohitpujari,BJD,0,Graduate Professional,35,6860486.0,0,0,orissa,sambalpur,2009,GEN,290016,800420,36.23,9079
2033,hemanandbiswal,INC,0,12th Pass,67,3965226.0,0,1,orissa,sundargarh,2009,ST,280054,766742,36.53,3482
1188,daleswarmajhi,IND,0,10th Pass,58,1580000.0,0,0,orissa,sundargarh,2009,ST,9502,766742,1.24,10809
2343,jualoram,BJP,1,12th Pass,48,17011470.0,0,0,orissa,sundargarh,2009,ST,268430,766742,35.01,1605
3114,mansidekka,IND,2,12th Pass,63,3049000.0,0,0,orissa,sundargarh,2009,ST,17517,766742,2.28,10809
4408,ramachandraekka,JDP,0,Others,61,576500.0,0,0,orissa,sundargarh,2009,ST,16914,766742,2.21,11044
4878,salomiminz,CPM,0,Graduate,48,6054532.0,0,0,orissa,sundargarh,2009,ST,71582,766742,9.34,14635
3553,narayanasamy,INC,0,Post Graduate,61,35979157.0,2171758,1,puducherry,pondicherry,2009,GEN,300391,607948,49.41,3482
1561,drrnarayanan,IND,0,Doctorate,59,1080000.0,0,0,puducherry,pondicherry,2009,GEN,422,607948,0.07,10809
1869,gsubramaniyan,IND,0,Graduate,36,585.0,0,0,puducherry,pondicherry,2009,GEN,757,607948,0.12,10809
2533,kauasanaa,DMDK,1,Graduate,54,3610000.0,0,0,puducherry,pondicherry,2009,GEN,52638,607948,8.66,2956
3981,pradeepaniruddh,PPOI,0,Post Graduate,29,788000.0,140000,0,puducherry,pondicherry,2009,GEN,627,607948,0.1,6298
4411,ramadassm,PMK,0,Doctorate,54,3217000.0,246552,0,puducherry,pondicherry,2009,GEN,208619,607948,34.32,11891
5102,sbalasubramanian,CPI(ML)(L),0,Graduate,50,322591.0,94922,0,puducherry,pondicherry,2009,GEN,839,607948,0.14,2472
3625,navjotsinghsidhu,BJP,1,Graduate,45,145037236.0,0,1,punjab,amritsar,2009,GEN,392046,814479,48.13,1605
365,anilsingh,RSP,0,12th Pass,44,50000.0,0,0,punjab,amritsar,2009,GEN,20335,568219,3.58,5218
743,balkrishan,IND,0,5th Pass,48,70000.0,0,0,punjab,amritsar,2009,GEN,2024,814479,0.25,10809
980,bknchhiber,BSP,0,Post Graduate,72,40623246.0,0,0,punjab,amritsar,2009,GEN,11108,814479,1.36,16651
1580,drsurindersingh,DCP,1,Not Given,54,20000.0,0,0,punjab,amritsar,2009,GEN,2497,814479,0.31,10147
1821,gokalchand,IND,0,5th Pass,42,938000.0,0,0,punjab,amritsar,2009,SC,2171,814479,0.27,10809
2012,harmeetsingh,LJP,0,10th Pass,31,22000.0,0,0,punjab,amritsar,2009,GEN,951,814479,0.12,5029
2244,jaswantsinghrandhawa,BGTD,0,Post Graduate,62,437206.0,389816,0,punjab,amritsar,2009,GEN,684,814479,0.08,9056
2467,kanwaljitsinghmanawala,IND,0,Post Graduate,45,215000.0,475000,0,punjab,amritsar,2009,GEN,940,814479,0.12,10809
2865,lavinderkumar,IND,0,12th Pass,41,3150000.0,0,0,punjab,amritsar,2009,SC,8121,814479,1.0,10809
3005,majorgsgill,RRD,0,Graduate,61,3540000.0,50000,0,punjab,amritsar,2009,GEN,692,814479,0.08,6776
3595,nareshsinghbhadauriya,IND,1,Graduate,46,19110000.0,0,0,punjab,amritsar,2009,GEN,3357,814479,0.41,10809
5214,shamlal,IND,0,Not Given,26,500.0,0,0,punjab,amritsar,2009,SC,1494,814479,0.18,10809
4757,ravneetsingh,INC,0,12th Pass,33,21821443.0,300000,1,punjab,anandpur_sahib,2009,GEN,404836,904590,44.75,3482
668,bachanlal,LJP,0,12th Pass,49,8019000.0,700000,0,punjab,anandpur_sahib,2009,GEN,2912,904590,0.32,5029
765,balwindersingh,SP,0,10th Pass,42,71000.0,0,0,punjab,anandpur_sahib,2009,GEN,3747,904590,0.41,7425
1193,daljitsingh,IND,0,Graduate Professional,65,5717000.0,180000,0,punjab,anandpur_sahib,2009,GEN,5459,904590,0.6,10809
1471,drdaljitsinghcheema,SAD,0,Doctorate,47,10069147.0,1251698,0,punjab,anandpur_sahib,2009,GEN,337632,904590,37.32,16994
2235,jaspalsingh,IND,0,10th Pass,47,2503000.0,0,0,punjab,anandpur_sahib,2009,GEN,1898,946643,0.2,10809
2565,kewalkrishan,BSP,0,Graduate,49,16982633.0,1784000,0,punjab,anandpur_sahib,2009,GEN,118088,904590,13.05,16651
2956,mahansingh,CPM,0,10th Pass,61,5373955.0,0,0,punjab,anandpur_sahib,2009,GEN,17147,904590,1.9,14635
3075,manjitkaur,DBSP,0,Illiterate,37,11000.0,0,0,punjab,anandpur_sahib,2009,GEN,1079,904590,0.12,2911
3313,mohansingh,Akhil Rashtrawadi Party,0,10th Pass,43,808000.0,0,0,punjab,anandpur_sahib,2009,GEN,969,904590,0.11,446
4771,reshamlalkahlon,IND,1,8th Pass,37,217495.0,58000,0,punjab,anandpur_sahib,2009,SC,5582,904590,0.62,10809
4978,sansarchand,IND,0,Post Graduate,70,145000.0,2182,0,punjab,anandpur_sahib,2009,SC,2716,904590,0.3,10809
5064,satpal,IND,0,5th Pass,30,45000.0,0,0,punjab,anandpur_sahib,2009,SC,1296,904590,0.14,10809
1141,chodhariramchand,All India Bharti Jug Party,0,8th Pass,56,212000.0,0,0,punjab,bathinda,2009,GEN,1085,1048228,0.1,508
1620,dyalchand,IND,0,Illiterate,49,60000.0,250000,0,punjab,bathinda,2009,SC,8379,1048228,0.8,10809
1767,geetarani,Akhil Bharatiya Shivsena Rashtrawadi,0,10th Pass,45,110000.0,0,0,punjab,bathinda,2009,GEN,1108,1048228,0.11,18669
1956,hardevsingh,IND,0,Illiterate,43,108800.0,0,0,punjab,bathinda,2009,SC,2030,1048228,0.19,10809
1957,hardevsingharshi,CPI,0,Graduate,59,4520665.0,0,0,punjab,bathinda,2009,GEN,20020,1048228,1.91,2444
2178,jagroopsingh,IND,0,8th Pass,37,102600.0,0,0,punjab,bathinda,2009,SC,7804,1048228,0.74,10809
2486,karamsingh,IND,2,10th Pass,35,117600.0,0,0,punjab,bathinda,2009,SC,1944,1048228,0.19,10809
2566,kewalsingh,IND,0,5th Pass,52,2105104.0,2402335,0,punjab,bathinda,2009,GEN,2764,1048228,0.26,10809
2808,lakhwindersingh,All India Dalit Welfare Congress,0,8th Pass,27,10000.0,0,0,punjab,bathinda,2009,SC,1149,1048228,0.11,520
3626,navneet,SHS,0,12th Pass,38,611000.0,225000,0,punjab,bathinda,2009,GEN,1937,1048228,0.18,18691
3676,nirmalsingh,IND,0,10th Pass,29,2050000.0,1450000,0,punjab,bathinda,2009,SC,2307,930519,0.25,10809
3849,parveenhiteshi,IND,0,Others,33,95000.0,0,0,punjab,bathinda,2009,SC,2053,1048228,0.2,10809
4224,rajasingh,IND,0,Illiterate,50,931400.0,0,0,punjab,bathinda,2009,SC,2376,1048228,0.23,10809
4364,rajnishkumar,IND,0,10th Pass,44,1200.0,0,0,punjab,bathinda,2009,GEN,2812,1048228,0.27,10809
4686,ranindersingh,INC,3,Graduate,41,144050907.0,5451222,0,punjab,bathinda,2009,GEN,408524,1048228,38.97,3482
4756,ravjindersingh,IND,0,12th Pass,32,68459.0,0,0,punjab,bathinda,2009,SC,1717,1048228,0.16,10809
3818,paramjitkaurgulshan,SAD,0,Post Graduate,60,14208609.0,2185837,1,punjab,faridkot,2009,SC,457734,930519,49.19,16994
1905,gurmeetsinghranghreta,PLP,1,12th Pass,39,2000000.0,100000,0,punjab,faridkot,2009,SC,1243,930519,0.13,11890
1908,gurpreetsingh,IND,0,10th Pass,29,33500.0,16000,0,punjab,faridkot,2009,SC,1882,930519,0.2,10809
2238,jasvirsingh,MB(S)P,0,8th Pass,35,199000.0,220000,0,punjab,faridkot,2009,SC,910,930519,0.1,5447
2535,kaushalyachamanbhaura,CPI,0,Graduate,60,220000.0,152289,0,punjab,faridkot,2009,SC,19459,930519,2.09,2444
3610,nathuram,IND,0,5th Pass,68,100000.0,0,0,punjab,faridkot,2009,SC,3359,930519,0.36,10809
3675,nirmalsingh,IND,0,10th Pass,49,8000.0,0,0,punjab,faridkot,2009,GEN,1735,1048228,0.17,10809
4078,pritamsingh,RPI,0,5th Pass,70,245000.0,0,0,punjab,faridkot,2009,SC,2785,956890,0.29,10809
4334,rajkaur,All India Dalit Welfare Congress,0,Illiterate,60,10000.0,0,0,punjab,faridkot,2009,SC,1041,930519,0.11,520
4772,reshamsingh,BSP,0,Doctorate,56,6462734.0,1616596,0,punjab,faridkot,2009,SC,34479,930519,3.71,16651
5260,sharankaur,IND,0,Graduate,56,165000.0,0,0,punjab,faridkot,2009,SC,1037,930519,0.11,10809
923,bhupindersingh,RSP,0,10th Pass,39,499500.0,0,0,punjab,fatehgarh_sahib,2009,SC,938,838145,0.11,12053
997,bpsinghgill,LBP,0,Graduate Professional,49,1750000.0,1514470,0,punjab,fatehgarh_sahib,2009,SC,2327,838145,0.28,4936
1099,charanjitsinghatwal,SAD,0,Graduate Professional,72,26144663.0,5935229,0,punjab,fatehgarh_sahib,2009,SC,359258,838145,42.86,16994
2050,hiralal,BVP,0,8th Pass,46,285000.0,0,0,punjab,fatehgarh_sahib,2009,SC,7537,550197,1.37,10809
2744,kulwantsinghsandhu,SAD(A)(Simranjit Singh Mann),0,12th Pass,59,7130000.0,100000,0,punjab,fatehgarh_sahib,2009,SC,5262,838145,0.63,17026
2794,lachhmansingh,IND,0,5th Pass,51,437000.0,0,0,punjab,fatehgarh_sahib,2009,SC,5123,838145,0.61,10809
4071,premsingh,IND,0,Not Given,43,648500.0,0,0,punjab,fatehgarh_sahib,2009,SC,569,738984,0.08,6911
4196,raisingh,BSP,0,Post Graduate,67,49188960.0,1200000,0,punjab,fatehgarh_sahib,2009,SC,65459,838145,7.81,16651
4662,ramsingh,LJP,0,5th Pass,53,781000.0,0,0,punjab,fatehgarh_sahib,2009,GEN,5453,704863,0.77,10809
5419,sikandersingh,IND,0,5th Pass,55,10000.0,0,0,punjab,fatehgarh_sahib,2009,GEN,21952,626914,3.5,10809
5285,shersinghghubaya,SAD,0,10th Pass,46,31969676.0,3698744,1,punjab,firozpur,2009,SC,450900,956890,47.12,16994
597,atmaram,IND,0,Others,51,9525000.0,750000,0,punjab,firozpur,2009,GEN,1587,956890,0.17,10809
738,baljindersingh,BGTD,0,Graduate,33,12765000.0,0,0,punjab,firozpur,2009,GEN,791,956890,0.08,10809
815,bausingh,IND,0,Not Given,42,40000.0,50000,0,punjab,firozpur,2009,SC,935,956890,0.1,10809
1191,dalipkumar,IND,0,Not Given,53,90000.0,0,0,punjab,firozpur,2009,GEN,5376,956890,0.56,10809
1901,gurdevsingh,BSP,0,Graduate Professional,55,10732000.0,157500,0,punjab,firozpur,2009,GEN,29713,956890,3.11,16651
1907,gurpalsingh,IND,0,Post Graduate,27,16008000.0,1100000,0,punjab,firozpur,2009,GEN,2475,956890,0.26,10809
2155,jagdeepsingh,IND,0,8th Pass,39,284540.0,0,0,punjab,firozpur,2009,GEN,2032,956890,0.21,10809
2176,jagmeetsingh,IND,0,Graduate Professional,25,3006777.0,0,0,punjab,firozpur,2009,GEN,5890,956890,0.62,10809
3098,manojkumar,Akhil Bharatiya Shivsena Rashtrawadi,0,Literate,36,419000.0,40000,0,punjab,firozpur,2009,GEN,6439,515477,1.25,6447
3159,mathradass,PTSS,0,Not Given,73,160000.0,0,0,punjab,firozpur,2009,GEN,697,956890,0.07,6232
3434,munshasingh,IND,0,5th Pass,38,3346358.0,337508,0,punjab,firozpur,2009,SC,718,956890,0.08,10809
3813,papusingh,RVNP,0,5th Pass,49,270000.0,0,0,punjab,firozpur,2009,SC,912,956890,0.1,6362
3817,paramjeetsingh,IND,0,8th Pass,51,225000.0,0,0,punjab,firozpur,2009,SC,1194,956890,0.12,10809
4077,pritamsingh,IND,0,Not Given,55,3670000.0,0,0,punjab,firozpur,2009,SC,812,930519,0.09,6911
4343,rajkumar,IND,0,Literate,40,70100.0,0,0,punjab,firozpur,2009,GEN,3319,812901,0.41,10809
4848,sahabsingh,LJP,0,Not Given,43,150532.0,0,0,punjab,firozpur,2009,GEN,45644,613748,7.44,7425
5005,sarabjeetsingh,IND,0,12th Pass,28,1695000.0,0,0,punjab,firozpur,2009,SC,751,956890,0.08,10809
5063,satnamsingh,IND,0,10th Pass,47,12575000.0,115000,0,punjab,firozpur,2009,SC,847,956890,0.09,10809
5282,shersingh,IND,0,12th Pass,38,500630.0,50000,0,punjab,firozpur,2009,GEN,1177,738984,0.16,1005
3842,partapsinghbajwa,INC,0,Graduate,52,68053249.0,100000,1,punjab,gurdaspur,2009,GEN,447994,933370,48.0,3482
731,balbirsingh,IND,0,10th Pass,44,7306000.0,0,0,punjab,gurdaspur,2009,GEN,3896,933370,0.42,10809
1904,gurmeetsingh,IND,0,12th Pass,50,6048761.0,500000,0,punjab,gurdaspur,2009,GEN,3386,933370,0.36,10809
1909,gurpreetsinghkhanna,BGTD,0,12th Pass,43,1286000.0,32000,0,punjab,gurdaspur,2009,GEN,731,933370,0.08,9056
2736,kuldeepchandsaini,IND,0,12th Pass,61,1514000.0,0,0,punjab,gurdaspur,2009,GEN,682,933370,0.07,10809
2829,lalchand,IND,0,10th Pass,40,44977.0,7000,0,punjab,gurdaspur,2009,SC,7037,933370,0.75,10809
3546,narainsingh,IND,3,Post Graduate,57,40046225.0,0,0,punjab,gurdaspur,2009,GEN,1431,933370,0.15,10809
4182,raghvirkaur,LJP,0,12th Pass,50,12000.0,0,0,punjab,gurdaspur,2009,GEN,1092,933370,0.12,5029
4987,santoshchowdhary,INC,0,Graduate Professional,66,26816253.0,0,1,punjab,hoshiarpur,2009,SC,358812,843208,42.55,3482
2013,harmeshlalsaroya,IND,0,Not Given,36,130000.0,0,0,punjab,hoshiarpur,2009,SC,884,843208,0.1,10809
2246,jathedardaljitsinghsodhi,IND,0,8th Pass,48,2490000.0,0,0,punjab,hoshiarpur,2009,SC,1313,843208,0.16,10809
2831,lalchandbhatti,BGTD,0,10th Pass,63,2155000.0,0,0,punjab,hoshiarpur,2009,SC,930,843208,0.11,9056
3000,mahindersinghhamira,IND,0,5th Pass,43,1041971.0,0,0,punjab,hoshiarpur,2009,SC,5195,843208,0.62,10809
3407,mukhtarsinghmukhakhujala,IND,0,5th Pass,44,295000.0,0,0,punjab,hoshiarpur,2009,SC,2705,843208,0.32,10809
4076,principalmohanlalkhosla,DBSP,0,Post Graduate,65,1064000.0,0,0,punjab,hoshiarpur,2009,SC,3018,843208,0.36,2911
4785,rittarahela,IND,0,5th Pass,28,1564000.0,0,0,punjab,hoshiarpur,2009,SC,7002,843208,0.83,10809
5025,sarwansingh,IND,0,8th Pass,66,2147500.0,0,0,punjab,hoshiarpur,2009,SC,762,843208,0.09,10809
3341,mohindersinghkaypee,INC,0,Graduate Professional,53,48196591.0,125000,1,punjab,jalandhar,2009,SC,408103,899664,45.36,3482
535,ashokkumar,BGTD,0,Not Given,51,25000.0,30000,0,punjab,jalandhar,2009,GEN,1342,843314,0.16,10809
1552,drrajinderkumar,SP,0,Graduate,33,102586.0,0,0,punjab,jalandhar,2009,SC,2878,899664,0.32,7425
1947,hansrajhans,SAD,0,12th Pass,47,107839878.0,1604586,0,punjab,jalandhar,2009,SC,371658,899664,41.31,16994
1948,hansrajpabwan,IND,0,Graduate,43,50000.0,0,0,punjab,jalandhar,2009,SC,4070,899664,0.45,10809
1985,harimitter,IND,0,5th Pass,38,51500.0,0,0,punjab,jalandhar,2009,SC,915,899664,0.1,10809
2175,jagjivanrambharti,RPI,0,12th Pass,39,6100000.0,569400,0,punjab,jalandhar,2009,SC,844,899664,0.09,6911
3338,mohindersingh,IND,0,8th Pass,54,274792.0,0,0,punjab,jalandhar,2009,SC,3371,899664,0.37,10809
3340,mohindersinghgill,IND,0,Literate,61,193690.0,0,0,punjab,jalandhar,2009,SC,2865,899664,0.32,10809
3628,navvikas,LJP,0,12th Pass,28,2565500.0,0,0,punjab,jalandhar,2009,SC,893,899664,0.1,5029
4325,rajindersingh,LTSD,0,8th Pass,42,52981.0,0,0,punjab,jalandhar,2009,SC,3370,946643,0.36,10809
4392,rakeshkumarbhagat,IND,0,10th Pass,43,62000.0,0,0,punjab,jalandhar,2009,SC,5303,899664,0.59,10809
4968,sanjeevkumarrahela,IND,0,8th Pass,30,1564000.0,0,0,punjab,jalandhar,2009,SC,790,899664,0.09,10809
1559,drrattansinghajnala,SAD,1,Graduate Professional,65,18774102.0,0,1,punjab,khadoor_sahib,2009,GEN,467980,946643,49.44,16994
740,balkarsingh,BGTD,0,Post Graduate,55,50149000.0,150124,0,punjab,khadoor_sahib,2009,GEN,2005,946643,0.21,9056
1214,darshansingh,All India Dalit Welfare Congress,0,10th Pass,44,4472000.0,0,0,punjab,khadoor_sahib,2009,GEN,292,343557,0.08,10809
1794,giankaur,IND,0,Literate,45,360000.0,0,0,punjab,khadoor_sahib,2009,GEN,996,946643,0.11,10809
1903,gurjitsingh,IND,0,8th Pass,36,1866997.0,88000,0,punjab,khadoor_sahib,2009,GEN,2944,946643,0.31,10809
2010,harjitsingh,IND,0,10th Pass,37,763000.0,0,0,punjab,khadoor_sahib,2009,GEN,876,946643,0.09,10809
2233,jaspalsingh,IND,0,12th Pass,38,812200.0,476498,0,punjab,khadoor_sahib,2009,GEN,490,846364,0.06,9056
2468,kanwarpartapsingh,IND,0,10th Pass,41,899000.0,0,0,punjab,khadoor_sahib,2009,GEN,1082,946643,0.11,10809
3339,mohindersingh,LJP,0,5th Pass,43,10000.0,0,0,punjab,khadoor_sahib,2009,SC,1096,946643,0.12,5029
