,Candidate,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,State,Constituency,Year,Candidate_Type,Votes,Valid_Votes,Vote_Share_Percentage,Party_ID
3266,sundarlalnetam,CSP,0,Graduate,29,10000.0,0,0,chhattisgarh,kanker,2004,ST,15936,553888,2.88,2146
120,ajitjogi,INC,2,Graduate Professional,57,8835009.0,0,1,chhattisgarh,mahasamund,2004,ST,414647,771432,53.75,3482
751,comredshikhadaspatrakar,Loktantrik Samajwadi Party,2,Post Graduate,38,,0,0,chhattisgarh,mahasamund,2004,GEN,2416,771432,0.31,11540
841,dharamdasmahilang,IND,1,Graduate,55,2915945.0,249095,0,chhattisgarh,mahasamund,2004,SC,5468,771432,0.71,10809
1074,ganpatsaraipali,IND,0,Not Given,68,,0,0,chhattisgarh,mahasamund,2004,GEN,7519,771432,0.97,10809
2486,rajendrakumar,BSP,0,Graduate,33,630000.0,0,0,chhattisgarh,mahasamund,2004,GEN,12007,771432,1.56,16651
3108,shridharpatel,AD,0,Post Graduate,38,1002000.0,0,0,chhattisgarh,mahasamund,2004,GEN,3502,771432,0.45,954
3143,siyaramdharitlahre,ABHM,0,Literate,32,265000.0,0,0,chhattisgarh,mahasamund,2004,SC,2086,771432,0.27,268
3259,sultansinghsatnam,IND,0,Not Given,56,1155000.0,0,0,chhattisgarh,mahasamund,2004,GEN,20836,771432,2.7,10809
3405,tensingh,CSP,0,Graduate,39,802864.0,320000,0,chhattisgarh,mahasamund,2004,GEN,6809,771432,0.88,2146
3529,vidhyacharanshukla,BJP,0,Graduate,74,26685182.0,4632583,0,chhattisgarh,mahasamund,2004,GEN,296142,771432,38.39,1605
3570,vishnudeosai,BJP,0,12th Pass,39,899500.0,70546,1,chhattisgarh,raigarh,2004,ST,329057,648435,50.75,1605
190,amrittirkey,SP,0,Not Given,28,50000.0,0,0,chhattisgarh,raigarh,2004,ST,15677,648435,2.42,7425
1154,govindsinghneti,GGP,0,8th Pass,46,360000.0,0,0,chhattisgarh,raigarh,2004,ST,21271,648435,3.28,3129
1600,kripashankarbhagat,BSP,0,Post Graduate,29,584010.0,0,0,chhattisgarh,raigarh,2004,ST,27616,648435,4.26,16651
2695,rampukarsingh,INC,0,8th Pass,63,4350000.0,300000,0,chhattisgarh,raigarh,2004,ST,254814,648435,39.3,3482
2610,rameshbais,BJP,0,12th Pass,54,9690604.0,0,1,chhattisgarh,raipur,2004,GEN,376029,689517,54.54,1605
450,balramsinghyadavaliasballubhaiya,SP,0,Post Graduate,34,350000.0,34000,0,chhattisgarh,raipur,2004,GEN,2558,689517,0.37,7425
931,drheeramanbanjare,BSP,0,Graduate,55,1849773.0,0,0,chhattisgarh,raipur,2004,SC,32252,689517,4.68,16651
980,drramkumarsirmor,IND,1,Not Given,57,3200000.0,0,0,chhattisgarh,raipur,2004,GEN,14330,689517,2.08,10809
1419,kabeerbhaktaswantdassahukarorpatijeevanbimaagent,IND,0,10th Pass,29,1009000.0,176000,0,chhattisgarh,raipur,2004,GEN,1410,689517,0.2,10809
1729,madhusudanmishraji,ABHM,0,Graduate,37,1137595.0,1147,0,chhattisgarh,raipur,2004,GEN,992,689517,0.14,268
1811,manmohansinghthakurgirdharipandey,IND,0,10th Pass,35,220000.0,0,0,chhattisgarh,raipur,2004,GEN,2944,689517,0.43,10809
2047,nanhamarkandey,IND,0,Post Graduate,35,,0,0,chhattisgarh,raipur,2004,SC,2502,689517,0.36,10809
2247,patrakarbimalkumarsahusandibangla,IND,0,12th Pass,40,180000.0,0,0,chhattisgarh,raipur,2004,GEN,1560,689517,0.23,10809
2322,prakashgolchasarafasansad,IND,0,Graduate,45,889976.0,0,0,chhattisgarh,raipur,2004,GEN,1277,689517,0.19,10809
2436,radheshyamsen,IND,0,12th Pass,34,310000.0,0,0,chhattisgarh,raipur,2004,GEN,6192,689517,0.9,10809
2979,seedheram,GGP,0,Not Given,43,250000.0,300000,0,chhattisgarh,raipur,2004,SC,961,689517,0.14,3129
3121,shyamacharanshukla,INC,0,Graduate Professional,79,27540381.0,277483,0,chhattisgarh,raipur,2004,GEN,246510,689517,35.75,3482
2303,pradeepgandhi,BJP,0,Graduate,39,1699397.0,486000,1,chhattisgarh,rajnandgaon,2004,GEN,314520,665935,47.23,1605
1,aajuramchandravanshi,IND,0,Not Given,65,1942442.0,25000,0,chhattisgarh,rajnandgaon,2004,GEN,7415,665935,1.11,10809
827,devvratsingh,INC,0,Post Graduate,33,11414118.0,228171,0,chhattisgarh,rajnandgaon,2004,GEN,300197,665935,45.08,3482
1888,mochiramgond,BSP,0,5th Pass,54,1860000.0,25000,0,chhattisgarh,rajnandgaon,2004,ST,13326,665935,2.0,16651
2808,romankumarsahu,SP,0,Not Given,35,920000.0,175000,0,chhattisgarh,rajnandgaon,2004,GEN,5268,665935,0.79,7425
2909,santramgondchhediya,IND,0,Not Given,26,15100.0,0,0,chhattisgarh,rajnandgaon,2004,ST,20419,665935,3.07,10809
3154,smtpushpanagdev,RPI(KH),0,Graduate,40,365000.0,0,0,chhattisgarh,rajnandgaon,2004,SC,4790,665935,0.72,14880
1162,guharamajgalle,BJP,0,Graduate Professional,37,1768900.0,0,1,chhattisgarh,sarangarh,2004,SC,242575,587907,41.26,1605
385,awadhrambehara,IND,0,Post Graduate,31,777000.0,0,0,chhattisgarh,sarangarh,2004,SC,2608,587907,0.44,10809
778,dauramratnakar,BSP,0,Post Graduate,45,3050000.0,252000,0,chhattisgarh,sarangarh,2004,SC,113004,587907,19.22,16651
924,drgovindchouhan,IND,0,Post Graduate,26,,0,0,chhattisgarh,sarangarh,2004,SC,7071,587907,1.2,10809
1491,karamchandsuryawanshisoshriramusuryawanshi,IND,0,12th Pass,35,579000.0,0,0,chhattisgarh,sarangarh,2004,SC,3249,587907,0.55,10809
2216,parasrambhardwaj,INC,0,Graduate,57,8617538.0,0,0,chhattisgarh,sarangarh,2004,SC,183457,587907,31.21,3482
2572,ramashankar,IND,0,10th Pass,34,50000.0,0,0,chhattisgarh,sarangarh,2004,SC,8727,587907,1.48,10809
2805,rohitkumarchauhan,SP,0,Not Given,65,1000000.0,0,0,chhattisgarh,sarangarh,2004,SC,7109,587907,1.21,7425
2839,saheblalchauhan,AD,0,Literate,38,110000.0,0,0,chhattisgarh,sarangarh,2004,SC,3703,587907,0.63,954
3092,shivprasad,JD(U),0,10th Pass,52,1207000.0,0,0,chhattisgarh,sarangarh,2004,SC,3089,587907,0.53,11002
2043,nandkumarsai,BJP,1,Post Graduate,65,3124000.0,610000,1,chhattisgarh,surguja,2004,ST,357108,676699,52.77,1605
1551,khelsaysingh,INC,0,Post Graduate,56,10893344.0,0,0,chhattisgarh,surguja,2004,ST,253656,676699,37.48,3482
2653,ramlakhan,IND,0,Literate,60,365000.0,0,0,chhattisgarh,surguja,2004,GEN,16631,790050,2.11,10809
2666,ramnarayansinghayam,BSP,0,Graduate,35,726164.0,0,0,chhattisgarh,surguja,2004,ST,16214,676699,2.4,16651
800,delkarmohanbhaisanjibhai,BNP,0,12th Pass,41,28619160.0,1296271,1,dadra_and_nagar_haveli,dadra_and_nagar_haveli,2004,ST,34665,84703,40.93,1748
1086,gavlisitaram,INC,0,Graduate,48,9246142.0,191667,0,dadra_and_nagar_haveli,dadra_and_nagar_haveli,2004,ST,21772,84703,25.7,3482
2229,patelanilbhai,BJP,0,Graduate,33,841000.0,0,0,dadra_and_nagar_haveli,dadra_and_nagar_haveli,2004,ST,13178,84703,15.56,1605
2233,pateluttambhai,SHS,6,Graduate Professional,37,79500.0,285003,0,dadra_and_nagar_haveli,dadra_and_nagar_haveli,2004,ST,5823,84703,6.87,18691
2230,pateldahyabhaivallabhbhai,INC,1,12th Pass,58,54787351.0,6640008,1,daman_and_diu,daman_and_diu,2004,GEN,27523,55591,49.51,3482
855,dhodidhiruranchhod,BSP,0,Graduate,28,500.0,0,0,daman_and_diu,daman_and_diu,2004,ST,1152,55591,2.07,16651
1142,gopalktandel,BJP,0,Graduate,50,28576268.0,3949827,0,daman_and_diu,daman_and_diu,2004,GEN,26916,55591,48.42,1605
147,alemaochurchilbraz,INC,1,12th Pass,55,8675904.0,8172004,1,goa,mormugao,2004,GEN,164432,297678,55.24,3482
215,angleramakantsoiru,BJP,0,Graduate,54,68249462.0,15431905,0,goa,mormugao,2004,GEN,113908,297678,38.27,1605
372,audaviegas,UGDP,2,Post Graduate,58,12241300.0,218600,0,goa,mormugao,2004,GEN,5881,297678,1.98,8392
743,coelhomigelpiedade,IND,0,Literate,39,3240.0,0,0,goa,mormugao,2004,GEN,1397,297678,0.47,10809
860,diasjawaharemerciano,MAG,0,Post Graduate,48,8033352.0,0,0,goa,mormugao,2004,GEN,2207,297678,0.74,5270
1046,fernandesedwin,IND,0,Graduate Professional,28,155500.0,0,0,goa,mormugao,2004,GEN,2774,297678,0.93,10809
2299,prabhuvishnugopal,SHS,0,10th Pass,49,929960.0,516000,0,goa,mormugao,2004,GEN,2217,297678,0.74,18691
3114,shripadyessonaik,BJP,0,Graduate,50,4537329.0,598785,1,goa,panaji,2004,GEN,144842,254819,56.84,1605
71,advrameshsakharamnaik,IND,0,Graduate Professional,49,2974500.0,420000,0,goa,panaji,2004,GEN,2541,254819,1.0,10809
549,bhonsledhumarajaram,IND,0,Post Graduate,60,1609500.0,9780,0,goa,panaji,2004,GEN,1426,254819,0.56,10809
735,christopheroswaldfonseca,CPI,1,Post Graduate,50,2760263.0,52215,0,goa,panaji,2004,GEN,7977,254819,3.13,2444
1012,dsouzawilfred,NCP,0,Graduate Professional,76,17153854.0,44045,0,goa,panaji,2004,GEN,88629,254819,34.78,5792
2217,pareshatmaramraikar,MAG,0,Graduate,47,2006000.0,934658,0,goa,panaji,2004,GEN,5377,254819,2.11,5270
2863,sameeranantbandodkar,SHS,0,Graduate Professional,37,1801600.0,120000,0,goa,panaji,2004,GEN,4027,254819,1.58,18691
1220,harinpathak,BJP,1,Graduate Professional,56,10287931.0,0,1,gujarat,ahmedabad,2004,GEN,301853,548559,55.03,1605
3568,virjibhaithummar,INC,1,Graduate,43,15227334.0,87000,1,gujarat,amreli,2004,GEN,220649,475646,46.39,3482
865,dileepsanghani,BJP,0,Post Graduate,49,8529967.0,1881000,0,gujarat,amreli,2004,GEN,218619,475646,45.96,1605
3163,solankibharatsinhmadhavsinh,INC,0,Graduate Professional,50,996308.0,0,1,gujarat,anand,2004,GEN,307762,591240,52.05,3482
705,chavdaharisinhajipratapsinhaji,INC,1,10th Pass,73,17693895.0,0,1,gujarat,banaskantha,2004,GEN,301148,642355,46.88,3482
2728,ranarajendrasinhghanashyamsinhrajubhairana,BJP,0,Graduate Professional,48,2350613.0,0,1,gujarat,bhavnagar,2004,GEN,247336,444831,55.6,1605
3505,vasavamansukhbhaidhanjibhai,BJP,0,Post Graduate,47,1583619.0,0,1,gujarat,broach,2004,ST,299630,680795,44.01,1605
1571,kishanbhaivestabhaipatel,INC,2,10th Pass,39,279461.0,0,1,gujarat,bulsar,2004,ST,321769,689982,46.63,3482
2049,naranbhairathwa,INC,0,Post Graduate,51,2793000.0,271125,1,gujarat,chhota_udaipur,2004,ST,12186,556516,2.19,10809
3504,varmaratilalkalidas,BJP,0,Post Graduate,55,7900277.0,3881919,1,gujarat,dhandhuka,2004,SC,249322,516553,48.27,1605
1510,katarababubhaikhimabhai,BJP,0,Graduate,43,700000.0,109751,1,gujarat,dohad,2004,ST,228154,517845,44.06,1605
1701,lkadvani,BJP,0,Graduate Professional,76,13042443.0,554000,1,gujarat,gandhinagar,2004,GEN,516120,845576,61.04,1605
3164,solankibhupendrasinhprabhatsinh,BJP,0,Graduate Professional,50,2724746.0,0,1,gujarat,godhra,2004,GEN,295550,537381,55.0,1605
468,baradjasubhaidhanabhai,INC,2,Graduate,49,18457408.0,0,1,gujarat,junagadh,2004,GEN,329712,658706,50.05,3482
879,dinshapatel,INC,0,10th Pass,67,5727475.0,3083830,1,gujarat,kaira,2004,GEN,244037,450929,54.12,3482
3495,vaghelashankersinhlaxmansinh,INC,0,Post Graduate,64,7004174.0,0,1,gujarat,kapadvanj,2004,GEN,320338,595314,53.81,3482
1056,gadhavipushpadanshambhudan,BJP,0,Graduate Professional,63,9730221.0,719633,1,gujarat,kutch,2004,GEN,221057,459043,48.16,1605
701,chaudharytusharbhaiamarsinhbhai,INC,0,Graduate Professional,36,1817815.0,400372,1,gujarat,mandvi,2004,ST,386592,644812,59.95,3482
1402,jivabhaiambalalpatel,INC,0,10th Pass,70,34602412.0,0,1,gujarat,mehsana,2004,GEN,339643,695407,48.84,3482
1480,kanodiamaheshkumarmithabhai,BJP,0,Literate,67,11842032.0,803206,1,gujarat,patan,2004,SC,273970,538157,50.91,1605
2231,patelharilalmadhavjibhaiharibhaipatel,BJP,0,8th Pass,51,7041540.0,1738534,1,gujarat,porbandar,2004,GEN,229113,490480,46.71,1605
939,drkathiriavallabhbhairamjibhai,BJP,0,Graduate Professional,49,7971781.0,110729,1,gujarat,rajkot,2004,GEN,320604,538626,59.52,1605
1730,madhusudanmistry,INC,0,Post Graduate,59,1826173.0,125000,1,gujarat,sabarkantha,2004,GEN,316483,654471,48.36,3482
1503,kashiramrana,BJP,0,Graduate Professional,65,7677857.0,0,1,gujarat,surat,2004,GEN,508076,896276,56.69,1605
2983,selja,INC,0,Post Graduate,41,7176087.0,0,1,haryana,ambala,2004,SC,415264,847725,48.99,3482
160,amankumarnagra,HVP,0,Literate,49,359183.0,0,0,haryana,ambala,2004,SC,22039,847725,2.6,10391
302,arvindkumarsonkar,ABHM,0,Graduate Professional,31,17071.0,0,0,haryana,ambala,2004,SC,2224,847725,0.26,268
454,balwantsingh,INLD,0,Graduate,54,6981850.0,381285,0,haryana,ambala,2004,SC,130972,847725,15.45,3863
658,chanderpal,BSP,0,10th Pass,56,7794148.0,990610,0,haryana,ambala,2004,SC,57028,847725,6.73,16651
1253,hemraj,LJNSP,0,10th Pass,41,183053.0,44260,0,haryana,ambala,2004,GEN,6203,268670,2.31,16651
1368,jaswindersingh,IND,0,12th Pass,45,2466200.0,900000,0,haryana,ambala,2004,SC,3477,847725,0.41,10809
2702,ramsarup,IND,0,8th Pass,52,404000.0,0,0,haryana,ambala,2004,GEN,6070,874131,0.69,10809
2730,ranbirsingh,ES,0,Graduate,36,1022000.0,350000,0,haryana,ambala,2004,SC,13292,847725,1.57,10238
2763,rattanlalkataria,BJP,0,Post Graduate,52,4291700.0,396413,0,haryana,ambala,2004,SC,180329,847725,21.27,1605
2764,raunaqsingh,IND,0,Post Graduate,68,3867798.0,50000,0,haryana,ambala,2004,SC,7324,847725,0.86,10809
2891,sanjeevgharu,SAP,0,Graduate,29,57000.0,0,0,haryana,ambala,2004,SC,1842,847725,0.22,7575
3272,sunilkumar,IND,0,10th Pass,30,1678.0,0,0,haryana,ambala,2004,SC,9574,847725,1.13,10809
1630,kuldeepbishnoi,INC,0,Graduate,35,143724090.0,21865304,1,haryana,bhiwani,2004,GEN,290936,871144,33.4,3482
113,ajaysinghchautala,INLD,0,Post Graduate,43,76671616.0,861800,0,haryana,bhiwani,2004,GEN,241958,871144,27.77,3863
517,bhalsingh,IND,0,10th Pass,48,527000.0,0,0,haryana,bhiwani,2004,GEN,1826,871144,0.21,10809
824,devilal,IND,0,10th Pass,38,9835579.0,2292500,0,haryana,bhiwani,2004,GEN,1474,871144,0.17,10809
1490,kaptan,LJNSP,0,12th Pass,34,818000.0,0,0,haryana,bhiwani,2004,GEN,891,871144,0.1,5029
1629,kuldeep,IND,0,10th Pass,33,1250000.0,0,0,haryana,bhiwani,2004,GEN,4450,871144,0.51,10809
1747,mahendersingh,SP,0,Post Graduate,32,925000.0,90000,0,haryana,bhiwani,2004,GEN,2977,871144,0.34,7425
1795,mangalsingh,IND,0,10th Pass,43,1945000.0,207000,0,haryana,bhiwani,2004,GEN,615,871144,0.07,10809
1797,mangeram,IND,0,Doctorate,35,1863000.0,209577,0,haryana,bhiwani,2004,GEN,5638,871144,0.65,10809
2479,rajdevijangra,IND,0,10th Pass,39,2553129.0,400000,0,haryana,bhiwani,2004,GEN,1950,871144,0.22,10809
2567,ramanand,BSP,0,Literate,60,4646000.0,250000,0,haryana,bhiwani,2004,,3704,582383,0.64,10809
2585,rambilas,BJP,0,Graduate Professional,56,2890201.0,0,0,haryana,bhiwani,2004,GEN,24467,871144,2.81,1605
2890,sanjeev,IND,0,Post Graduate,26,635000.0,0,0,haryana,bhiwani,2004,GEN,4513,871144,0.52,10809
3291,surender,IND,0,8th Pass,34,1263000.0,60000,0,haryana,bhiwani,2004,GEN,4855,871144,0.56,10809
3292,surendersingh,HVP,0,Literate,34,1163000.0,60000,0,haryana,bhiwani,2004,GEN,266532,871144,30.6,10391
3381,tapeshbagati,IND,0,Graduate,31,120431552.0,0,0,haryana,bhiwani,2004,GEN,846,871144,0.1,10809
382,avtarsinghbhadana,INC,0,8th Pass,48,9763648.0,0,1,haryana,faridabad,2004,GEN,357284,844718,42.3,3482
139,akhtarhusain,IND,0,12th Pass,36,193000.0,43000,0,haryana,faridabad,2004,GEN,624,844718,0.07,10809
440,baldevsingh,IND,0,Not Given,48,3220000.0,0,0,haryana,faridabad,2004,GEN,2063,844718,0.24,10809
656,chanderbhansharma,IND,0,10th Pass,33,100000.0,270000,0,haryana,faridabad,2004,GEN,3769,844718,0.45,10809
700,chaudharyakhtar,SP,0,Not Given,46,128280.0,0,0,haryana,faridabad,2004,GEN,4407,844718,0.52,7425
814,devenderbhadana,HVP,0,10th Pass,36,7873522.0,0,0,haryana,faridabad,2004,GEN,13042,844718,1.54,10391
944,drkpsingh,IND,0,Doctorate,46,192500.0,0,0,haryana,faridabad,2004,SC,4956,844718,0.59,10809
1190,hajiabdulmalik,BSP,6,Graduate,45,11289031.0,485539,0,haryana,faridabad,2004,GEN,71459,844718,8.46,16651
1455,kamalgodara,IND,0,Not Given,37,1776717.0,0,0,haryana,faridabad,2004,GEN,856,844718,0.1,10809
1704,lokendrasingh,SHS,0,Literate,37,337236.0,76537,0,haryana,faridabad,2004,GEN,3920,844718,0.46,18691
1916,mohdilyas,INLD,0,Graduate,50,7974248.0,79000,0,haryana,faridabad,2004,GEN,205355,844718,24.31,3863
2587,ramchanderbainda,BJP,0,10th Pass,53,20226019.0,0,0,haryana,faridabad,2004,GEN,171714,844718,20.33,1605
2680,ramniwasrathi,LJNSP,0,10th Pass,40,1395125.0,295380,0,haryana,faridabad,2004,GEN,1097,844718,0.13,5029
3206,subhashbaghel,LP(S),0,12th Pass,36,185000.0,0,0,haryana,faridabad,2004,GEN,4172,844718,0.49,4917
1342,jaiparkash,INC,5,12th Pass,51,4568812.0,245760,1,haryana,hissar,2004,GEN,407210,769851,52.89,3482
363,atamprakash,IND,0,Post Graduate,47,2026000.0,22000,0,haryana,hissar,2004,GEN,426,769851,0.06,10809
453,balwanarya,IND,0,Post Graduate,32,1231589.0,1091728,0,haryana,hissar,2004,GEN,1386,769851,0.18,10809
1487,kanwalsingh,HVP,0,Graduate,66,18616928.0,30000,0,haryana,hissar,2004,GEN,19475,769851,2.53,10391
2122,niraj,IND,0,Graduate Professional,34,724029.0,0,0,haryana,hissar,2004,GEN,535,769851,0.07,10809
2224,parmeshwardas,IND,0,8th Pass,63,3070000.0,0,0,haryana,hissar,2004,GEN,666,769851,0.09,10809
2366,pritamkumar,IND,0,10th Pass,44,268320.0,0,0,haryana,hissar,2004,GEN,575,769851,0.07,10809
2638,ramjilal,IND,0,5th Pass,46,1563000.0,0,0,haryana,hissar,2004,GEN,4917,769851,0.64,10809
2678,ramniwas,SP,0,Graduate Professional,50,4088515.0,0,0,haryana,hissar,2004,GEN,2598,769851,0.34,7425
2731,randhirsingh,IND,0,Post Graduate,56,158411.0,0,0,haryana,hissar,2004,GEN,2105,769851,0.27,10809
2910,santramprakash,BSP,0,10th Pass,47,1282556.0,0,0,haryana,hissar,2004,SC,25060,769851,3.26,16651
2945,satpal,IND,0,Post Graduate,48,2248037.0,23800,0,haryana,hissar,2004,GEN,3115,769851,0.4,10809
3024,shamsher,IND,0,10th Pass,35,6282500.0,100000,0,haryana,hissar,2004,GEN,2926,737119,0.4,10809
3273,sunilkumar,IND,0,10th Pass,35,38275.0,0,0,haryana,hissar,2004,GEN,9686,769851,1.26,10809
3293,surendersinghbarwala,INLD,0,Post Graduate,52,7157128.0,10650,0,haryana,hissar,2004,GEN,224442,769851,29.15,3863
3349,swamiraghvanand,BJP,0,10th Pass,51,3653501.0,0,0,haryana,hissar,2004,GEN,64722,769851,8.41,1605
301,arvindkumarsharma,INC,0,Post Graduate,42,5736332.0,0,1,haryana,karnal,2004,GEN,318948,818927,38.95,3482
216,angrejsinghjoon,RGD,0,Graduate Professional,30,98000.0,30000,0,haryana,karnal,2004,GEN,1977,818927,0.24,12084
323,ashokkumararora,INLD,0,10th Pass,45,5974456.0,300000,0,haryana,karnal,2004,GEN,113510,818927,13.86,3863
325,ashokkumarkashyap,BSP,0,Doctorate,37,1916540.0,10465,0,haryana,karnal,2004,GEN,67392,818927,8.23,16651
1021,dulichandmalik,IND,0,Post Graduate,66,1900000.0,327000,0,haryana,karnal,2004,GEN,1888,818927,0.23,10809
1276,idswami,BJP,0,Post Graduate,74,5932086.0,11500,0,haryana,karnal,2004,GEN,154186,818927,18.83,1605
1634,kuldipsharma,IND,0,Graduate Professional,47,3889211.0,176579,0,haryana,karnal,2004,GEN,27223,818927,3.32,10809
1765,mahindersingh,CPI(ML)(L),0,Not Given,48,,0,0,haryana,karnal,2004,GEN,2487,818927,0.3,2472
1766,mahindersinghrana,IND,0,Literate,47,110000.0,0,0,haryana,karnal,2004,SC,4807,818927,0.59,10809
2077,nareshsachdeva,IND,0,10th Pass,41,322500.0,0,0,haryana,karnal,2004,GEN,6282,818927,0.77,10809
2360,premoaliaspremvatikashyap,FCI,0,Not Given,35,1040000.0,0,0,haryana,karnal,2004,GEN,1037,818927,0.13,3044
2444,raghumalbhatt,SP,0,Post Graduate,36,211353.0,0,0,haryana,karnal,2004,SC,3696,818927,0.45,7425
2478,rajbirsinghchauhan,IND,2,Graduate,56,2300000.0,0,0,haryana,karnal,2004,GEN,2088,818927,0.25,10809
2529,rajkumar,ES,0,Post Graduate,35,1512000.0,21000,0,haryana,karnal,2004,GEN,82430,818927,10.07,10238
2533,rajkumarkashyap,IND,0,Not Given,41,650000.0,0,0,haryana,karnal,2004,GEN,1707,818927,0.21,10809
2588,ramchanderjangra,HVP,0,Not Given,53,4233103.0,54500,0,haryana,karnal,2004,GEN,21371,818927,2.61,10391
2659,rammeharsingh,IND,0,Graduate Professional,46,13343789.0,0,0,haryana,karnal,2004,GEN,2490,818927,0.3,10809
2796,rishiramgupta,IND,0,10th Pass,47,7080000.0,839000,0,haryana,karnal,2004,GEN,2364,818927,0.29,10809
2814,roshanlalbindal,SHS,0,Graduate,53,4180000.0,0,0,haryana,karnal,2004,GEN,1315,818927,0.16,18691
3324,surindersinghhooda,LJNSP,0,12th Pass,34,3536332.0,750905,0,haryana,karnal,2004,GEN,1729,818927,0.21,5029
2095,naveenjindal,INC,0,Post Graduate,34,121295000.0,0,1,haryana,kurukshetra,2004,GEN,362054,850858,42.55,3482
26,abhaysinghchautala,INLD,0,Graduate,41,38101844.0,0,0,haryana,kurukshetra,2004,GEN,201864,850858,23.72,3863
362,atamprakash,IND,0,Post Graduate,47,2066000.0,22000,0,haryana,kurukshetra,2004,GEN,705,850858,0.08,10809
556,bhupendersingh,IND,0,Graduate,39,5057500.0,50000,0,haryana,kurukshetra,2004,GEN,2169,850858,0.25,10809
1176,gurdayalsinghsaini,BJP,0,10th Pass,57,11942800.0,200000,0,haryana,kurukshetra,2004,GEN,126910,850858,14.92,1605
1328,jagirsingh,IND,0,Graduate,38,6922075.0,0,0,haryana,kurukshetra,2004,GEN,1623,850858,0.19,10809
1330,jagmohan,IND,0,10th Pass,50,10328000.0,0,0,haryana,kurukshetra,2004,GEN,964,850858,0.11,10809
1346,jaisingh,IND,0,Not Given,40,41500.0,0,0,haryana,kurukshetra,2004,GEN,1346,850858,0.16,10809
1369,jatindersinghkakka,HVP,0,Graduate,51,34693000.0,0,0,haryana,kurukshetra,2004,GEN,77136,850858,9.07,10391
1936,monaram,BSP,0,Literate,41,560000.0,0,0,haryana,kurukshetra,2004,GEN,23057,850858,2.71,16651
2443,raghubirchand,IND,0,10th Pass,43,439000.0,0,0,haryana,kurukshetra,2004,SC,8667,850858,1.02,10809
2810,roopchand,IND,0,10th Pass,70,1821500.0,6000,0,haryana,kurukshetra,2004,GEN,3470,850858,0.41,10809
2917,sardarjagmeetsinghsaini,ES,0,Literate,59,4105408.0,125754,0,haryana,kurukshetra,2004,GEN,31202,850858,3.67,10238
3270,sunilgupta,IND,0,10th Pass,44,68000.0,5000,0,haryana,kurukshetra,2004,GEN,7381,850858,0.87,10809
3569,vishaljolly,SP,0,Graduate,35,890048.0,140000,0,haryana,kurukshetra,2004,GEN,2310,850858,0.27,7425
1286,inderjitsingh,INC,0,Graduate Professional,54,55105874.0,1108417,1,haryana,mahendragarh,2004,GEN,358714,849305,42.24,3482
103,ajaykumar,RVP,0,Graduate,28,2550678.0,0,0,haryana,mahendragarh,2004,SC,904,487443,0.19,10809
145,alakhmohanmathur,IND,0,Not Given,49,8291471.0,1504000,0,haryana,mahendragarh,2004,GEN,908,849305,0.11,10809
231,anilrao,HVP,0,Post Graduate,45,4683059.0,0,0,haryana,mahendragarh,2004,GEN,30134,849305,3.55,10391
498,bhagatbalkishansaini,IND,0,Literate,56,353305.0,0,0,haryana,mahendragarh,2004,GEN,1439,849305,0.17,10809
750,comraderajendersinghadvocate,IND,1,Post Graduate,46,380705.0,65000,0,haryana,mahendragarh,2004,GEN,3286,849305,0.39,10809
1000,drsudhayadav,BJP,0,Post Graduate,39,6589242.0,1420864,0,haryana,mahendragarh,2004,GEN,148373,849305,17.47,1605
2069,naresh,IND,0,8th Pass,33,2086000.0,0,0,haryana,mahendragarh,2004,GEN,645,885159,0.07,10809
2452,raghuyadav,SP,2,Graduate,48,2150103.0,0,0,haryana,mahendragarh,2004,GEN,121062,849305,14.25,7425
2641,ramkishan,BRPP,0,Illiterate,0,5200.0,0,0,haryana,mahendragarh,2004,GEN,2547,633685,0.4,10809
2807,rohtash,BSP,0,8th Pass,41,103070.0,697000,0,haryana,mahendragarh,2004,GEN,56181,849305,6.61,16651
2932,satbirkundu,IND,0,Post Graduate,45,6240000.0,0,0,haryana,mahendragarh,2004,GEN,7207,849305,0.85,10809
3348,swamidharamdev,INLD,0,Post Graduate,42,4525491.0,0,0,haryana,mahendragarh,2004,GEN,115154,849305,13.56,3863
3510,vedprakash,NSSP,0,Not Given,44,600200.0,0,0,haryana,mahendragarh,2004,SC,2455,569950,0.43,10809
561,bhupindersingh,INC,1,Graduate Professional,54,9486571.0,457151,1,haryana,rohtak,2004,GEN,324235,662049,48.97,3482
27,abhimanyu,BJP,0,Graduate,36,44375405.0,0,0,haryana,rohtak,2004,GEN,173800,662049,26.25,1605
104,ajaykumar,IND,0,Graduate,33,76056.0,0,0,haryana,rohtak,2004,,126,531022,0.02,10809
112,ajaysingh,AIFB,0,12th Pass,34,4514500.0,58000,0,haryana,rohtak,2004,GEN,360,602187,0.06,10809
245,anoopsingh,RVP,0,10th Pass,33,339070.0,0,0,haryana,rohtak,2004,SC,460,662049,0.07,6882
246,anoopsinghmatanhail,IND,0,10th Pass,59,426152.0,0,0,haryana,rohtak,2004,GEN,1984,662049,0.3,10809
530,bharpur,RLD,0,Post Graduate,39,2727000.0,288521,0,haryana,rohtak,2004,GEN,1849,662049,0.28,12169
542,bhimsingh,INLD,0,Graduate,62,5804973.0,439167,0,haryana,rohtak,2004,GEN,105640,662049,15.96,3863
