,Candidate,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,State,Constituency,Year,Candidate_Type,Votes,Valid_Votes,Vote_Share_Percentage,Party_ID
3848,paramjitkaurgulshan,SAD,0,Post Graduate,65,37637845.0,4876412,0,punjab,faridkot,2014,SC,278235,1032107,26.96,16994
3849,paramjitkaurwoamriksingh,Bahujan Mukti Party,0,10th Pass,47,60000.0,0,0,punjab,faridkot,2014,SC,1159,1032107,0.11,1074
4817,reenakumari,IND,0,Illiterate,30,468268.0,0,0,punjab,faridkot,2014,SC,2473,1032107,0.24,10809
5112,santram,BSP,0,12th Pass,54,2092700.0,0,0,punjab,faridkot,2014,SC,3238,935027,0.35,1784
5199,satpalsingh,Indian Krantikari Lehar,0,Illiterate,50,1630000.0,0,0,punjab,faridkot,2014,SC,3680,1032107,0.36,16065
5259,seemarani,IND,0,Graduate Professional,30,212286.0,0,0,punjab,faridkot,2014,SC,1726,1032107,0.17,10809
1962,harindersinghkhalsa,AAP,0,Post Graduate,67,35588128.0,6700000,1,punjab,fatehgarh_sahib,2014,SC,367293,1030954,35.63,13
643,avtarsingh,IND,0,5th Pass,46,17500.0,0,0,punjab,fatehgarh_sahib,2014,GEN,9825,1101435,0.89,7425
1353,dharamsingh,SAD(A)(Simranjit Singh Mann),0,10th Pass,47,528006.0,10000,0,punjab,fatehgarh_sahib,2014,SC,3173,1030954,0.31,17026
1891,gurdeepsingh,Inqalab Vikas Dal,0,10th Pass,37,335519.0,0,0,punjab,fatehgarh_sahib,2014,GEN,1069,1099467,0.1,2911
1985,harpreetsingh,Bahujan Mukti Party,0,12th Pass,26,10000.0,0,0,punjab,fatehgarh_sahib,2014,SC,2352,1030954,0.23,1074
2732,kulwantsingh,SAD,0,10th Pass,52,1396118874.0,174538688,0,punjab,fatehgarh_sahib,2014,SC,312815,1030954,30.34,16994
2780,lachhmansinghsosgulzarsingh,IND,0,5th Pass,56,100000.0,0,0,punjab,fatehgarh_sahib,2014,SC,2141,1030954,0.21,10809
2781,lachhmansinghsossaroopsingh,IND,2,10th Pass,45,1592500.0,360000,0,punjab,fatehgarh_sahib,2014,SC,2852,1030954,0.28,10809
2789,lakhvirsingh,JKNPP,0,5th Pass,46,72500.0,0,0,punjab,fatehgarh_sahib,2014,SC,1062,961297,0.11,2911
3089,manpreetsingh,IND,0,10th Pass,33,150000.0,0,0,punjab,fatehgarh_sahib,2014,SC,886,1030954,0.09,10809
3698,nirmalsingh,NCP,0,12th Pass,52,170000.0,0,0,punjab,fatehgarh_sahib,2014,GEN,5286,1253593,0.42,10809
3851,paramjitsingh,IND,0,10th Pass,50,532000.0,0,0,punjab,fatehgarh_sahib,2014,SC,1266,1030954,0.12,10809
4724,ranjitsingh,IND,0,10th Pass,32,1120500.0,0,0,punjab,fatehgarh_sahib,2014,SC,1679,1030954,0.16,10809
4923,sadhusingh,INC,0,10th Pass,54,7335200.0,0,0,punjab,fatehgarh_sahib,2014,SC,313149,1030954,30.37,3482
5120,sarabjeetsingh,BSP,0,12th Pass,36,36550000.0,120000,0,punjab,fatehgarh_sahib,2014,SC,12683,1030954,1.23,16651
754,baljindersingh,Bharatiya Gaon Taj Dal,0,Graduate,38,1118000.0,0,0,punjab,firozpur,2014,GEN,681,1105412,0.06,9056
1064,chanansinghwattu,IND,0,Graduate,62,11339000.0,0,0,punjab,firozpur,2014,SC,1237,1105412,0.11,10809
1374,dhiansinghmand,SAD(A)(Simranjit Singh Mann),0,8th Pass,48,922000.0,300000,0,punjab,firozpur,2014,GEN,3655,1105412,0.33,17026
1896,gurjantsingh,IND,0,Literate,58,618766.0,0,0,punjab,firozpur,2014,GEN,1088,1105412,0.1,10809
3077,manojkumarmonga,IND,0,Not Given,41,377500.0,0,0,punjab,firozpur,2014,GEN,1896,1105412,0.17,10809
3825,panjabsinghkatwal,IND,0,12th Pass,33,17282000.0,1800000,0,punjab,firozpur,2014,SC,1759,1105412,0.16,10809
3847,paramjeetsinghdesal,IND,0,8th Pass,54,950000.0,0,0,punjab,firozpur,2014,SC,976,1105412,0.09,10809
4391,rajgill,IND,0,8th Pass,42,590000.0,0,0,punjab,firozpur,2014,SC,3311,1105412,0.3,10809
4393,rajinderbhatheja,IND,0,8th Pass,38,813725.0,0,0,punjab,firozpur,2014,GEN,1546,1105412,0.14,10809
4624,ramkumarparjapat,BSP,0,Graduate,43,14955000.0,2518500,0,punjab,firozpur,2014,GEN,22274,1105412,2.01,16651
4995,sampuransingh,IND,0,12th Pass,41,1287246.0,0,0,punjab,firozpur,2014,SC,682,1105412,0.06,10809
5197,satnampaulkamboj,AAP,0,Graduate Professional,59,1300000.0,0,0,punjab,firozpur,2014,GEN,113412,1105412,10.26,13
262,amitaggarwal,IND,0,12th Pass,42,1249500.0,250000,0,punjab,gurdaspur,2014,GEN,1195,1042699,0.11,10809
1900,gurmeetsinghbakhatpura,CPI(ML)L,0,12th Pass,62,3700000.0,200000,0,punjab,gurdaspur,2014,GEN,2875,1042699,0.28,9890
1910,gurpreetsinghkhanna,Bharatiya Gaon Taj Dal,0,Graduate,46,1654228.0,0,0,punjab,gurdaspur,2014,GEN,1785,1042699,0.17,9056
3409,mukesh,IND,0,Post Graduate,32,300000.0,0,0,punjab,gurdaspur,2014,GEN,1649,1042699,0.16,10809
3884,partapsinghbajwa,INC,0,Graduate,57,247069039.0,0,0,punjab,gurdaspur,2014,GEN,346190,1042699,33.2,3482
3976,petermasih,SARVAJAN SAMAJ PARTY (D),0,12th Pass,0,1764000.0,0,0,punjab,gurdaspur,2014,GEN,1463,1042699,0.14,7703
4871,rohitmaingi,IND,0,12th Pass,37,1239600.0,0,0,punjab,gurdaspur,2014,GEN,4057,1042699,0.39,10809
5103,santoshkumari,Megh Desham Party,0,12th Pass,38,602556.0,0,0,punjab,gurdaspur,2014,SC,3645,1042699,0.35,5412
385,anoopsingh,Bharti Jan Suraksha Party,0,10th Pass,53,4390000.0,220000,0,punjab,hoshiarpur,2014,SC,2158,961297,0.22,1877
400,anukumar,IND,1,12th Pass,28,91000.0,0,0,punjab,hoshiarpur,2014,SC,911,961297,0.09,10809
845,bhagwansinghchauhan,BSP,0,Graduate,55,4030849.0,2640000,0,punjab,hoshiarpur,2014,SC,40497,961297,4.21,16651
978,bishandass,IND,0,10th Pass,65,5539310.0,242610,0,punjab,hoshiarpur,2014,SC,1853,961297,0.19,10809
1247,davindersingh,IND,0,10th Pass,36,1329540.0,0,0,punjab,hoshiarpur,2014,SC,1488,961297,0.15,10809
1273,deepakkumar,Bahujan Mukti Party,0,10th Pass,33,5316000.0,0,0,punjab,hoshiarpur,2014,SC,415,1347971,0.03,12088
2788,lakhvirsingh,Democratic Bharatiya Samaj Party,0,8th Pass,51,235000.0,0,0,punjab,hoshiarpur,2014,SC,1733,1030954,0.17,4079
3367,mohindersinghkaypee,INC,0,Graduate Professional,57,70607263.0,3769400,0,punjab,hoshiarpur,2014,SC,333061,961297,34.65,3482
3754,omparkashjakhu,IND,0,5th Pass,73,58144.0,0,0,punjab,hoshiarpur,2014,SC,699,961297,0.07,10809
3943,pawankumar,IND,0,10th Pass,30,91000.0,0,0,punjab,hoshiarpur,2014,SC,3216,961297,0.33,10809
4613,ramkishan,IND,0,10th Pass,62,1293000.0,165000,0,punjab,hoshiarpur,2014,SC,1689,961297,0.18,10809
4764,ravidutt,IND,0,12th Pass,43,2362000.0,0,0,punjab,hoshiarpur,2014,SC,2564,961297,0.27,10809
5356,shamshersingh,SAD(A)(Simranjit Singh Mann),0,Graduate Professional,78,1043500.0,0,0,punjab,hoshiarpur,2014,SC,2527,961297,0.26,17026
5091,santokhsinghchaudhary,INC,0,Graduate Professional,67,104040531.0,6194323,1,punjab,jalandhar,2014,SC,380479,1040762,36.56,3482
148,ajaykumarbhagat,IND,0,12th Pass,42,76000.0,0,0,punjab,jalandhar,2014,SC,692,1040762,0.07,10809
264,amitjassi,IND,0,Graduate,33,377801.0,10000,0,punjab,jalandhar,2014,SC,779,1040762,0.07,10809
1229,darshannahar,IND,0,8th Pass,49,1568000.0,85000,0,punjab,jalandhar,2014,SC,10074,1040762,0.97,10809
1366,dharminder,IND,1,Illiterate,46,1294000.0,200000,0,punjab,jalandhar,2014,SC,2458,1040762,0.24,10809
2112,jagannathbajwa,IND,0,5th Pass,53,676376.0,109763,0,punjab,jalandhar,2014,SC,1082,1040762,0.1,10809
2209,jarnailsingh,Bharti Jan Suraksha Party,0,Graduate Professional,0,30000.0,0,0,punjab,jalandhar,2014,SC,1178,1040762,0.11,1877
2340,jyotimann,AAP,0,Graduate,27,152000.0,0,0,punjab,jalandhar,2014,SC,254121,1040762,24.42,13
2416,kamalthapar,IND,0,10th Pass,50,333850.0,0,0,punjab,jalandhar,2014,SC,933,1040762,0.09,10809
2613,kksabharwal,IND,0,10th Pass,44,570508.0,0,0,punjab,jalandhar,2014,SC,1454,1040762,0.14,10809
2731,kuldipkumar,IND,0,10th Pass,46,,0,0,punjab,jalandhar,2014,SC,953,1040762,0.09,10809
2860,lovekishor,IND,0,Literate,40,48450.0,0,0,punjab,jalandhar,2014,SC,3265,1040762,0.31,10809
3045,manjeetkaurwosukhdevsingh,IND,0,5th Pass,37,3857563.0,1826097,0,punjab,jalandhar,2014,SC,1952,1040762,0.19,10809
3048,manjitkaurwosukhwindersingh,IND,0,Graduate,40,2582974.0,0,0,punjab,jalandhar,2014,SC,1044,1040762,0.1,10809
3700,nirmalsinghbolina,IND,0,Post Graduate,72,2724000.0,2000000,0,punjab,jalandhar,2014,SC,2257,1040762,0.22,10809
3850,paramjitkumar,Bahujan Mukti Party,0,12th Pass,31,566932.0,0,0,punjab,jalandhar,2014,SC,717,1040762,0.07,1074
3948,pawankumartinu,SAD,0,Graduate,47,28285754.0,1498000,0,punjab,jalandhar,2014,SC,309498,1040762,29.74,16994
4725,ranjitsinghbrahmpura,SAD,0,8th Pass,76,177814755.0,4200000,1,punjab,khadoor_sahib,2014,GEN,467332,1040518,44.91,16994
744,baldeepsingh,AAP,0,Graduate,44,39447450.0,0,0,punjab,khadoor_sahib,2014,GEN,144521,1040518,13.89,13
775,balwantsinghsultanpuri,Bahujan Samaj Party (Ambedkar),0,8th Pass,0,95000.0,0,0,punjab,khadoor_sahib,2014,SC,2930,1040518,0.28,9654
777,balwindersingh,IND,2,Post Graduate,57,1915000.0,0,0,punjab,khadoor_sahib,2014,GEN,3804,1040518,0.37,10809
923,bhupindersingh,IND,0,12th Pass,30,1500.0,0,0,punjab,khadoor_sahib,2014,SC,3282,1040518,0.32,10809
1902,gurnamsingh,IND,1,10th Pass,59,474040.0,0,0,punjab,khadoor_sahib,2014,GEN,722,1086563,0.07,10809
1907,gurpalsingh,All India Mazdoor Party (Rangreta),0,5th Pass,53,2027000.0,0,0,punjab,khadoor_sahib,2014,SC,1182,1040518,0.11,15654
1984,harmindersinghgill,INC,0,Post Graduate,50,29131071.0,3128091,0,punjab,khadoor_sahib,2014,GEN,366763,1040518,35.25,3482
2212,jasbirsingh,IND,0,10th Pass,48,700000.0,0,0,punjab,khadoor_sahib,2014,SC,3114,1040518,0.3,10809
2524,kawaljitsingh,IND,0,10th Pass,29,132000.0,0,0,punjab,khadoor_sahib,2014,GEN,962,1040518,0.09,10809
2950,mahindersinghhamira,IND,1,5th Pass,48,2525000.0,0,0,punjab,khadoor_sahib,2014,SC,1720,1040518,0.17,10809
4804,ravneetsinghbittu,INC,0,12th Pass,38,31509170.0,192000,1,punjab,ludhiana,2014,GEN,300459,1100457,27.3,3482
200,akshaybarnathmishra,JD(U),1,Post Graduate,48,255200.0,0,0,punjab,ludhiana,2014,GEN,2925,1100457,0.27,11002
991,bittu,RPI(A),0,Literate,41,180864.0,0,0,punjab,ludhiana,2014,SC,1286,1100457,0.12,12285
1230,darshansingh,SHS,0,12th Pass,43,5022000.0,170000,0,punjab,ludhiana,2014,GEN,1028,1100457,0.09,18691
1894,gurdeepsinghkahlon,IND,2,Graduate Professional,42,9975000.0,70000,0,punjab,ludhiana,2014,GEN,4509,1100457,0.41,10809
1972,hariramsahni,AIFB,1,8th Pass,47,4382738.0,0,0,punjab,ludhiana,2014,GEN,1168,1100457,0.11,3040
1989,harvindersinghphoolka,AAP,0,Graduate Professional,58,108596036.0,10210645,0,punjab,ludhiana,2014,GEN,280750,1100457,25.51,13
2167,jaiparkashjain,IND,0,10th Pass,34,1034092.0,0,0,punjab,ludhiana,2014,GEN,1519,1100457,0.14,10809
2225,jaswindersinghbains,IND,0,10th Pass,27,40000.0,0,0,punjab,ludhiana,2014,GEN,3238,1100457,0.29,10809
2595,kishankumarsharma,JKNPP,0,8th Pass,38,98000.0,0,0,punjab,ludhiana,2014,GEN,1483,1100457,0.13,4079
2733,kulwinderpalsingh,IND,0,Graduate Professional,34,1140000.0,0,0,punjab,ludhiana,2014,GEN,986,1100457,0.09,10809
3090,manpreetsinghayali,SAD,0,12th Pass,39,191314896.0,5122189,0,punjab,ludhiana,2014,GEN,256590,1100457,23.32,16994
3295,mohammadmaksoodansari,Bahujan Mukti Party,0,Literate,45,10400000.0,2950000,0,punjab,ludhiana,2014,GEN,1111,1100457,0.1,1074
3350,mohdnaseemansari,New All India Congress Party,0,12th Pass,46,107600.0,0,0,punjab,ludhiana,2014,SC,1984,1100457,0.18,5860
3628,navjotsinghmandair,BSP,0,Post Graduate,40,6071675.0,200000,0,punjab,ludhiana,2014,GEN,8317,1100457,0.76,16651
3634,navpreetsinghbedi,IND,1,Post Graduate,28,9996000.0,0,0,punjab,ludhiana,2014,GEN,3144,1100457,0.29,10809
4400,rajivkumarkalra,IND,0,10th Pass,43,1478091.0,0,0,punjab,ludhiana,2014,GEN,4653,1100457,0.42,10809
4409,rajkumaratwal,IND,0,Graduate,44,1572847.0,400000,0,punjab,ludhiana,2014,SC,1089,1100457,0.1,10809
1467,drdharamviragandhi,AAP,0,Graduate Professional,63,45115421.0,0,1,punjab,patiala,2014,GEN,365671,1120933,32.62,13
273,amriksingh,New All India Congress Party,1,Illiterate,47,607780.0,0,0,punjab,patiala,2014,GEN,936,1120933,0.08,5860
931,bibikamaldeepkaurrajoana,IND,0,Graduate,36,6666352.0,27000,0,punjab,patiala,2014,GEN,15313,1120933,1.37,10809
1282,deepindersinghdhillon,SAD,0,Graduate Professional,53,167763561.0,1074803,0,punjab,patiala,2014,GEN,340109,1120933,30.34,16994
1348,dharampal,IND,0,5th Pass,38,302000.0,0,0,punjab,patiala,2014,GEN,1271,1120933,0.11,10809
1888,gurbhejsingh,IND,0,10th Pass,33,7500.0,0,0,punjab,patiala,2014,GEN,2217,1120933,0.2,10809
1908,gurpreetsingh,Bahujan Samaj Party (Ambedkar),0,5th Pass,38,1070000.0,0,0,punjab,patiala,2014,SC,2746,1099467,0.25,9890
1979,harishkumar,SHS,0,8th Pass,47,1807873.0,0,0,punjab,patiala,2014,GEN,2325,1120933,0.21,18691
2790,lakhwindersinghmalhi,IND,0,12th Pass,62,108340000.0,576000,0,punjab,patiala,2014,GEN,809,1120933,0.07,10809
3365,mohinderpalsingh,SAD(A)(Simranjit Singh Mann),0,Post Graduate,52,16742266.0,10232000,0,punjab,patiala,2014,GEN,2773,1120933,0.25,17026
3701,nirmalsinghdhaliwal,CPI,0,Graduate Professional,65,8403786.0,300000,0,punjab,patiala,2014,GEN,8537,1120933,0.76,2444
3890,parveenkumar,IND,0,12th Pass,35,52500.0,0,0,punjab,patiala,2014,GEN,4089,1120933,0.36,10809
3891,parveshbhateja,IND,0,8th Pass,35,453030.0,190632,0,punjab,patiala,2014,GEN,4915,1120933,0.44,10809
4182,preneetkaur,INC,0,Graduate,69,863564071.0,4207846,0,punjab,patiala,2014,GEN,344729,1120933,30.75,3482
4395,rajindersinghpawar,IND,0,8th Pass,45,11511278.0,0,0,punjab,patiala,2014,GEN,1625,1120933,0.14,10809
4602,ramishersinghbilla,IND,0,10th Pass,0,1375000.0,0,0,punjab,patiala,2014,SC,2625,1120933,0.23,10809
4687,ramsinghdhiman,BSP,0,10th Pass,42,4275000.0,0,0,punjab,patiala,2014,GEN,13014,1120933,1.16,16651
4700,randhirsingh,Bahujan Mukti Party,0,8th Pass,49,31475000.0,0,0,punjab,patiala,2014,GEN,1234,1120933,0.11,1074
4718,ranjitkaur,Bharatiya Gaon Taj Dal,0,12th Pass,65,4698863.0,0,0,punjab,patiala,2014,GEN,2178,1120933,0.19,9056
4784,ravindersingh,Bharatiya Sant Mat Party,0,12th Pass,27,2053000.0,550000,0,punjab,patiala,2014,SC,1177,1120933,0.11,1840
847,bhagwantmann,AAP,0,12th Pass,41,43057512.0,16281200,1,punjab,sangrur,2014,GEN,533237,1099467,48.5,13
849,bhagwantsingh,IND,0,12th Pass,31,1051000.0,0,0,punjab,sangrur,2014,GEN,2303,1007196,0.23,10809
942,bijender,IND,0,10th Pass,33,790500.0,0,0,punjab,sangrur,2014,GEN,5395,1099467,0.49,10809
1352,dharamsingh,IND,0,8th Pass,50,9278598.0,50000,0,punjab,sangrur,2014,GEN,3290,1099467,0.3,10809
1893,gurdeepsingh,Democratic Bharatiya Samaj Party,0,10th Pass,39,812000.0,0,0,punjab,sangrur,2014,GEN,1404,1176767,0.12,16065
1909,gurpreetsingh,CPI(ML)L,0,5th Pass,33,15350.0,0,0,punjab,sangrur,2014,SC,2378,1120933,0.21,9654
1961,harinderkumar,IND,0,8th Pass,52,9508574.0,0,0,punjab,sangrur,2014,GEN,1486,1099467,0.14,10809
2220,jaswantsingh,Bahujan Mukti Party,0,8th Pass,50,1218000.0,0,0,punjab,sangrur,2014,GEN,1037,971375,0.11,1074
2291,jitsingh,CPI(ML) Red Star,0,5th Pass,54,291000.0,0,0,punjab,sangrur,2014,SC,5879,1099467,0.53,2560
2304,jogindersinghaulakh,CPI(M),0,Post Graduate,63,42690574.0,458196,0,punjab,sangrur,2014,GEN,3315,1099467,0.3,14635
2322,jotidevajiansuia,IND,0,12th Pass,28,21000.0,0,0,punjab,sangrur,2014,SC,6830,1099467,0.62,10809
2477,karamsingh,IND,0,8th Pass,42,210000.0,0,0,punjab,sangrur,2014,GEN,1601,1099467,0.15,10809
2485,karnailsingh,SAD(A)(Simranjit Singh Mann),0,Graduate Professional,66,4581380.0,64000,0,punjab,sangrur,2014,GEN,4127,1099467,0.38,17026
2869,madanbhatti,BSP,0,10th Pass,50,6166306.0,326000,0,punjab,sangrur,2014,SC,8408,1099467,0.76,16651
2952,mahmoodahmedthind,IUML,0,Graduate Professional,38,2930897.0,400000,0,punjab,sangrur,2014,GEN,2261,1099467,0.21,3952
3074,manojkumar,IND,0,Graduate Professional,36,3406000.0,0,0,punjab,sangrur,2014,SC,4561,1109166,0.41,1800
3889,parveenkaur,IND,0,8th Pass,48,1270000.0,0,0,punjab,sangrur,2014,SC,798,1099467,0.07,10809
5117,sanwarlaljat,BJP,0,Doctorate,59,18064656.0,0,1,rajasthan,ajmer,2014,GEN,637874,1156314,55.16,1605
357,anitajain,IND,0,Graduate Professional,46,4700000.0,0,0,rajasthan,ajmer,2014,GEN,910,1156314,0.08,10809
872,bhanwarlalsoni,IND,0,8th Pass,57,1650000.0,0,0,rajasthan,ajmer,2014,GEN,4970,1156314,0.43,10809
2132,jagdish,BSP,0,10th Pass,49,3157459.0,0,0,rajasthan,ajmer,2014,GEN,3442,1193500,0.29,10809
2146,jagdishsinghrawat,IND,0,5th Pass,54,520000.0,0,0,rajasthan,ajmer,2014,GEN,1374,1156314,0.12,10809
2673,krishnakumardadhich,IND,0,Graduate,27,100000.0,0,0,rajasthan,ajmer,2014,GEN,1015,1156314,0.09,10809
3427,mukulmishra,ABHM,0,12th Pass,47,51000.0,0,0,rajasthan,ajmer,2014,GEN,1869,1156314,0.16,268
3550,naraindassindhi,IND,0,12th Pass,65,402000.0,0,0,rajasthan,ajmer,2014,GEN,3518,1156314,0.3,10809
4630,ramlal,Akhil Bhartiya Aamjan Party,0,8th Pass,50,110000.0,0,0,rajasthan,ajmer,2014,SC,1040,1156314,0.09,390
4917,sachinpilot,INC,0,Post Graduate,36,53934000.0,0,0,rajasthan,ajmer,2014,GEN,465891,1156314,40.29,3482
5116,sanwarlal,NCP,0,5th Pass,30,1092020.0,0,0,rajasthan,ajmer,2014,GEN,12149,1156314,1.05,5792
497,arunkumarroopak,Naya Daur Party,0,Others,29,171000.0,0,0,rajasthan,alwar,2014,SC,3412,1062305,0.32,5848
659,azadhusain,BSP,0,12th Pass,50,27566246.0,2125000,0,rajasthan,alwar,2014,GEN,19483,1062305,1.83,16651
1981,harisinghsharma,IND,0,8th Pass,41,516000.0,0,0,rajasthan,alwar,2014,GEN,3672,1062305,0.35,10809
2139,jagdishprasadbairwa,IND,0,10th Pass,33,2659200.0,0,0,rajasthan,alwar,2014,SC,3390,1062305,0.32,10809
2288,jitendrasingh,INC,0,Graduate,42,111824330.0,4781367,0,rajasthan,alwar,2014,GEN,2201,874625,0.25,10809
2549,khaimchand,Bharatiya Yuva Shakti,0,8th Pass,62,7246800.0,0,0,rajasthan,alwar,2014,GEN,1187,1062305,0.11,1864
2571,khoobrajneeraj,Bahujan Mukti Party,1,12th Pass,48,11513535.0,700000,0,rajasthan,alwar,2014,SC,702,1062305,0.07,1074
2597,kishanlal,IND,0,8th Pass,66,3061599.0,0,0,rajasthan,alwar,2014,SC,2790,1129841,0.25,4996
3019,manguramsain,Akhil Bharatiya Congress Dal (Ambedkar),0,12th Pass,54,72000.0,0,0,rajasthan,alwar,2014,GEN,566,1062305,0.05,237
3094,manshankarninama,BJP,0,8th Pass,58,4040285.0,870146,1,rajasthan,banswara,2014,ST,577433,1171188,49.3,1605
864,bhanjibhai,JD(U),0,8th Pass,81,15752404.0,250000,0,rajasthan,banswara,2014,ST,21760,1171188,1.86,11002
1980,harishrawat,AAP,0,10th Pass,39,1941143.0,0,0,rajasthan,banswara,2014,ST,13647,1171188,1.17,13
4830,reshammalviya,INC,0,12th Pass,49,25370874.0,6079932,0,rajasthan,banswara,2014,ST,485517,1171188,41.46,3482
1189,colsonaram,BJP,1,Graduate Professional,73,174678454.0,5584331,1,rajasthan,barmer,2014,GEN,488747,1219119,40.09,1605
672,babulal,IND,0,8th Pass,44,569104.0,15000,0,rajasthan,barmer,2014,GEN,1617,874625,0.18,1074
1978,harishchaudhary,INC,0,Post Graduate,43,8822577.0,2407054,0,rajasthan,barmer,2014,GEN,220881,1219119,18.12,3482
2222,jaswantsingh,IND,0,Graduate,77,120424990.0,0,0,rajasthan,barmer,2014,SC,1556,1099467,0.14,1074
2565,khetsinghrajpurohit,IND,0,10th Pass,43,50046.0,0,0,rajasthan,barmer,2014,GEN,12366,1219119,1.01,10809
2966,malamsingh,BSP,0,Post Graduate,37,1752238.0,530000,0,rajasthan,barmer,2014,GEN,12883,1219119,1.06,16651
3125,masterbhairarammeghwal,IND,0,Graduate,31,20000.0,0,0,rajasthan,barmer,2014,SC,13924,1219119,1.14,10809
4027,popatram,IND,0,5th Pass,44,180000.0,0,0,rajasthan,barmer,2014,SC,7557,1219119,0.62,10809
4509,ramaram,IND,0,5th Pass,31,365485.0,36000,0,rajasthan,barmer,2014,GEN,17563,1219119,1.44,10809
234,amarchandpohiya,Rajasthan Vikas Party,0,10th Pass,34,2076000.0,23000,0,rajasthan,bharatpur,2014,SC,3969,962432,0.41,6315
1557,drsureshjatav,INC,0,Post Graduate,57,35400729.0,1504711,0,rajasthan,bharatpur,2014,SC,334357,962432,34.74,3482
1754,ghisulal,IND,0,12th Pass,48,275000.0,0,0,rajasthan,bharatpur,2014,SC,611,962432,0.06,10809
1814,gopalpaharia,AAP,1,Graduate,65,108894131.0,0,0,rajasthan,bharatpur,2014,SC,7013,962432,0.73,13
2786,lakhansingh,Indian Peoples Green Party,0,8th Pass,47,2879000.0,0,0,rajasthan,bharatpur,2014,SC,960,962432,0.1,3906
2910,mahendrakumar,BSP,0,10th Pass,46,21762465.0,1275000,0,rajasthan,bharatpur,2014,GEN,2845,976629,0.29,10809
2988,mamraj,IND,0,10th Pass,48,2274195.0,505006,0,rajasthan,bharatpur,2014,SC,1787,962432,0.19,10809
4168,premchanddhamani,IND,0,10th Pass,59,7740000.0,180000,0,rajasthan,bharatpur,2014,SC,835,962432,0.09,10809
545,ashokchandna,INC,1,Graduate,29,141642689.0,89589191,0,rajasthan,bhilwara,2014,GEN,384053,1104090,34.78,3482
612,aslamshekhadvocate,IND,0,Post Graduate,38,7290000.0,0,0,rajasthan,bhilwara,2014,GEN,1794,1104090,0.16,10809
1089,chandraprakashgocher,Bharatiya Yuva Shakti,0,12th Pass,42,7612000.0,60000,0,rajasthan,bhilwara,2014,GEN,10344,1104090,0.94,1864
1848,govindkumarbairwa,BSP,0,8th Pass,45,2470000.0,0,0,rajasthan,bhilwara,2014,SC,15088,1104090,1.37,16651
4260,radhyshyamvaishnav,Bahujan Sangharshh Dal,0,10th Pass,42,35000.0,0,0,rajasthan,bhilwara,2014,GEN,5684,1104090,0.51,1250
4737,ratanlaldhobi,IND,0,Literate,46,1000.0,0,0,rajasthan,bhilwara,2014,SC,7110,1104090,0.64,10809
5217,satyaprakashsharma,IND,0,12th Pass,41,536875.0,0,0,rajasthan,bhilwara,2014,GEN,11982,1104090,1.09,10809
457,arjunrammeghwal,BJP,0,Post Graduate,60,18142863.0,1216408,1,rajasthan,bikaner,2014,SC,584932,929751,62.91,1605
870,bhanwarlal,BSP,0,10th Pass,46,3840000.0,980000,0,rajasthan,bikaner,2014,SC,11387,929751,1.22,16651
1622,ershankarpannu,INC,0,Others,64,56245484.0,3791491,0,rajasthan,bikaner,2014,SC,276853,929751,29.78,3482
1807,gopalbalmiki,IND,0,10th Pass,69,1000.0,0,0,rajasthan,bikaner,2014,SC,4398,929751,0.47,10809
2136,jagdishkumar,IND,0,8th Pass,37,608500.0,0,0,rajasthan,bikaner,2014,GEN,1809,1041758,0.17,4036
3015,mangilalnayak,National Unionist Zamindara Party,0,Graduate,52,1060000.0,0,0,rajasthan,bikaner,2014,SC,16839,929751,1.81,5682
681,babumeghwal,IND,0,Literate,46,417102.0,0,0,rajasthan,chittorgarh,2014,SC,3069,1172629,0.26,10809
869,bhanwarlal,IND,0,10th Pass,42,1155000.0,0,0,rajasthan,chittorgarh,2014,GEN,3263,1172629,0.28,10809
1512,drnarendrakumargupta,AAP,0,Graduate Professional,60,10723839.0,484486,0,rajasthan,chittorgarh,2014,GEN,5939,1172629,0.51,13
1866,gulabchandsahlot,IND,0,10th Pass,63,1087100.0,0,0,rajasthan,chittorgarh,2014,GEN,1692,1172629,0.14,10809
3016,mangilalsolanki,Bahujan Mukti Party,0,10th Pass,67,11050206.0,70800,0,rajasthan,chittorgarh,2014,GEN,1291,1172629,0.11,1074
4049,prabhulalgujjar,Jai Maha Bharath Party,0,8th Pass,34,615000.0,100000,0,rajasthan,chittorgarh,2014,GEN,1216,1172629,0.1,4036
4242,radhadevi,CPI,0,Post Graduate,54,10625129.0,125000,0,rajasthan,chittorgarh,2014,GEN,21593,1172629,1.84,2444
5040,sanjaykumar,BSP,0,10th Pass,37,5560400.0,700000,0,rajasthan,chittorgarh,2014,GEN,1842,1064357,0.17,10809
4285,rahulkaswan,BJP,0,Graduate,37,25721266.0,5386104,1,rajasthan,churu,2014,GEN,595756,1131104,52.67,1605
56,abhineshmaharshi,BSP,0,Post Graduate,51,38238575.0,4130000,0,rajasthan,churu,2014,GEN,301017,1131104,26.61,16651
142,ajaykumar,IND,0,Post Graduate,37,4926438.0,0,0,rajasthan,churu,2014,GEN,2938,1131104,0.26,10809
1831,gordhansarswat,AITC,0,Literate,69,500000.0,0,0,rajasthan,churu,2014,GEN,3991,1131104,0.35,18228
