,Candidate,Party,CriminalCases,Education,Age,Gender,TotalAssets,Liabilities,Winner,State,Constituency,Year,Category,Votes,ValidVotes,VoteSharePercentage,PartyID
3260,darshansingh,All India Dalit Welfare Congress,0,10th Pass,44,M,4472000.0,0,0,punjab,khadoor_sahib,2009,GEN,292,343557,0.08,10809
3261,giankaur,IND,0,Literate,45,F,360000.0,0,0,punjab,khadoor_sahib,2009,GEN,996,946643,0.11,10809
3262,gurjitsingh,IND,0,8th Pass,36,M,1866997.0,88000,0,punjab,khadoor_sahib,2009,GEN,2944,946643,0.31,10809
3263,harjitsingh,IND,0,10th Pass,37,M,763000.0,0,0,punjab,khadoor_sahib,2009,GEN,876,946643,0.09,10809
3264,jaspalsingh,IND,0,12th Pass,38,M,812200.0,476498,0,punjab,khadoor_sahib,2009,GEN,1898,946643,0.2,10809
3265,kanwarpartapsingh,IND,0,10th Pass,41,M,899000.0,0,0,punjab,khadoor_sahib,2009,GEN,1082,946643,0.11,10809
3266,mohindersingh,LJP,0,5th Pass,43,M,10000.0,0,0,punjab,khadoor_sahib,2009,SC,1096,946643,0.12,5029
3267,pragatsingh,IND,0,10th Pass,41,M,765000.0,25000,0,punjab,khadoor_sahib,2009,GEN,4481,946643,0.47,10809
3268,rajinderrikhi,IND,0,Graduate,34,M,307313.0,0,0,punjab,khadoor_sahib,2009,GEN,4538,946643,0.48,10809
3269,rajindersingh,IND,0,Not Given,43,M,,0,0,punjab,khadoor_sahib,2009,SC,3370,946643,0.36,10809
3270,ranagurjeetsingh,INC,0,10th Pass,57,M,340927000.0,8840000,0,punjab,khadoor_sahib,2009,GEN,435720,946643,46.03,3482
3271,manishtewari,INC,0,Graduate Professional,44,M,29941543.0,0,1,punjab,ludhiana,2009,GEN,449264,846364,53.08,3482
3272,ajaytandon,IND,0,10th Pass,29,M,132000.0,0,0,punjab,ludhiana,2009,GEN,603,846364,0.07,10809
3273,balbirsingh,IND,0,8th Pass,73,M,4310000.0,0,0,punjab,ludhiana,2009,GEN,407,846364,0.05,10809
3274,chanderdevsingh,IND,0,8th Pass,39,M,345000.0,0,0,punjab,ludhiana,2009,GEN,506,846364,0.06,10809
3275,daljindersingh,IND,0,Not Given,37,M,150000.0,0,0,punjab,ludhiana,2009,SC,379,846364,0.04,10809
3276,girdharilal,LBP,2,Graduate,58,M,523635.0,331394,0,punjab,ludhiana,2009,GEN,1131,846364,0.13,4936
3277,gurcharansingh,IND,0,10th Pass,43,M,,0,0,punjab,ludhiana,2009,GEN,1858,846364,0.22,10809
3278,gurcharansinghgalib,SAD,0,12th Pass,76,M,35295747.0,2600000,0,punjab,ludhiana,2009,GEN,335558,846364,39.65,16994
3279,gurindersinghsood,JKNPP,0,Not Given,42,M,16238000.0,410000,0,punjab,ludhiana,2009,GEN,477,846364,0.06,4079
3280,harbanssinghsodhi,IND,0,Post Graduate,71,M,3764978.0,0,0,punjab,ludhiana,2009,GEN,2685,846364,0.32,10809
3281,harishkumar,RWS,0,Not Given,39,M,300000.0,0,0,punjab,ludhiana,2009,GEN,741,846364,0.09,6394
3282,jaspalsingh,BGTD,0,Not Given,32,M,218110.0,107100,0,punjab,ludhiana,2009,GEN,490,846364,0.06,9056
3283,jasvirsinghthethi,IND,0,5th Pass,52,M,30000.0,0,0,punjab,ludhiana,2009,GEN,367,846364,0.04,10809
3284,keharsingh,BSP,0,10th Pass,65,M,18153406.0,315087,0,punjab,ludhiana,2009,GEN,32660,846364,3.86,16651
3285,kunal,IND,0,Graduate,36,M,22609600.0,1002700,0,punjab,ludhiana,2009,GEN,2225,846364,0.26,10809
3286,laddushah,LPSP,0,8th Pass,42,M,2420000.0,0,0,punjab,ludhiana,2009,GEN,675,846364,0.08,5160
3287,rajeshgandhi,IND,0,Graduate,39,M,5406051.0,57000,0,punjab,ludhiana,2009,GEN,980,846364,0.12,10809
3288,rajeshpatel,IND,0,10th Pass,34,M,130200.0,0,0,punjab,ludhiana,2009,SC,1732,846364,0.2,10809
3289,ravinderkumarsosohanlal,IND,2,8th Pass,45,M,1700000.0,0,0,punjab,ludhiana,2009,GEN,369,846364,0.04,10809
3290,sanjeevkumaratwal,DBSP,0,10th Pass,35,M,85000.0,0,0,punjab,ludhiana,2009,SC,2564,846364,0.3,2911
3291,seikhmukhtiar,IND,0,5th Pass,55,M,1014000.0,0,0,punjab,ludhiana,2009,GEN,2137,846364,0.25,10809
3292,shambhukumarsingh,IND,0,Graduate,39,M,6975000.0,0,0,punjab,ludhiana,2009,GEN,1389,846364,0.16,10809
3293,shivsunder,IND,0,Not Given,29,M,2670000.0,930000,0,punjab,ludhiana,2009,GEN,1213,846364,0.14,10809
3294,preneetkaur,INC,0,Graduate,64,F,423043438.0,0,1,punjab,patiala,2009,GEN,474188,936005,50.66,3482
3295,amriksingh,RSP,0,Not Given,57,M,2805000.0,0,0,punjab,patiala,2009,GEN,3127,936005,0.33,12053
3296,arunsood,IND,1,12th Pass,35,M,273111.0,0,0,punjab,patiala,2009,GEN,687,936005,0.07,10809
3297,bantsingh,IND,0,10th Pass,60,M,1248000.0,0,0,punjab,patiala,2009,GEN,6819,936005,0.73,10809
3298,barjeshbatta,LJP,0,12th Pass,54,M,1340348.0,0,0,punjab,patiala,2009,GEN,1216,936005,0.13,5029
3299,deepakjoshi,BSP,1,Graduate,52,M,38803000.0,3690180,0,punjab,patiala,2009,GEN,57839,936005,6.18,16651
3300,harwindersingh,IND,0,12th Pass,26,M,7231500.0,700000,0,punjab,patiala,2009,GEN,1887,936005,0.2,10809
3301,karamjitsingh,IND,1,Post Graduate,48,M,3362517.0,0,0,punjab,patiala,2009,GEN,4591,936005,0.49,10809
3302,kuldipsinghgrewal,IND,0,Graduate Professional,65,M,7231516.0,6390,0,punjab,patiala,2009,GEN,4473,936005,0.48,10809
3303,premsingh,SAD,0,Post Graduate,59,M,29542222.0,1000000,0,punjab,patiala,2009,SC,3133,930519,0.34,7425
3304,satishkumar,IND,0,Not Given,29,M,1850471.0,0,0,punjab,patiala,2009,GEN,710,745001,0.1,11332
3305,sohansingh,IND,0,Not Given,57,M,773000.0,0,0,punjab,patiala,2009,GEN,1089,936005,0.12,10809
3306,billusingh,IND,0,Illiterate,70,M,170000.0,0,0,punjab,sangrur,2009,SC,2647,931199,0.28,10809
3307,jarnailsingh,IND,0,10th Pass,40,M,300000.0,0,0,punjab,sangrur,2009,SC,1901,931199,0.2,10809
3308,sachinpilot,INC,0,Post Graduate,31,M,46489558.0,0,1,rajasthan,ajmer,2009,GEN,405575,771160,52.59,3482
3309,kiranmaheshwari,BJP,0,Graduate,48,F,8500435.0,0,0,rajasthan,ajmer,2009,GEN,329440,771160,42.72,1605
3310,mukeshjain,IND,0,10th Pass,34,M,223000.0,500000,0,rajasthan,ajmer,2009,GEN,2601,771160,0.34,10809
3311,jitendrasingh,INC,0,Graduate,38,M,67967810.0,0,1,rajasthan,alwar,2009,GEN,450119,762694,59.02,3482
3312,babulalsaini,IND,0,12th Pass,51,M,2443700.0,0,0,rajasthan,alwar,2009,GEN,721,762694,0.09,10809
3313,devendra,JGP,0,Graduate,25,M,838700.0,307000,0,rajasthan,alwar,2009,GEN,2941,726493,0.4,6385
3314,dhokalram,IND,0,8th Pass,55,M,2383500.0,900000,0,rajasthan,alwar,2009,GEN,526,762694,0.07,10809
3315,jagdish,BHBP,0,Graduate,31,M,,0,0,rajasthan,alwar,2009,GEN,5592,731041,0.76,10809
3316,jasram,IND,0,Graduate Professional,43,M,1480000.0,225000,0,rajasthan,alwar,2009,ST,653,762694,0.09,10809
3317,kiranyadav,IND,0,Graduate,26,F,209000.0,0,0,rajasthan,alwar,2009,GEN,1825,762694,0.24,10809
3318,meghsingh,IND,0,Literate,59,M,1213000.0,0,0,rajasthan,alwar,2009,GEN,2364,762694,0.31,10809
3319,ramlalmeena,IND,0,Graduate,34,M,447000.0,0,0,rajasthan,alwar,2009,ST,4674,762694,0.61,10809
3320,shivkumar,JKNPP,0,10th Pass,35,M,22750.0,0,0,rajasthan,alwar,2009,SC,13000,574599,2.26,10809
3321,snehra,SP,0,Graduate,74,M,3648362.0,0,0,rajasthan,alwar,2009,GEN,499,762694,0.07,7425
3322,bannu,BHBP,0,10th Pass,40,M,107500.0,0,0,rajasthan,banswara,2009,ST,7945,768753,1.03,1365
3323,prabhulalrawat,JD(U),0,10th Pass,64,M,6714000.0,140000,0,rajasthan,banswara,2009,ST,71543,768753,9.31,11002
3324,profmohanlaldamor,Loktantrik Samajwadi Party,0,Post Graduate,73,M,3613134.0,0,0,rajasthan,banswara,2009,ST,30197,768753,3.93,11540
3325,harishchoudhary,INC,0,Graduate,38,M,4953849.0,1295812,1,rajasthan,barmer,2009,GEN,416497,785199,53.04,3482
3326,laxmansingh,IND,0,10th Pass,32,M,347000.0,0,0,rajasthan,barmer,2009,GEN,13478,785199,1.72,10809
3327,mahendravyas,BSP,0,Graduate,57,M,58429766.0,463595,0,rajasthan,barmer,2009,GEN,18320,785199,2.33,16651
3328,manvendrasingh,BJP,0,Post Graduate,46,M,9810062.0,598588,0,rajasthan,barmer,2009,GEN,85418,726493,11.76,3482
3329,popatram,IND,0,5th Pass,39,M,185000.0,0,0,rajasthan,barmer,2009,SC,18806,785199,2.4,10809
3330,ranamal,IND,0,Graduate,43,M,861107.0,59264,0,rajasthan,barmer,2009,GEN,7342,785199,0.94,10809
3331,ratansingh,INC,0,Graduate Professional,62,M,11967191.0,335314,1,rajasthan,bharatpur,2009,SC,301434,560691,53.76,3482
3332,anandram,IND,0,Literate,67,M,20000.0,0,0,rajasthan,bharatpur,2009,SC,296,560691,0.05,10809
3333,asharamurfasha,IND,0,10th Pass,66,M,9830000.0,0,0,rajasthan,bharatpur,2009,SC,363,560691,0.06,10809
3334,durga,RND,0,5th Pass,60,M,510000.0,0,0,rajasthan,bharatpur,2009,SC,572,560691,0.1,12200
3335,jaswantkumar,KKJHS,0,Post Graduate,39,M,625000.0,0,0,rajasthan,bharatpur,2009,SC,2970,560691,0.53,4894
3336,khemchand,BJP,0,Post Graduate,35,M,540000.0,0,0,rajasthan,bharatpur,2009,SC,219980,560691,39.23,1605
3337,mahaveer,Rajasthan Vikas Party,0,10th Pass,43,M,350000.0,0,0,rajasthan,bharatpur,2009,SC,473,560691,0.08,6315
3338,mamraj,IND,0,10th Pass,44,M,1058000.0,414530,0,rajasthan,bharatpur,2009,SC,1437,560691,0.26,10809
3339,mangalram,IND,1,10th Pass,46,M,5754974.0,0,0,rajasthan,bharatpur,2009,SC,1206,560691,0.22,10809
3340,muharsingh,BSP,0,Graduate Professional,62,M,24611000.0,0,0,rajasthan,bharatpur,2009,SC,23178,560691,4.13,16651
3341,nagendrasingh,IND,0,Graduate Professional,65,M,2050000.0,0,0,rajasthan,bharatpur,2009,SC,358,560691,0.06,10809
3342,premchand,IND,0,8th Pass,35,M,776000.0,0,0,rajasthan,bharatpur,2009,SC,679,560691,0.12,10809
3343,ramanlal,IND,0,10th Pass,49,M,40000.0,0,0,rajasthan,bharatpur,2009,SC,4176,560691,0.74,10809
3344,cpjoshi,INC,0,Doctorate,59,M,20376956.0,1400000,1,rajasthan,bhilwara,2009,GEN,413128,754457,54.76,3482
3345,harishgurjar,BSP,0,Graduate Professional,60,M,21898867.0,752000,0,rajasthan,bhilwara,2009,GEN,28141,754457,3.73,16651
3346,rampalsoni,IND,0,Graduate,36,M,415000.0,0,0,rajasthan,bhilwara,2009,GEN,6488,754457,0.86,10809
3347,ramprasadsirotha,IND,0,Graduate,44,M,496000.0,8000,0,rajasthan,bhilwara,2009,GEN,17208,754457,2.28,10809
3348,ratanlaldhobi,IND,1,Not Given,38,M,60000.0,0,0,rajasthan,bhilwara,2009,SC,4185,754457,0.55,10809
3349,arjunrammeghwal,BJP,0,Post Graduate,55,M,2563467.0,0,1,rajasthan,bikaner,2009,SC,244537,569804,42.92,1605
3350,babulalkhanda,SP,0,Post Graduate,68,M,4211000.0,162800,0,rajasthan,bikaner,2009,SC,2041,569804,0.36,7425
3351,govindrammeghwal,BSP,0,Not Given,48,M,6406595.0,2782337,0,rajasthan,bikaner,2009,SC,39306,569804,6.9,16651
3352,khemchandnimbhal,IND,0,Graduate,62,M,1478809.0,3744,0,rajasthan,bikaner,2009,SC,2135,569804,0.37,10809
3353,kundanlalvalmiki,IND,0,10th Pass,28,M,160000.0,0,0,rajasthan,bikaner,2009,SC,2444,569804,0.43,10809
3354,lakshmansingh,IND,0,5th Pass,44,M,275500.0,0,0,rajasthan,bikaner,2009,GEN,294983,650344,45.36,1605
3355,girijavyas,INC,1,Doctorate,62,F,8721354.0,0,1,rajasthan,chittorgarh,2009,GEN,399663,794800,50.28,3482
3356,absingh,BSP,0,Post Graduate,63,M,3347551.0,0,0,rajasthan,chittorgarh,2009,GEN,10270,794800,1.29,16651
3357,gunwantlalsharma,IND,0,Graduate Professional,42,M,6976000.0,290000,0,rajasthan,chittorgarh,2009,GEN,1188,794800,0.15,10809
3358,jaswantsingh,IND,0,Graduate Professional,35,M,2250170.0,203472,0,rajasthan,chittorgarh,2009,GEN,1519,794800,0.19,10809
3359,karulalmeena,CPI(ML)(L),0,10th Pass,45,M,45200.0,0,0,rajasthan,chittorgarh,2009,ST,1578,794800,0.2,2472
3360,laxmanlaljat,IND,0,10th Pass,56,M,1617500.0,0,0,rajasthan,chittorgarh,2009,GEN,1381,794800,0.17,10809
3361,ramchandrajoshi,IND,0,Graduate,64,M,1649900.0,0,0,rajasthan,chittorgarh,2009,GEN,1298,794800,0.16,10809
3362,shivangishastri,IND,0,10th Pass,33,F,1548805.0,288000,0,rajasthan,chittorgarh,2009,GEN,7238,794800,0.91,10809
3363,shrichandkriplani,BJP,0,Graduate,52,M,5901396.0,750581,0,rajasthan,chittorgarh,2009,GEN,326885,794800,41.13,1605
3364,ramsinghkaswan,BJP,0,Graduate Professional,63,M,27403097.0,0,1,rajasthan,churu,2009,GEN,376708,802467,46.94,1605
3365,bhanwarlal,IND,0,Not Given,32,M,225000.0,0,0,rajasthan,churu,2009,SC,3502,802467,0.44,10809
3366,budhramsaini,BSP,0,8th Pass,43,M,952804.0,809200,0,rajasthan,churu,2009,GEN,25690,802467,3.2,16651
3367,chandanmal,IND,0,10th Pass,52,M,715000.0,0,0,rajasthan,churu,2009,GEN,1320,802467,0.16,10809
3368,gopikrishan,IND,0,10th Pass,71,M,625000.0,0,0,rajasthan,churu,2009,GEN,994,802467,0.12,10809
3369,jagrupsingh,Rajasthan Vikas Party,0,8th Pass,57,M,1250000.0,0,0,rajasthan,churu,2009,GEN,7243,802467,0.9,6315
3370,jitenderkumar,IND,0,Graduate Professional,30,M,539168.0,0,0,rajasthan,churu,2009,GEN,1109,802467,0.14,10809
3371,mohammedsalim,IND,0,Literate,39,M,39500.0,0,0,rajasthan,churu,2009,GEN,4940,802467,0.62,10809
3372,rafiquemandelia,INC,0,10th Pass,49,M,43247807.0,3612700,0,rajasthan,churu,2009,GEN,364268,802467,45.39,3482
3373,salimgujar,IND,1,Literate,39,M,810000.0,0,0,rajasthan,churu,2009,GEN,7257,802467,0.9,10809
3374,shokatali,IND,0,Literate,42,M,630000.0,0,0,rajasthan,churu,2009,GEN,4668,802467,0.58,10809
3375,kirodilal,IND,0,Graduate Professional,57,M,8080496.0,0,1,rajasthan,dausa,2009,ST,433666,841355,51.54,10809
3376,bharathotla,LJP,0,5th Pass,27,M,2506000.0,0,0,rajasthan,dausa,2009,ST,1237,841355,0.15,5029
3377,dharmsingh,JGP,0,10th Pass,41,M,1510000.0,0,0,rajasthan,dausa,2009,ST,1004,841355,0.12,4007
3378,gajendrapalsingh,KKJHS,0,Graduate,40,M,4455000.0,0,0,rajasthan,dausa,2009,ST,1951,841355,0.23,4894
3379,laxman,INC,0,Post Graduate,58,M,27074503.0,1427041,0,rajasthan,dausa,2009,ST,59154,841355,7.03,3482
3380,lokesh,BSP,0,Not Given,28,M,164000.0,0,0,rajasthan,dausa,2009,ST,3798,841355,0.45,16651
3381,mukeshkumar,BSA,0,12th Pass,33,M,13200.0,0,0,rajasthan,dausa,2009,ST,683,841355,0.08,1261
3382,ramlal,BHBP,0,Not Given,31,M,7000.0,0,0,rajasthan,dausa,2009,ST,1608,841355,0.19,1365
3383,shivaram,Rajasthan Vikas Party,0,12th Pass,48,M,643500.0,0,0,rajasthan,dausa,2009,ST,4391,841355,0.52,6315
3384,bharatrammeghwal,INC,0,Graduate Professional,53,M,5016000.0,400000,1,rajasthan,ganganagar,2009,SC,476554,909629,52.39,3482
3385,bhuraram,IND,0,Literate,69,M,762500.0,30000,0,rajasthan,ganganagar,2009,SC,3461,909629,0.38,10809
3386,hanumanram,IND,0,12th Pass,36,M,8000.0,0,0,rajasthan,ganganagar,2009,SC,10872,909629,1.2,10809
3387,hetram,Rajasthan Vikas Party,0,10th Pass,57,M,357400.0,10000,0,rajasthan,ganganagar,2009,SC,1489,909629,0.16,6315
3388,mukeshkumar,SP,0,Graduate Professional,51,M,23042935.0,0,0,rajasthan,ganganagar,2009,SC,2509,909629,0.28,7425
3389,nihalchand,BJP,0,Graduate,37,M,3340188.0,0,0,rajasthan,ganganagar,2009,SC,335886,909629,36.93,1605
3390,omprakash,IND,0,Literate,40,M,60000.0,0,0,rajasthan,ganganagar,2009,GEN,3091,773779,0.4,8471
3391,rajiram,IND,0,10th Pass,46,M,331000.0,28800,0,rajasthan,ganganagar,2009,SC,1908,909629,0.21,10809
3392,shiladevi,IND,0,Literate,45,F,165000.0,0,0,rajasthan,ganganagar,2009,SC,2571,909629,0.28,10809
3393,sindu,IND,0,Illiterate,49,F,770000.0,0,0,rajasthan,ganganagar,2009,SC,3437,909629,0.38,10809
3394,sitarammorya,IND,0,10th Pass,64,M,1200000.0,0,0,rajasthan,ganganagar,2009,SC,7337,909629,0.81,10809
3395,maheshjoshi,INC,0,Doctorate,54,M,10388500.0,1245000,1,rajasthan,jaipur,2009,GEN,397438,812901,48.89,3482
3396,abdulrajak,IND,0,Literate,45,M,656100.0,0,0,rajasthan,jaipur,2009,GEN,485,812901,0.06,10809
3397,bhaskardaagar,IND,0,Graduate Professional,31,M,2582000.0,0,0,rajasthan,jaipur,2009,SC,678,812901,0.08,10809
3398,dravinashvishnoi,IND,0,Others,54,M,14898902.0,400000,0,rajasthan,jaipur,2009,GEN,513,812901,0.06,10809
3399,ghanshyamtiwari,BJP,0,Graduate Professional,61,M,40640039.0,10830551,0,rajasthan,jaipur,2009,GEN,381339,812901,46.91,1605
3400,hargovindsingh,JGP,0,Graduate Professional,47,M,145000.0,0,0,rajasthan,jaipur,2009,GEN,1455,812901,0.18,4007
3401,manav,IND,0,Post Graduate,29,M,30706.0,0,0,rajasthan,jaipur,2009,GEN,1585,812901,0.19,10809
3402,mohammadrafiq,IND,0,5th Pass,36,M,16300.0,0,0,rajasthan,jaipur,2009,GEN,2852,871864,0.33,10809
3403,nihalchand,Rajasthan Vikas Party,0,Graduate,63,M,13287000.0,56000,0,rajasthan,jaipur,2009,GEN,632,812901,0.08,6315
3404,rajkumar,IND,0,8th Pass,36,M,59000.0,0,0,rajasthan,jaipur,2009,GEN,1216,698739,0.17,6394
3405,rameshchandra,IND,0,Graduate,52,M,63984918.0,0,0,rajasthan,jaipur,2009,GEN,6222,812901,0.77,10809
3406,riyajulhasan,IND,0,8th Pass,35,M,1343664.0,0,0,rajasthan,jaipur,2009,GEN,574,812901,0.07,10809
3407,rohitashkuldeepraigar,IND,0,10th Pass,37,M,7182300.0,0,0,rajasthan,jaipur,2009,SC,483,812901,0.06,10809
3408,sanjaygoyal,IND,0,12th Pass,41,M,1596000.0,0,0,rajasthan,jaipur,2009,GEN,502,812901,0.06,10809
3409,shyamlalvijay,RBD,0,Graduate,56,M,2255000.0,320000,0,rajasthan,jaipur,2009,GEN,561,812901,0.07,12049
3410,lalchandkataria,INC,0,10th Pass,40,M,30650401.0,702835,1,rajasthan,jaipur_rural,2009,GEN,278266,686585,40.53,3482
3411,banwarilalmali,IND,0,Not Given,67,M,1549500.0,0,0,rajasthan,jaipur_rural,2009,GEN,640,686585,0.09,10809
3412,chhitarmal,IND,0,5th Pass,50,M,58000.0,0,0,rajasthan,jaipur_rural,2009,SC,727,686585,0.11,10809
3413,drmukarramali,IND,0,Graduate,54,M,1003398.0,9040,0,rajasthan,jaipur_rural,2009,GEN,1325,686585,0.19,10809
3414,kaluram,IND,0,Not Given,58,M,2648100.0,0,0,rajasthan,jaipur_rural,2009,GEN,618,802111,0.08,6315
3415,keshavramsharma,BSSPA,0,Graduate,36,M,264500.0,0,0,rajasthan,jaipur_rural,2009,GEN,4817,686585,0.7,9671
3416,radheyshyammeena,IND,0,8th Pass,45,M,3869150.0,0,0,rajasthan,jaipur_rural,2009,ST,2572,686585,0.37,10809
3417,rajendra,Rajasthan Vikas Party,1,12th Pass,38,M,6361125.0,0,0,rajasthan,jaipur_rural,2009,GEN,1067,567725,0.19,10809
3418,rajesh,BSP,0,Graduate,42,M,4004996.0,0,0,rajasthan,jaipur_rural,2009,GEN,1171,641003,0.18,4894
3419,ramniwasyadav,JD(U),0,Post Graduate,43,M,3440000.0,0,0,rajasthan,jaipur_rural,2009,GEN,8505,686585,1.24,11002
3420,raorajendrasingh,BJP,0,Graduate,51,M,186553917.0,1000000,0,rajasthan,jaipur_rural,2009,GEN,226029,686585,32.92,1605
3421,shankarlalbunkar,IND,0,Graduate,37,M,446000.0,0,0,rajasthan,jaipur_rural,2009,SC,2988,686585,0.44,10809
3422,devjipatel,BJP,0,10th Pass,32,M,11261830.0,0,1,rajasthan,jalore,2009,GEN,194503,577606,33.67,1605
3423,bagdaram,IND,0,8th Pass,54,M,243000.0,0,0,rajasthan,jalore,2009,SC,6408,577606,1.11,10809
3424,butasingh,IND,0,Doctorate,74,M,12853656.0,2007656,0,rajasthan,jalore,2009,SC,144698,577606,25.05,10809
3425,gangasingh,SP,0,10th Pass,32,M,2530820.0,1110,0,rajasthan,jalore,2009,,2584,787130,0.33,10809
3426,gopalram,IND,1,5th Pass,30,M,3442000.0,0,0,rajasthan,jalore,2009,GEN,12002,577606,2.08,10809
3427,magaram,BSP,0,12th Pass,37,M,8600000.0,775000,0,rajasthan,jalore,2009,GEN,9318,577606,1.61,16651
3428,mukeshsundesha,IND,0,Graduate,27,M,300000.0,0,0,rajasthan,jalore,2009,GEN,12162,577606,2.11,10809
3429,nandadevi,Rajasthan Vikas Party,1,Not Given,36,F,905000.0,0,0,rajasthan,jalore,2009,GEN,12130,577606,2.1,6315
3430,prabhusingh,IND,0,12th Pass,41,M,1720000.0,0,0,rajasthan,jalore,2009,GEN,3845,577606,0.67,10809
3431,shantiparmar,IND,0,10th Pass,48,F,1577853.0,290430,0,rajasthan,jalore,2009,GEN,3024,577606,0.52,10809
3432,dushyantsingh,BJP,0,Post Graduate,38,M,64110900.0,2779153,1,rajasthan,jhalawar-baran,2009,GEN,429096,871864,49.22,1605
3433,abdulfarid,IND,0,Post Graduate,39,M,60000.0,0,0,rajasthan,jhalawar-baran,2009,GEN,2195,871864,0.25,10809
3434,dushyantkumar,IND,0,Post Graduate,28,M,20000.0,0,0,rajasthan,jhalawar-baran,2009,GEN,1375,811029,0.17,10809
3435,fazarmohammad,IND,1,10th Pass,69,M,4852000.0,50000,0,rajasthan,jhalawar-baran,2009,GEN,2584,871864,0.3,10809
3436,jagdish,IND,0,8th Pass,32,M,76000.0,0,0,rajasthan,jhalawar-baran,2009,GEN,2684,726493,0.37,10809
3437,jhapatmal,IND,0,5th Pass,35,M,82000.0,150000,0,rajasthan,jhalawar-baran,2009,GEN,2038,871864,0.23,10809
3438,laxmankumar,IND,1,5th Pass,32,M,620566.0,0,0,rajasthan,jhalawar-baran,2009,SC,6125,871864,0.7,10809
3439,shobhadevi,IND,0,10th Pass,35,F,1006500.0,95000,0,rajasthan,jhalawar-baran,2009,ST,5917,871864,0.68,10809
3440,sheeshramola,INC,0,10th Pass,81,M,6101621.0,180965,1,rajasthan,jhunjhunu,2009,GEN,306330,601887,50.89,3482
3441,drdasrathsinghshekhawat,BJP,0,Doctorate,46,M,18999476.0,0,0,rajasthan,jhunjhunu,2009,GEN,240998,601887,40.04,1605
3442,drgopalprasadsharma,IND,0,Graduate Professional,49,M,107979149.0,0,0,rajasthan,jhunjhunu,2009,GEN,695,601887,0.12,10809
3443,khatrimustaq,BSP,0,Post Graduate,65,M,58270000.0,0,0,rajasthan,jhunjhunu,2009,GEN,21994,601887,3.65,16651
3444,narapatsinghrathor,IND,0,8th Pass,38,M,1606400.0,37000,0,rajasthan,jhunjhunu,2009,GEN,861,601887,0.14,10809
3445,rakeshsabal,IND,0,Graduate,27,M,96000.0,0,0,rajasthan,jhunjhunu,2009,SC,2066,601887,0.34,10809
3446,ranveersinghgudha,LJP,17,Graduate,36,M,1205967.0,0,0,rajasthan,jhunjhunu,2009,GEN,6332,601887,1.05,5029
3447,ravitasharma,RBD,0,Literate,31,F,355000.0,0,0,rajasthan,jhunjhunu,2009,GEN,1651,601887,0.27,12049
3448,shersingh,IND,0,Not Given,33,,1875000.0,0,0,rajasthan,jhunjhunu,2009,,748,916480,0.08,10809
3449,chandreshkumari,INC,0,12th Pass,65,F,132881067.0,60744,1,rajasthan,jodhpur,2009,GEN,361577,681471,53.06,3482
3450,champalal,IND,0,5th Pass,60,M,2270000.0,0,0,rajasthan,jodhpur,2009,GEN,882,681471,0.13,10809
3451,chandrakanta,IND,0,Not Given,34,F,231000.0,0,0,rajasthan,jodhpur,2009,GEN,1800,681471,0.26,10809
3452,devaram,IND,0,Graduate,27,M,442306.0,45000,0,rajasthan,jodhpur,2009,SC,2328,681471,0.34,10809
3453,didar,IND,0,Not Given,40,M,1704700.0,25000,0,rajasthan,jodhpur,2009,GEN,1004,681471,0.15,10809
3454,dilipsinghrajpurohit,IND,0,Graduate,46,M,260000.0,0,0,rajasthan,jodhpur,2009,GEN,1503,681471,0.22,10809
3455,dineshkumar,IND,0,Graduate Professional,44,M,1976858.0,543000,0,rajasthan,jodhpur,2009,GEN,337,765018,0.04,10809
3456,gurdansingh,JKNPP,0,8th Pass,43,M,480000.0,0,0,rajasthan,jodhpur,2009,GEN,1611,681471,0.24,4079
3457,jaswantsingh,BJP,0,Graduate Professional,50,M,20380026.0,3084136,0,rajasthan,jodhpur,2009,GEN,497649,966371,51.5,1605
3458,rajuram,BSP,0,Graduate,43,M,5185787.0,0,0,rajasthan,jodhpur,2009,GEN,23320,681471,3.42,16651
3459,khiladilalbairwa,INC,0,Graduate,45,M,62802340.0,5693479,1,rajasthan,karauli-dholpur,2009,SC,215810,487118,44.3,3482
3460,drmanojrajoria,BJP,0,Post Graduate,39,M,12808000.0,2251000,0,rajasthan,karauli-dholpur,2009,SC,186087,487118,38.2,1605
3461,hattiram,BSP,0,5th Pass,61,M,4375000.0,0,0,rajasthan,karauli-dholpur,2009,SC,39881,487118,8.19,16651
3462,jaganlal,IND,0,10th Pass,72,M,1983722.0,0,0,rajasthan,karauli-dholpur,2009,SC,1010,487118,0.21,10809
3463,lakhansingh,IND,0,Post Graduate,58,M,675000.0,0,0,rajasthan,karauli-dholpur,2009,SC,1175,487118,0.24,10809
3464,omprakash,IND,0,5th Pass,55,M,610000.0,0,0,rajasthan,karauli-dholpur,2009,SC,505,487118,0.1,10809
3465,ramesh,SP,0,10th Pass,57,M,748000.0,0,0,rajasthan,karauli-dholpur,2009,SC,1070,647090,0.17,4012
3466,ramvilas,IND,0,5th Pass,46,M,1411500.0,0,0,rajasthan,karauli-dholpur,2009,SC,836,487118,0.17,10809
3467,rekha,IND,0,12th Pass,32,F,1087000.0,0,0,rajasthan,karauli-dholpur,2009,SC,767,487118,0.16,10809
