,Candidate,Party,CriminalCases,Education,Age,Gender,TotalAssets,Liabilities,Winner,State,Constituency,Year,Category,Votes,ValidVotes,VoteSharePercentage,PartyID
1775,diwakargulabpendam,IND,0,8th Pass,36,M,400000.0,0,0,maharashtra,chandrapur,2004,GEN,26837,841144,3.19,10809
1776,drarungopalraodeshpande,IND,0,Post Graduate,49,M,2152000.0,193000,0,maharashtra,chandrapur,2004,GEN,3454,841144,0.41,10809
1777,drvasantrushimaheshkarmasram,BBM,0,Graduate,59,M,961000.0,150000,0,maharashtra,chandrapur,2004,ST,9277,841144,1.1,1875
1778,gurudaskambleguruji,IND,0,12th Pass,26,M,41500.0,0,0,maharashtra,chandrapur,2004,SC,5114,841144,0.61,10809
1779,khartadlomeshmaroti,IND,0,10th Pass,50,M,13000.0,0,0,maharashtra,chandrapur,2004,SC,3528,841144,0.42,10809
1780,nagdeoteseochandrashalikram,PRCP,0,Not Given,36,M,6000.0,201601,0,maharashtra,chandrapur,2004,SC,2850,841144,0.34,11942
1781,nareshpuglia,INC,2,Graduate,55,M,21978792.0,6073131,0,maharashtra,chandrapur,2004,GEN,306191,841144,36.4,3482
1782,rajendravaidya,BSP,3,Post Graduate,42,M,2046030.0,0,0,maharashtra,chandrapur,2004,GEN,104416,841144,12.41,16651
1783,tayarachhotusheikhpasha,IND,1,12th Pass,30,F,510600.0,66750,0,maharashtra,chandrapur,2004,GEN,8805,841144,1.05,10809
1784,shivankarmahadeoraosukaji,BJP,0,Post Graduate,64,M,4412847.0,197913,1,maharashtra,chimur,2004,GEN,336711,775523,43.42,1605
1785,advdadasahebaliasbhikajiwalthare,BBM,0,Post Graduate,58,M,528886.0,0,0,maharashtra,chimur,2004,GEN,22363,775523,2.88,1875
1786,adveknathbavankar,SP,0,Post Graduate,40,M,119930.0,0,0,maharashtra,chimur,2004,GEN,10289,775523,1.33,7425
1787,advthengrinatthujinarayan,RLD,0,Post Graduate,67,M,1200184.0,77090,0,maharashtra,chimur,2004,GEN,4526,775523,0.58,12169
1788,bhoyarvinodnarendra,IND,0,Graduate,31,M,,0,0,maharashtra,chimur,2004,SC,6134,775523,0.79,10809
1789,charandasjanglujimeshram,IND,0,Not Given,55,M,,0,0,maharashtra,chimur,2004,SC,4703,775523,0.61,10809
1790,damodarlaxmanraokale,IND,0,Not Given,80,M,,0,0,maharashtra,chimur,2004,GEN,3737,775523,0.48,10809
1791,erkutheyograjkrishnaji,BSP,0,Post Graduate,37,M,4870000.0,125000,0,maharashtra,chimur,2004,GEN,75099,775523,9.68,16651
1792,gautamramchnadrajanbandhu,PRCP,0,Not Given,37,M,40000.0,0,0,maharashtra,chimur,2004,SC,4693,775523,0.61,11942
1793,jitendraadkuraut,IND,0,Graduate,25,M,,0,0,maharashtra,chimur,2004,SC,28591,775523,3.69,10809
1794,katakwarjayantkrishnamurari,IND,0,Graduate,56,M,4621500.0,640000,0,maharashtra,chimur,2004,GEN,6864,775523,0.89,10809
1795,profjogendrakawade,PRBP,8,Post Graduate,60,M,6381626.0,199533,0,maharashtra,chimur,2004,GEN,237937,775523,30.68,6067
1796,qureshimohammadikhalakmoyusuf,IND,0,10th Pass,46,M,15000.0,0,0,maharashtra,chimur,2004,GEN,5646,775523,0.73,10809
1797,rautdeoraojagannath,IND,0,Post Graduate,52,M,365000.0,24000,0,maharashtra,chimur,2004,GEN,16864,775523,2.17,10809
1798,uikesakharamkawaduji,GGP,0,Graduate,61,M,1097359.0,0,0,maharashtra,chimur,2004,ST,11366,775523,1.47,3129
1799,shingadadamodarbarku,INC,0,10th Pass,50,M,8657109.0,0,1,maharashtra,dahanu,2004,ST,286004,683353,41.85,3482
1800,advchintamanwanga,BJP,1,Graduate Professional,53,M,1311506.0,50000,0,maharashtra,dahanu,2004,ST,222641,683353,32.58,1605
1801,arasheedmamu,RSNP,0,10th Pass,59,M,2107352.0,0,0,maharashtra,dahanu,2004,ST,27594,683353,4.04,6804
1802,hajidabdullah,BSP,0,Post Graduate,44,M,320000.0,150000,0,maharashtra,dahanu,2004,ST,29024,683353,4.25,16651
1803,varatharamjimahadu,CPM,1,10th Pass,49,M,419328.0,1278571,0,maharashtra,dahanu,2004,ST,118090,683353,17.28,14635
1804,chaurebapuhari,INC,1,Graduate,55,M,3039824.0,0,1,maharashtra,dhule,2004,ST,210714,455571,46.25,3482
1805,drbardemachhindranathsuryabhan,IND,0,Doctorate,40,M,420030.0,400000,0,maharashtra,dhule,2004,ST,23776,455571,5.22,10809
1806,enggjadhavgovindshankar,BSP,0,Graduate,59,M,8462430.0,213176,0,maharashtra,dhule,2004,ST,18132,455571,3.98,16651
1807,gavitramdasrupla,BJP,0,Post Graduate,64,M,1384335.0,0,0,maharashtra,dhule,2004,ST,202949,455571,44.55,1605
1808,annasahebmkpatil,BJP,0,Post Graduate,64,M,4492440.0,944685,1,maharashtra,erandol,2004,GEN,289559,609800,47.48,1605
1809,advvasantraojeevanraomore,NCP,1,Graduate Professional,58,M,15846533.0,1823686,0,maharashtra,erandol,2004,GEN,281418,609800,46.15,5792
1810,deorerajendrasingbhimsing,SP,4,10th Pass,48,M,1111500.0,12500,0,maharashtra,erandol,2004,GEN,10284,609800,1.69,7425
1811,gautamsomajimore,BSP,0,Graduate,39,M,15500.0,250000,0,maharashtra,erandol,2004,SC,18491,609800,3.03,16651
1812,patilsureshpandurang,HJP,0,Not Given,44,M,16000.0,0,0,maharashtra,erandol,2004,GEN,10048,609800,1.65,10341
1813,suryakantapatil,NCP,2,Graduate,55,F,15307225.0,272088,1,maharashtra,hingoli,2004,GEN,327944,728325,45.03,5792
1814,advpunjabraoramdhanchavan,IND,0,Post Graduate,25,M,,0,0,maharashtra,hingoli,2004,GEN,12651,728325,1.74,10809
1815,chavangovindbhiku,IND,0,Literate,44,M,435000.0,0,0,maharashtra,hingoli,2004,GEN,6658,728325,0.91,10809
1816,rathodsanjaykumartulshiram,BBM,0,Graduate,26,M,50000.0,0,0,maharashtra,hingoli,2004,GEN,24971,728325,3.43,1875
1817,shivajigyanbaraomane,SHS,2,Post Graduate,44,M,3566000.0,0,0,maharashtra,hingoli,2004,GEN,315399,728325,43.3,18691
1818,uttamraodagdujibhagat,PRCP,0,10th Pass,58,M,360000.0,41000,0,maharashtra,hingoli,2004,SC,11040,728325,1.52,11942
1819,maneniveditasambhajirao,NCP,0,Graduate,39,F,7913845.0,387564,1,maharashtra,ichalkaranji,2004,GEN,422272,791087,53.38,5792
1820,drpatilsanjaydadashamrao,SHS,0,Doctorate,34,M,21607010.0,4340958,0,maharashtra,ichalkaranji,2004,GEN,321223,791087,40.61,18691
1821,kambalesukumardattu,BBM,0,Post Graduate,43,M,408000.0,0,0,maharashtra,ichalkaranji,2004,SC,20155,791087,2.55,1875
1822,manesunitaarvind,IND,0,Literate,32,F,77900.0,25000,0,maharashtra,ichalkaranji,2004,SC,19704,791087,2.49,10809
1823,patilsanjayshamrao,IND,0,8th Pass,34,M,50000.0,0,0,maharashtra,ichalkaranji,2004,GEN,7733,791087,0.98,10809
1824,ygmahajansir,BJP,1,Post Graduate,63,M,6719861.0,0,1,maharashtra,jalgaon,2004,GEN,298865,616969,48.44,1605
1825,dadasopetatyapatil,SP,4,Graduate,63,M,16551000.0,730000,0,maharashtra,jalgaon,2004,GEN,7682,616969,1.25,7425
1826,dagadukitabtadavi,IND,0,5th Pass,51,M,261000.0,15000,0,maharashtra,jalgaon,2004,ST,3164,616969,0.51,10809
1827,ddwaniphotographer,IND,0,Literate,30,M,107000.0,0,0,maharashtra,jalgaon,2004,GEN,4843,447642,1.08,10809
1828,drulhasvasudeopatil,INC,0,Graduate,44,M,28599365.0,7673660,0,maharashtra,jalgaon,2004,GEN,278219,616969,45.09,3482
1829,gawairavindratulshiram,BSP,0,Graduate,39,M,,0,0,maharashtra,jalgaon,2004,SC,16785,616969,2.72,16651
1830,danveraosahebdadaraopatil,BJP,0,12th Pass,49,M,9681004.0,715955,1,maharashtra,jalna,2004,GEN,369630,756365,48.87,1605
1831,chechanirajendrakumar,IND,0,10th Pass,45,M,6317000.0,44300,0,maharashtra,jalna,2004,GEN,2416,756365,0.32,10809
1832,dhabebhagwannamdev,IND,0,Literate,38,M,150000.0,0,0,maharashtra,jalna,2004,SC,1789,756365,0.24,10809
1833,gadekarramu,BBM,0,Not Given,0,M,,0,0,maharashtra,jalna,2004,GEN,11993,756365,1.59,1875
1834,garbadeparmeshwar,IND,0,Graduate,35,M,15000.0,18000,0,maharashtra,jalna,2004,SC,2555,756365,0.34,10809
1835,nadedyaneshwardagdu,IND,0,8th Pass,28,M,25000.0,0,0,maharashtra,jalna,2004,SC,2328,756365,0.31,10809
1836,pacharepandit,IND,0,Post Graduate,42,M,105000.0,0,0,maharashtra,jalna,2004,SC,3087,756365,0.41,10809
1837,pawaruttamsinghrajdharsingh,INC,0,Graduate,53,M,5814176.0,3422028,0,maharashtra,jalna,2004,GEN,308298,756365,40.76,3482
1838,shaikhferojali,IND,0,Graduate,43,M,223000.0,600000,0,maharashtra,jalna,2004,GEN,17572,756365,2.32,10809
1839,shaikhusmanhussain,IND,0,Not Given,67,M,,0,0,maharashtra,jalna,2004,GEN,8174,756365,1.08,10809
1840,shaikhyakubskhussainansari,BMSM,0,Graduate,54,M,1000000.0,557000,0,maharashtra,jalna,2004,GEN,2126,756365,0.28,1731
1841,shindebabasaheb,IND,0,Not Given,45,M,282043.0,96457,0,maharashtra,jalna,2004,GEN,5789,756365,0.77,10809
1842,sowarchanamilindkhillare,BSP,0,Post Graduate,28,F,,0,0,maharashtra,jalna,2004,SC,17115,756365,2.26,16651
1843,tanpureshivajiarjunrao,SVRP,0,Graduate,49,M,2303000.0,600000,0,maharashtra,jalna,2004,GEN,3493,756365,0.46,12904
1844,patilshriniwasdadasaheb,NCP,0,Post Graduate,63,M,12494141.0,0,1,maharashtra,karad,2004,GEN,436732,714523,61.12,5792
1845,advkambleprabhakarmansing,BSP,0,Post Graduate,36,M,532498.0,0,0,maharashtra,karad,2004,SC,17361,714523,2.43,16651
1846,anandraotukaramthorat,IND,0,Graduate,41,M,862000.0,95,0,maharashtra,karad,2004,GEN,12040,714523,1.69,10809
1847,jadhavbalikrishnaaliasbalasahebbhimrao,RSPS,0,12th Pass,27,M,20000.0,0,0,maharashtra,karad,2004,GEN,8388,714523,1.17,6792
1848,mankumarevasantdnyandev,SHS,1,Literate,43,M,7801718.0,853606,0,maharashtra,karad,2004,GEN,240002,714523,33.59,18691
1849,adhalaraopatilshivajirao,SHS,0,Post Graduate,48,M,52230281.0,12332651,1,maharashtra,khed,2004,GEN,360501,732045,49.25,18691
1850,ashoknamdevraomohol,NCP,0,Graduate,61,M,29560892.0,0,0,maharashtra,khed,2004,GEN,339691,732045,46.4,5792
1851,gadageganpatraomaruti,RSPS,0,10th Pass,56,M,95000.0,0,0,maharashtra,khed,2004,GEN,3308,732045,0.45,6792
1852,kudalevivekanant,BSP,0,10th Pass,35,M,36959500.0,1700000,0,maharashtra,khed,2004,GEN,11216,732045,1.53,16651
1853,arantulay,INC,0,Graduate Professional,75,M,28468000.0,0,1,maharashtra,kolaba,2004,GEN,312225,793445,39.35,3482
1854,arantulay,IND,0,5th Pass,52,M,58000.0,0,0,maharashtra,kolaba,2004,GEN,23771,793445,3.0,10809
1855,kundliknamdeothore,BSP,1,12th Pass,48,M,1204500.0,500000,0,maharashtra,kolaba,2004,GEN,12852,793445,1.62,16651
1856,shyamsawant,SHS,0,10th Pass,51,M,712874.0,332406,0,maharashtra,kolaba,2004,GEN,164242,793445,20.7,18691
1857,vivekpatil,PWPI,0,Graduate,48,M,19766860.0,7105658,0,maharashtra,kolaba,2004,GEN,280355,793445,35.33,12019
1858,mandliksadashivraodadoba,NCP,2,Graduate,69,M,8842586.0,986985,1,maharashtra,kolhapur,2004,GEN,401922,813344,49.42,5792
1859,mahadikdhananjaybhimrao,SHS,0,Graduate,32,M,77651000.0,18095000,0,maharashtra,kolhapur,2004,GEN,387169,813344,47.6,18691
1860,patrakarsunandaprakashmore,PWPI,0,Graduate,45,F,283465.0,0,0,maharashtra,kolhapur,2004,GEN,13266,813344,1.63,12019
1861,waghshankarraokrishnaji,BSP,0,Post Graduate,67,M,680000.0,10000,0,maharashtra,kolhapur,2004,SC,10987,813344,1.35,16651
1862,evaliasbalasahebvikhepatil,INC,0,10th Pass,72,M,36937860.0,764653,1,maharashtra,kopargaon,2004,GEN,356688,668700,53.34,3482
1863,deshmukhbhagwanranganath,IND,0,Not Given,68,M,375000.0,23100,0,maharashtra,kopargaon,2004,GEN,4957,668700,0.74,10809
1864,drbhiseindrakumardevrao,RSPS,1,Doctorate,37,M,2831000.0,1185000,0,maharashtra,kopargaon,2004,GEN,6000,668700,0.9,6792
1865,khuledattatrayanivrutti,IND,0,Literate,41,M,800000.0,0,0,maharashtra,kopargaon,2004,GEN,1321,668700,0.2,10809
1866,kolseashokeknath,IND,0,10th Pass,45,M,791000.0,50000,0,maharashtra,kopargaon,2004,GEN,1293,668700,0.19,10809
1867,musmadebhausahebjagannath,IND,0,Literate,33,M,28550.0,0,0,maharashtra,kopargaon,2004,GEN,2813,668700,0.42,10809
1868,shaikhriyajfajaloddin,IND,0,Graduate,51,M,60000.0,122000,0,maharashtra,kopargaon,2004,GEN,7897,668700,1.18,10809
1869,vikhebalasahebjaggannath,IND,0,Literate,46,M,365252.0,11780,0,maharashtra,kopargaon,2004,GEN,4947,668700,0.74,10809
1870,waghmareshankarsadashiv,IND,0,Literate,32,M,,0,0,maharashtra,kopargaon,2004,SC,2591,668700,0.39,10809
1871,patilrupataidilipraonilangekar,BJP,0,10th Pass,47,F,1960659.0,5585583,1,maharashtra,latur,2004,GEN,404500,822355,49.19,1605
1872,advbaburaobandgar,LRP,0,Post Graduate,49,M,800000.0,127000,0,maharashtra,latur,2004,GEN,3297,822355,0.4,11513
1873,advlaxmannarharishinde,BSP,0,Graduate Professional,36,M,655000.0,0,0,maharashtra,latur,2004,GEN,13465,822355,1.64,16651
1874,bagdurevinayakvishwanathrao,SVRP,0,Graduate Professional,41,M,3359212.0,300000,0,maharashtra,latur,2004,GEN,1423,822355,0.17,12904
1875,dnyosokondekaraliasvijayprakash,IND,0,Literate,57,M,100100.0,0,0,maharashtra,latur,2004,GEN,12459,822355,1.52,10809
1876,drnitinsopanraowaghe,RSPS,0,Doctorate,35,M,20000.0,0,0,maharashtra,latur,2004,GEN,1591,822355,0.19,6792
1877,godbolemandakinigyanu,PRCP,0,10th Pass,65,F,91000.0,0,0,maharashtra,latur,2004,SC,1388,822355,0.17,11942
1878,manegajananpandurang,IND,0,Not Given,49,M,,0,0,maharashtra,latur,2004,SC,1783,822355,0.22,10809
1879,manoharanandraopatil,IND,0,Not Given,38,M,630145.0,0,0,maharashtra,latur,2004,GEN,1881,822355,0.23,10809
1880,patilshivrajvishwanath,INC,1,Post Graduate,68,M,42269841.0,3855985,0,maharashtra,latur,2004,GEN,373609,822355,45.43,3482
1881,shaikhkalimallahbaksha,IND,0,8th Pass,28,M,,0,0,maharashtra,latur,2004,GEN,4589,822355,0.56,10809
1882,tmkamble,RPI(D),0,Post Graduate,49,M,1041000.0,150000,0,maharashtra,latur,2004,SC,2370,822355,0.29,7113
1883,harischandradevramchavan,BJP,0,Graduate,53,M,3312291.0,9033,1,maharashtra,malegaon,2004,ST,218259,590772,36.94,1605
1884,bhikaharisinghbarde,IND,0,5th Pass,75,M,200000.0,0,0,maharashtra,malegaon,2004,ST,14426,590772,2.44,10809
1885,gavitjivapandu,CPM,4,12th Pass,55,M,3078324.0,0,0,maharashtra,malegaon,2004,ST,113436,590772,19.2,14635
1886,gaziamanullamubinkhan,BSP,0,Literate,44,M,,0,0,maharashtra,malegaon,2004,ST,18940,590772,3.21,16651
1887,gaziatejaadahkhanmubinahmedkhan,National Loktantrik Party,0,5th Pass,50,M,,0,0,maharashtra,malegaon,2004,ST,11980,590772,2.03,5631
1888,mahaleharibhaushankar,JD(S),0,Literate,66,M,9661883.0,1027274,0,maharashtra,malegaon,2004,ST,213731,590772,36.18,10979
1889,govinda,INC,1,Graduate,41,M,145298405.0,25000000,1,maharashtra,mumbai_north,2004,GEN,559763,1119342,50.01,3482
1890,agrawalbrkumar,SP,0,10th Pass,58,M,2802000.0,0,0,maharashtra,mumbai_north,2004,GEN,3955,1119342,0.35,7425
1891,akhileshwarnandlalchoubey,BSP,4,10th Pass,38,M,3282700.0,0,0,maharashtra,mumbai_north,2004,GEN,9313,1119342,0.83,16651
1892,anitanaik,NSTP,0,10th Pass,42,F,2755800.0,0,0,maharashtra,mumbai_north,2004,GEN,4649,1119342,0.42,11833
1893,babubhaigala,IND,1,8th Pass,60,M,4945000.0,61000,0,maharashtra,mumbai_north,2004,GEN,1228,1119342,0.11,10809
1894,mahantshriramswrupdasmaharajayodhyawale,ABHM,0,Literate,64,M,50000.0,0,0,maharashtra,mumbai_north,2004,GEN,1249,1119342,0.11,268
1895,mohammedpatel,IND,1,10th Pass,40,M,40000.0,0,0,maharashtra,mumbai_north,2004,GEN,942,1119342,0.08,10809
1896,rajeshbdharia,IND,0,Graduate,43,M,1529000.0,0,0,maharashtra,mumbai_north,2004,GEN,1340,1119342,0.12,10809
1897,ramasarebachhanyadav,KKJHS,1,10th Pass,40,M,290000.0,0,0,maharashtra,mumbai_north,2004,GEN,1278,1119342,0.11,4894
1898,ramnaik,BJP,0,Post Graduate,69,M,11202006.0,0,0,maharashtra,mumbai_north,2004,GEN,511492,1119342,45.7,1605
1899,shaikhfatehmohammad,IND,0,Literate,45,M,1697940.0,0,0,maharashtra,mumbai_north,2004,GEN,2734,1119342,0.24,10809
1900,shyamtipannakurhade,IND,0,Literate,35,M,114000.0,0,0,maharashtra,mumbai_north,2004,ST,7216,1119342,0.64,10809
1901,vidyachavan,IND,5,Graduate,48,F,11158779.0,0,0,maharashtra,mumbai_north,2004,GEN,14183,1119342,1.27,10809
1902,eknathmgaikwad,INC,0,10th Pass,64,M,2045861.0,0,1,maharashtra,mumbai_north_central,2004,SC,256282,514593,49.8,3482
1903,jaswarsatyaramballikaran,BSP,0,12th Pass,37,M,,0,0,maharashtra,mumbai_north_central,2004,GEN,7292,514593,1.42,16651
1904,khanakramali,National Loktantrik Party,0,Others,33,M,2028000.0,0,0,maharashtra,mumbai_north_central,2004,GEN,2404,514593,0.47,5631
1905,khanmohammadbasheer,IND,0,Not Given,58,M,475000.0,0,0,maharashtra,mumbai_north_central,2004,GEN,1117,514593,0.22,10809
1906,khanmohdmeraz,IND,0,5th Pass,35,M,10000.0,0,0,maharashtra,mumbai_north_central,2004,GEN,1070,514593,0.21,10809
1907,manohargajananjoshi,SHS,0,Graduate Professional,66,M,31522555.0,0,0,maharashtra,mumbai_north_central,2004,GEN,242953,514593,47.21,18691
1908,shaikhsamadabdulsalam,IND,0,8th Pass,30,M,,0,0,maharashtra,mumbai_north_central,2004,GEN,3475,514593,0.68,10809
1909,kamatgurudas,INC,0,Graduate Professional,49,M,33894725.0,0,1,maharashtra,mumbai_north_east,2004,GEN,493420,925659,53.3,3482
1910,abdulsattarmohammedsabattar,KKJHS,0,Not Given,49,M,580000.0,0,0,maharashtra,mumbai_north_east,2004,GEN,1353,925659,0.15,4894
1911,advocateskdubey,SP,0,Post Graduate,48,M,5324181.0,0,0,maharashtra,mumbai_north_east,2004,GEN,2623,925659,0.28,7425
1912,drsuniltukaramtorne,BSP,0,Not Given,44,M,920000.0,810000,0,maharashtra,mumbai_north_east,2004,SC,9422,925659,1.02,16651
1913,khanraisahmad,National Loktantrik Party,0,Graduate,36,M,528000.0,0,0,maharashtra,mumbai_north_east,2004,GEN,1012,925659,0.11,5631
1914,kiritsomaiya,BJP,6,Graduate Professional,50,M,22509249.0,30565,0,maharashtra,mumbai_north_east,2004,GEN,394020,925659,42.57,1605
1915,maheshmadhukarsawantpatel,ABHM,0,10th Pass,40,M,289000.0,0,0,maharashtra,mumbai_north_east,2004,GEN,1058,925659,0.11,268
1916,piusvarghesepullikottil,IND,2,12th Pass,33,M,29503.0,0,0,maharashtra,mumbai_north_east,2004,GEN,1243,925659,0.13,10809
1917,rajadhale,BBM,0,Post Graduate,63,M,3541665.0,115000,0,maharashtra,mumbai_north_east,2004,GEN,9159,925659,0.99,1875
1918,shahajidhondibathorat,IND,0,Literate,40,M,196000.0,150000,0,maharashtra,mumbai_north_east,2004,SC,7208,925659,0.78,10809
1919,thaparmadanlal,IND,1,Literate,53,M,16432000.0,2265500,0,maharashtra,mumbai_north_east,2004,GEN,1004,925659,0.11,10809
1920,umeshshrirangdhende,IND,0,Literate,40,M,225000.0,0,0,maharashtra,mumbai_north_east,2004,SC,848,925659,0.09,10809
1921,vithalraojadhav,MRRC,0,10th Pass,54,M,3247000.0,2400000,0,maharashtra,mumbai_north_east,2004,SC,1399,925659,0.15,11655
1922,warejyotimaruti,IND,0,Post Graduate,27,F,170000.0,0,0,maharashtra,mumbai_north_east,2004,GEN,1890,925659,0.2,10809
1923,sunildutt,INC,1,Graduate,74,M,204321510.0,0,1,maharashtra,mumbai_north_west,2004,GEN,385755,747687,51.59,3482
1924,aartimehta,IND,0,Graduate,45,F,15600000.0,0,0,maharashtra,mumbai_north_west,2004,GEN,1113,747687,0.15,10809
1925,anandravindersingh,IND,0,10th Pass,62,M,,0,0,maharashtra,mumbai_north_west,2004,GEN,796,747687,0.11,10809
1926,dilipraodpatil,BMSM,0,10th Pass,39,M,6210000.0,28000,0,maharashtra,mumbai_north_west,2004,GEN,829,747687,0.11,1731
1927,dubeysatyadev,IND,0,Post Graduate,69,M,3599635.0,0,0,maharashtra,mumbai_north_west,2004,GEN,840,747687,0.11,10809
1928,ismailmakwana,BSP,0,8th Pass,52,M,45000.0,526498,0,maharashtra,mumbai_north_west,2004,GEN,6867,747687,0.92,16651
1929,kharejayawantmahadev,LRP,0,12th Pass,48,M,755000.0,0,0,maharashtra,mumbai_north_west,2004,GEN,2851,747687,0.38,11513
1930,krishnankk,IND,0,10th Pass,73,M,5419867.0,0,0,maharashtra,mumbai_north_west,2004,GEN,1194,747687,0.16,10809
1931,patelsairabanomohammed,IND,1,Graduate,38,F,60000.0,0,0,maharashtra,mumbai_north_west,2004,GEN,733,747687,0.1,10809
1932,perimaljohnbaburao,IND,0,Literate,55,M,2026000.0,0,0,maharashtra,mumbai_north_west,2004,GEN,1949,747687,0.26,10809
1933,rajsingh,IND,0,10th Pass,25,M,25000.0,0,0,maharashtra,mumbai_north_west,2004,GEN,1582,747687,0.21,10809
1934,ramchandranarayankachave,KKJHS,0,Post Graduate,36,M,126000.0,0,0,maharashtra,mumbai_north_west,2004,GEN,762,747687,0.1,4894
1935,sanjaynirupam,SHS,1,Graduate,39,M,5148226.0,0,0,maharashtra,mumbai_north_west,2004,GEN,338397,747687,45.26,18691
1936,shekharvaishnav,IND,0,Post Graduate,34,M,3456200.0,0,0,maharashtra,mumbai_north_west,2004,GEN,4019,747687,0.54,10809
1937,advaminsolkar,SP,0,Post Graduate,47,M,1075000.0,0,1,maharashtra,mumbai_south,2004,GEN,3957,274358,1.44,7425
1938,azizlalani,BSP,0,Graduate,50,M,5306000.0,0,0,maharashtra,mumbai_south,2004,GEN,1701,274358,0.62,16651
1939,jayawantibenmehta,BJP,5,10th Pass,65,F,14581866.0,0,0,maharashtra,mumbai_south,2004,GEN,127710,274358,46.55,1605
1940,maheshgajanankulkarni,ABHM,0,Post Graduate,31,M,68903.0,0,0,maharashtra,mumbai_south,2004,GEN,690,274358,0.25,268
1941,ramnayaktiwari,Akhil Bharatiya Jan Sangh,0,12th Pass,38,M,75000.0,4200,0,maharashtra,mumbai_south,2004,GEN,651,274358,0.24,9325
1942,suhaildilnawaz,JP,1,Literate,37,M,27050000.0,0,0,maharashtra,mumbai_south,2004,GEN,1693,274358,0.62,4406
1943,mohanrawale,SHS,4,10th Pass,55,M,5589646.0,145918,1,maharashtra,mumbai_south_central,2004,GEN,128536,347972,36.94,18691
1944,abdulmalikchoudhry,BSP,0,8th Pass,34,M,110000.0,14500,0,maharashtra,mumbai_south_central,2004,GEN,4690,347972,1.35,16651
1945,ahirsachin,NCP,2,12th Pass,32,M,17095592.0,40325,0,maharashtra,mumbai_south_central,2004,GEN,106348,347972,30.56,5792
1946,ansarihusainahmed,Muslim League Kerala State Committee,0,10th Pass,50,M,1200000.0,0,0,maharashtra,mumbai_south_central,2004,GEN,1921,347972,0.55,5501
1947,pukhrajchunnilaljain,IND,0,10th Pass,48,M,3224500.0,0,0,maharashtra,mumbai_south_central,2004,GEN,2677,347972,0.77,10809
1948,tkchoudhary,SP,0,Graduate,60,M,16137500.0,1571890,0,maharashtra,mumbai_south_central,2004,GEN,10104,347972,2.9,7425
1949,yashwantprakashshinde,Akhil Bharatiya Jan Sangh,1,Literate,31,M,25500.0,3437200,0,maharashtra,mumbai_south_central,2004,GEN,1486,347972,0.43,9325
1950,vilasmuttemwar,INC,0,Graduate,55,M,10020540.0,2898977,1,maharashtra,nagpur,2004,GEN,373769,792451,47.17,3482
1951,atalbahadursingh,BJP,0,Post Graduate,62,M,4388426.0,411557,0,maharashtra,nagpur,2004,GEN,274286,792451,34.61,1605
1952,banwarilalbhagwandaspurohit,VRP,2,Graduate,63,M,57129385.0,0,0,maharashtra,nagpur,2004,GEN,27928,792451,3.52,8486
1953,diwakardhondbajipatne,VJC,0,Graduate,49,M,13226282.0,870000,0,maharashtra,nagpur,2004,GEN,6117,792451,0.77,13057
1954,diwareramdasrajeram,IND,0,Not Given,55,M,50000.0,0,0,maharashtra,nagpur,2004,GEN,2520,792451,0.32,10809
1955,drbanmalagolpelwar,IND,1,Doctorate,61,F,3120000.0,133783,0,maharashtra,nagpur,2004,GEN,8086,792451,1.02,10809
1956,drkhjambhulkar,IND,1,Doctorate,61,M,1475218.0,0,0,maharashtra,nagpur,2004,SC,1158,792451,0.15,10809
1957,hajarebhajandasdayaram,Ambedkarist Republican Party,0,Graduate,61,M,370000.0,5000,0,maharashtra,nagpur,2004,SC,675,792451,0.09,873
1958,iqbalsinghhajarasinghsalhotra,IND,0,Literate,38,M,1285618.0,204162,0,maharashtra,nagpur,2004,SC,811,792451,0.1,10809
1959,jayantaanantdalvi,BSP,0,Graduate,30,M,195000.0,0,0,maharashtra,nagpur,2004,GEN,57027,792451,7.2,16651
1960,kurvesiddarthaasaram,IND,0,Post Graduate,49,M,,0,0,maharashtra,nagpur,2004,SC,635,792451,0.08,10809
1961,rammurtikeshvraochimote,GGP,0,Literate,37,M,89567.0,0,0,maharashtra,nagpur,2004,ST,1550,792451,0.2,3129
1962,sanjaysaojideshpande,HJP,0,10th Pass,36,M,,0,0,maharashtra,nagpur,2004,SC,816,792451,0.1,10341
1963,aidsmanprakashtateraolandge,IND,0,Graduate,35,M,50000.0,0,1,maharashtra,nanded,2004,SC,2787,800145,0.35,10809
1964,advcsbaheti,JP,0,Post Graduate,51,M,3105500.0,1642400,0,maharashtra,nanded,2004,GEN,2373,800145,0.3,4406
1965,advdeelipprabhakarraokulkarniphulvalkar,IND,0,Post Graduate,36,M,1028800.0,0,0,maharashtra,nanded,2004,GEN,2310,800145,0.29,10809
1966,altafahmedsaaniskamir,LRP,0,10th Pass,46,M,500000.0,0,0,maharashtra,nanded,2004,GEN,3304,800145,0.41,11513
1967,borgaonkarnivrutivithalrao,IND,0,Graduate,51,M,983045.0,0,0,maharashtra,nanded,2004,SC,4120,800145,0.51,10809
1968,gaikwadsureshdnyanoba,BBM,1,10th Pass,46,M,1050000.0,637000,0,maharashtra,nanded,2004,SC,42307,800145,5.29,1875
1969,jadhavvishnumaroti,IND,0,10th Pass,35,M,,0,0,maharashtra,nanded,2004,SC,1777,800145,0.22,10809
