,Candidate,Party,CriminalCases,Education,Age,Gender,TotalAssets,Liabilities,Winner,State,Constituency,Year,Category,Votes,ValidVotes,VoteSharePercentage,PartyID
2627,chikhalikarpratapgovindrao,BJP,0,12th Pass,57,M,52178606.0,594000,1,maharashtra,nanded,2019,,486806,1129350,43.1,1605
2628,ashokraoshankarraochavan,INC,3,Post Graduate,60,M,500037964.0,48525290,0,maharashtra,nanded,2019,GEN,938,1129350,0.08,10809
2629,ashokshankarraochavan,IND,0,8th Pass,28,M,1304000.0,200000,0,maharashtra,nanded,2019,,446658,1129350,39.55,3482
2630,mohananandraowaghmare,Bahujan Mukti Party,0,10th Pass,0,M,,0,0,maharashtra,nanded,2019,,1430,1129350,0.13,1074
2631,ranjitgangadharraodeshmukh,IND,0,Graduate,32,M,350000.0,0,0,maharashtra,nanded,2019,,1788,1129350,0.16,10809
2632,shivanandashokraodeshmukh,IND,0,Post Graduate,30,M,13137.0,0,0,maharashtra,nanded,2019,,2763,1129350,0.24,10809
2633,heenavijaykumargavit,BJP,0,Post Graduate,31,F,271634532.0,15291251,1,maharashtra,nandurbar,2019,ST,639136,1281738,49.86,1605
2634,advkcpadavi,INC,0,Post Graduate,61,M,45236068.0,3237933,0,maharashtra,nandurbar,2019,ST,543507,1281738,42.4,3482
2635,ajaykaramsinggavit,IND,0,12th Pass,25,M,78340.0,0,0,maharashtra,nandurbar,2019,ST,4497,1281738,0.35,10809
2636,anturlikarsushilsuresh,Vanchit Bahujan Aaghadi,0,Post Graduate,33,M,7030314.0,3500000,0,maharashtra,nandurbar,2019,ST,25702,1281738,2.01,24559
2637,arjunsingdiwansingvasave,IND,0,Graduate,54,M,1651102.0,0,0,maharashtra,nandurbar,2019,ST,2936,1281738,0.23,10809
2638,ashokdaulatsingpadvi,IND,0,10th Pass,42,M,1692000.0,300000,0,maharashtra,nandurbar,2019,ST,4930,1281738,0.38,10809
2639,drnatawadkarsuhasjayant,IND,0,Graduate Professional,58,M,42504576.0,5933112,0,maharashtra,nandurbar,2019,ST,13820,1281738,1.08,10809
2640,kolianandasukalal,IND,2,8th Pass,52,M,204757.0,2177500,0,maharashtra,nandurbar,2019,ST,7185,1281738,0.56,10809
2641,krishnathogagavit,Bhartiya Tribal Party,0,12th Pass,57,M,5295000.0,4900000,0,maharashtra,nandurbar,2019,ST,4438,1281738,0.35,2055
2642,rekhasureshdesai,BSP,0,12th Pass,29,F,741000.0,0,0,maharashtra,nandurbar,2019,ST,11466,1281738,0.89,16651
2643,sandipabhimanyuvalvi,Bahujan Mukti Party,0,Graduate,42,M,81625.0,0,0,maharashtra,nandurbar,2019,ST,2196,1281738,0.17,1074
2644,hemanttukaramgodse,SHS,1,Others,49,M,146869996.0,41083126,1,maharashtra,nashik,2019,GEN,563599,1121232,50.27,18691
2645,advkokatemanikraoshivajirao,IND,1,Graduate Professional,61,M,214414506.0,46737153,0,maharashtra,nashik,2019,,134527,1121232,12.0,10809
2646,ahersharadkeru,IND,0,Graduate,30,M,378603.0,0,0,maharashtra,nashik,2019,,1387,1121232,0.12,10809
2647,devidaspirajisarkate,IND,0,10th Pass,45,M,60000.0,0,0,maharashtra,nashik,2019,SC,4274,1121232,0.38,10809
2648,dhananjayanilbhawsar,IND,0,12th Pass,39,M,3542372.0,2962930,0,maharashtra,nashik,2019,,1885,1121232,0.17,10809
2649,jawalesoniyaramnath,Bhartiya Tribal Party,0,12th Pass,40,F,3729500.0,1389941,0,maharashtra,nashik,2019,,6952,1121232,0.62,2055
2650,kedarsindhubairavindra,IND,0,5th Pass,55,F,5923410.0,700000,0,maharashtra,nashik,2019,,1736,1121232,0.15,10809
2651,pavanchandrakantpawar,Vanchit Bahujan Aaghadi,8,Others,38,M,9091869.0,0,0,maharashtra,nashik,2019,,109981,1121232,9.81,24559
2652,priyankaramraoshirole,IND,0,Graduate,28,F,,0,0,maharashtra,nashik,2019,,2206,1121232,0.2,10809
2653,sameermaganbhujbal,NCP,16,10th Pass,45,M,654659863.0,130481204,0,maharashtra,nashik,2019,,271395,1121232,24.21,5792
2654,sanjaysukhdevghodke,Bahujan Republican Socialist Party,0,Others,48,M,3291484.0,2350000,0,maharashtra,nashik,2019,,899,1121232,0.08,1096
2655,sharaddamudhanrao,IND,0,12th Pass,40,M,165000.0,0,0,maharashtra,nashik,2019,,835,1121232,0.07,10809
2656,shivnathvithobakasar,Bahujan Mukti Party,0,10th Pass,54,M,30000.0,0,0,maharashtra,nashik,2019,,866,1121232,0.08,1074
2657,omprakashbhupalsinhaliaspavanrajenimbalkar,SHS,4,12th Pass,35,M,50299295.0,10045858,1,maharashtra,osmanabad,2019,SC,596640,1204730,49.52,18691
2658,annasahebramchandrarathod,Bhartiya Bahujan Kranti Dal,4,12th Pass,50,M,1382000.0,170,0,maharashtra,osmanabad,2019,,1901,1204730,0.16,1885
2659,arjundadasalgar,Vanchit Bahujan Aaghadi,3,8th Pass,39,M,45000.0,1100000,0,maharashtra,osmanabad,2019,,98579,1204730,8.18,24559
2660,aryanrajekisanraoshinde,IND,0,Graduate Professional,38,M,30000.0,0,0,maharashtra,osmanabad,2019,,1374,1204730,0.11,10809
2661,drshivajipandharinathoman,BSP,0,Graduate Professional,62,M,9190000.0,90000,0,maharashtra,osmanabad,2019,,5941,1204730,0.49,16651
2662,drvasantraghunathmunde,IND,0,Graduate,72,M,4136000.0,0,0,maharashtra,osmanabad,2019,,1930,1204730,0.16,10809
2663,gorenetajinagnathrao,IND,1,Others,62,M,33532000.0,4400000,0,maharashtra,osmanabad,2019,,6679,1204730,0.55,10809
2664,jagannathnivruttimunde,IND,0,Graduate,41,M,16924103.0,1300000,0,maharashtra,osmanabad,2019,,2592,1204730,0.22,10809
2665,sayyadsultanladkhan,IND,0,10th Pass,46,M,282000.0,0,0,maharashtra,osmanabad,2019,,3454,1204730,0.29,10809
2666,shankarpanduranggaikwad,IND,0,Graduate,33,M,4919328.0,0,0,maharashtra,osmanabad,2019,,2069,1204730,0.17,10809
2667,gavitrajendradhedya,SHS,0,Graduate,51,M,87616920.0,30223375,1,maharashtra,palghar,2019,ST,580479,1201941,48.3,18691
2668,baliramsukurjadhav,Bahujan Vikas Aaghadi,3,8th Pass,63,M,20285716.0,0,0,maharashtra,palghar,2019,ST,491596,1201941,40.9,9677
2669,bhondavetaimaruti,IND,0,Literate,55,F,5493405.0,1500000,0,maharashtra,palghar,2019,ST,5304,1201941,0.44,10809
2670,dattaramjayramkarbat,IND,1,8th Pass,55,M,752000.0,0,0,maharashtra,palghar,2019,ST,13932,1201941,1.16,10809
2671,devramziparkurkute,Ambedkarite Party of India,0,12th Pass,43,M,2420000.0,0,0,maharashtra,palghar,2019,ST,8213,1201941,0.68,880
2672,rajudamulade,IND,0,8th Pass,39,M,1967312.0,0,0,maharashtra,palghar,2019,ST,10218,1201941,0.85,10809
2673,sanjaylaxmantambda,BSP,0,8th Pass,43,M,840700.0,0,0,maharashtra,palghar,2019,ST,13446,1201941,1.12,16651
2674,sanjayramakohkera,Bahujan Mukti Party,0,Graduate,32,M,3004847.0,0,0,maharashtra,palghar,2019,ST,6185,1201941,0.51,1074
2675,jadhavsanjaybanduharibhau,SHS,6,10th Pass,52,M,41040011.0,4519583,1,maharashtra,parbhani,2019,GEN,538941,1252782,43.02,18691
2676,bobadesakharamgyanba,IND,0,Graduate,43,M,1097350.0,0,0,maharashtra,parbhani,2019,,6185,1252782,0.49,10809
2677,drappasahebonkarkadam,Swatantra Bharat Paksha,0,Graduate Professional,54,M,16761000.0,645000,0,maharashtra,parbhani,2019,,2775,1252782,0.22,8197
2678,drvaijnathsitaramphad,BSP,1,Doctorate,62,M,128100000.0,3027384,0,maharashtra,parbhani,2019,,5653,1252782,0.45,16651
2679,harishchandradattupatil,Sangharsh Sena,0,Graduate,59,M,5188300.0,1000000,0,maharashtra,parbhani,2019,GEN,1987,1252782,0.16,24550
2680,kishorbaburaomunnemanik,IND,0,12th Pass,35,M,221100.0,220000,0,maharashtra,parbhani,2019,,2909,1252782,0.23,10809
2681,rajeshuttamraovitekar,NCP,0,Graduate,39,M,52628119.0,4678811,0,maharashtra,parbhani,2019,,496742,1252782,39.65,5792
2682,sangitakalyanraonirmal,IND,0,Literate,42,F,592000.0,29000,0,maharashtra,parbhani,2019,,2214,1198221,0.18,10809
2683,santoshgovindrathod,Bhartiya Bahujan Kranti Dal,0,Graduate,35,M,1607000.0,50000,0,maharashtra,parbhani,2019,,2009,1252782,0.16,1885
2684,shaikhsalimshaikhibrahim,Bahujan Maha Party,0,5th Pass,45,M,50000.0,0,0,maharashtra,parbhani,2019,,6128,1252782,0.49,1060
2685,girishbhalchandrabapat,BJP,1,Graduate,68,M,57959302.0,1793891,1,maharashtra,pune,2019,GEN,632835,1035236,61.13,1605
2686,advkumardevbakalelpatil,IND,0,Graduate Professional,38,M,306000.0,432900,0,maharashtra,pune,2019,,525,1035236,0.05,10809
2687,advmaheshgajendragadkar,Swarna Bharat Party,0,Post Graduate,57,M,16457070.0,94000,0,maharashtra,pune,2019,,446,1035236,0.04,18091
2688,advrameshdevaramdharmavat,People’s Union Party,0,Graduate Professional,37,M,237825757.0,0,0,maharashtra,pune,2019,,547,1035236,0.05,24391
2689,amolaliasyabesstujare,IND,3,12th Pass,34,M,25000.0,0,0,maharashtra,pune,2019,,624,1035236,0.06,10809
2690,amoljayrajshinde,Hum Bhartiya Party,0,Post Graduate,32,M,390000.0,0,0,maharashtra,pune,2019,,959,1035236,0.09,17560
2691,anandprakashvanjape,IND,0,Others,43,M,2297000.0,2100000,0,maharashtra,pune,2019,,1343,1035236,0.13,10809
2692,balasahebmisalpatil,Bahujan Mukti Party,0,Graduate,44,M,1925349.0,80000,0,maharashtra,pune,2019,,780,1035236,0.08,1074
2693,chincholikarjayanteknath,Bahujan Republican Socialist Party,1,10th Pass,52,M,74019.0,0,0,maharashtra,pune,2019,,343,1035236,0.03,1096
2694,hemantbaburaokolekarpatilaliashemantpatil,IND,1,8th Pass,48,M,50595000.0,900000,0,maharashtra,pune,2019,,265,1035236,0.03,10809
2695,jafarkhursidchoudhari,IND,0,5th Pass,58,M,215000.0,400000,0,maharashtra,pune,2019,,554,1035236,0.05,10809
2696,javedshabbirsayyed,IND,0,8th Pass,43,M,100000.0,0,0,maharashtra,pune,2019,,339,1035236,0.03,10809
2697,johnsonvasantkolhapure,IND,0,8th Pass,49,M,207.0,0,0,maharashtra,pune,2019,,647,1035236,0.06,10809
2698,krupalpaluskar,Prabuddha Republican Party,0,Post Graduate,33,M,552000.0,0,0,maharashtra,pune,2019,,333,1035236,0.03,11942
2699,kshirsagarkanchandevdas,IND,0,Graduate,48,F,1355000.0,0,0,maharashtra,pune,2019,,441,1035236,0.04,10809
2700,nikhilumeshzingade,Bharatiya Praja Surajya Paksha,0,Post Graduate,33,M,2750000.0,2300000,0,maharashtra,pune,2019,,225,1035236,0.02,17432
2701,profnalawadehanmantmahadeo,Ambedkarite Party of India,0,Post Graduate,49,M,4700000.0,3100000,0,maharashtra,pune,2019,,383,1035236,0.04,880
2702,rahulvishwasjoshi,IND,0,Graduate,42,M,11680000.0,2300000,0,maharashtra,pune,2019,GEN,426,1035236,0.04,10809
2703,rajeshsurendrakumaragarwal,Hamari Apni Party,1,Graduate Professional,48,M,42151794.0,2851036,0,maharashtra,pune,2019,,847,1035236,0.08,3174
2704,rakeshprabhakarchavan,IND,0,8th Pass,45,M,20608100.0,600000,0,maharashtra,pune,2019,,207,1035236,0.02,10809
2705,ravindrabansirammahapure,IND,0,Literate,52,M,,0,0,maharashtra,pune,2019,,171,1035236,0.02,10809
2706,sanjaybaburaojadhav,IND,0,10th Pass,47,M,2215000.0,165000,0,maharashtra,pune,2019,,309,1035236,0.03,10809
2707,sayyadrajfaiyaz,Bhartiya Kisan Party,0,Graduate,42,M,5200000.0,3650000,0,maharashtra,pune,2019,,601,1035236,0.06,1979
2708,avinashvasantpatil,IND,0,5th Pass,53,M,4000.0,0,0,maharashtra,raigad,2019,,4689,1025467,0.46,10809
2709,gajendraparshuramturbadkar,Kranti Kari Jai Hind Sena,0,12th Pass,50,M,91698.0,100000,0,maharashtra,raigad,2019,,2192,1025467,0.21,4894
2710,ghagsanjayarjun,IND,3,10th Pass,47,M,21864480.0,3550000,0,maharashtra,raigad,2019,,1417,1025467,0.14,10809
2711,madhukarmahadevkhamkar,IND,0,10th Pass,42,M,1938900.0,0,0,maharashtra,raigad,2019,,1049,1025467,0.1,10809
2712,munafarjainubhidinchoudhary,IND,0,5th Pass,44,M,1095000.0,500000,0,maharashtra,raigad,2019,,1215,1025467,0.12,10809
2713,prakashsakharamkalke,Bhartiya Kisan Party,0,Post Graduate,34,M,3785816.0,0,0,maharashtra,raigad,2019,,823,1025467,0.08,1979
2714,krupalbalajitumane,SHS,0,Graduate,53,M,95603165.0,4228793,1,maharashtra,ramtek,2019,SC,597126,1196744,49.9,18691
2715,anilmahadeodhone,IND,0,8th Pass,54,M,9495186.0,2100000,0,maharashtra,ramtek,2019,SC,1661,1196744,0.14,10809
2716,archanachandrakumarukey,Rashtriya Jansambhavna Party,0,12th Pass,45,F,52000.0,0,0,maharashtra,ramtek,2019,SC,8714,1196744,0.73,6582
2717,chandrabhanbaliramramteke,Rashtriya Jansurajya Party,0,12th Pass,57,M,7455000.0,150000,0,maharashtra,ramtek,2019,SC,1779,1196744,0.15,17205
2718,kishoreuttamraogajbhiye,INC,0,Post Graduate,61,M,76190424.0,259920,0,maharashtra,ramtek,2019,SC,470343,1196744,39.3,3482
2719,sandeshbhiorambhalekar,IND,0,Graduate Professional,68,M,5045000.0,0,0,maharashtra,ramtek,2019,SC,3838,1196744,0.32,10809
2720,shaileshsambhajijanbandhu,SUCI(C),0,12th Pass,44,M,2791420.0,0,0,maharashtra,ramtek,2019,SC,1083,1196744,0.09,8082
2721,advsanjaysharadgangnaik,Samajwadi Forward Bloc,0,Graduate Professional,51,M,11829351.0,0,0,maharashtra,ratnagiri_sindhudurg,2019,,2134,901102,0.24,7333
2722,amberkarpandharinathvidyadhar,IND,1,8th Pass,39,M,5621192.0,0,0,maharashtra,ratnagiri_sindhudurg,2019,,3257,901102,0.36,10809
2723,bhikuramkashirampalkar,Bahujan Mukti Party,0,Graduate,63,M,5364820.0,580000,0,maharashtra,ratnagiri_sindhudurg,2019,,5904,901102,0.66,1074
2724,kishorsiduvarak,BSP,2,12th Pass,29,M,924800.0,160000,0,maharashtra,ratnagiri_sindhudurg,2019,,6868,901102,0.76,16651
2725,marutiramchandrajoshi,Vanchit Bahujan Aaghadi,0,8th Pass,74,M,3493826.0,0,0,maharashtra,ratnagiri_sindhudurg,2019,GEN,30882,901102,3.43,24559
2726,narayandasharathgavas,IND,0,Graduate Professional,41,M,38150500.0,435496,0,maharashtra,ratnagiri_sindhudurg,2019,,5633,901102,0.63,10809
2727,navinchandrabhalchandrabandivadekar,INC,0,10th Pass,62,M,124520857.0,16820672,0,maharashtra,ratnagiri_sindhudurg,2019,,63299,901102,7.02,3482
2728,nileshbhikajibhatade,IND,0,Graduate,28,M,316000.0,0,0,maharashtra,ratnagiri_sindhudurg,2019,,17668,901102,1.96,10809
2729,nileshnarayanrane,Maharashtra Swabhimaan Paksh,5,Doctorate,38,M,254141202.0,76363728,0,maharashtra,ratnagiri_sindhudurg,2019,GEN,279700,901102,31.04,24388
2730,rajeshdilipkumarjadhav,Bahujan Republican Socialist Party,0,Graduate,33,M,202000.0,0,0,maharashtra,ratnagiri_sindhudurg,2019,,9565,901102,1.06,1096
2731,khadserakshanikhil,BJP,0,Graduate,31,F,172713734.0,0,1,maharashtra,raver,2019,GEN,655386,1092971,59.96,1605
2732,adakmolrohidasramesh,Ambedkarite Party of India,0,12th Pass,41,M,226000.0,0,0,maharashtra,raver,2019,,1679,1092971,0.15,880
2733,ajitnamdartadvi,Rastriya Aam Jan Seva Party,0,8th Pass,31,M,15000.0,0,0,maharashtra,raver,2019,,1425,1092971,0.13,6889
2734,ddwaniphotographer,IND,0,10th Pass,58,M,569000.0,25000,0,maharashtra,raver,2019,GEN,4274,1092971,0.39,10809
2735,drulhasvasudeopatil,INC,1,Post Graduate,59,M,198503281.0,4508413,0,maharashtra,raver,2019,GEN,319504,1092971,29.23,3482
2736,gauravdamodarsurwade,IND,0,10th Pass,35,M,105000.0,0,0,maharashtra,raver,2019,,985,1092971,0.09,10809
2737,madhukarsopanpatil,Hindustan Janta Party,0,Graduate,70,M,50000.0,0,0,maharashtra,raver,2019,,1607,1092971,0.15,10341
2738,nazminshaikhramjan,IND,0,8th Pass,33,F,,0,0,maharashtra,raver,2019,,2581,1092971,0.24,10809
2739,nitinpralhadkandelkar,Vanchit Bahujan Aaghadi,0,12th Pass,39,M,8901000.0,4450000,0,maharashtra,raver,2019,,88365,1092971,8.08,24559
2740,roshanaarasadiqueali,IUML,0,12th Pass,37,F,1626675.0,958112,0,maharashtra,raver,2019,,1103,1092971,0.1,3952
2741,sanjaykakapatil,BJP,1,10th Pass,54,M,191192187.0,23345328,1,maharashtra,sangli,2019,GEN,508995,1189958,42.77,1605
2742,bhaktrajraghunaththigale,IND,0,8th Pass,54,M,6849600.0,3700000,0,maharashtra,sangli,2019,,1870,1189958,0.16,10809
2743,dattatraypanditpatil,IND,0,5th Pass,47,M,3771000.0,10000,0,maharashtra,sangli,2019,,1276,1189958,0.11,10809
2744,gopichandkundlikpadalkar,Vanchit Bahujan Aaghadi,5,12th Pass,36,M,10372000.0,42000,0,maharashtra,sangli,2019,,300234,1189958,25.23,24559
2745,himmatpandurangkoli,IND,1,Others,47,M,5660500.0,1395000,0,maharashtra,sangli,2019,,3730,1189958,0.31,10809
2746,narayanchandarmulik,IND,3,8th Pass,75,M,7068279.0,152000,0,maharashtra,sangli,2019,,2685,1189958,0.23,10809
2747,bhonsleshrimantchhatrapatiudayanrajepratapasinhmaharaj,NCP,8,12th Pass,53,M,1996813173.0,12340338,1,maharashtra,satara,2019,GEN,579026,1115434,51.91,5792
2748,abhijitwamanraobichukale,IND,2,Graduate,43,M,324408.0,0,0,maharashtra,satara,2019,SC,2412,1115434,0.22,10809
2749,narendraannasahebpatil,SHS,4,12th Pass,44,M,152801213.0,51954358,0,maharashtra,satara,2019,,452498,1115434,40.57,18691
2750,sagarsharadbhise,IND,2,8th Pass,31,M,1487000.0,1000000,0,maharashtra,satara,2019,,8593,1115434,0.77,10809
2751,sadashivkisanlokhande,SHS,1,10th Pass,57,M,113710526.0,205100,1,maharashtra,shirdi,2019,SC,486820,1029362,47.29,18691
2752,advamolikgovindbaburao,IND,0,Graduate Professional,67,M,2419200.0,400000,0,maharashtra,shirdi,2019,SC,1488,1029362,0.14,10809
2753,ashokanajiwakchaure,IND,6,Post Graduate,50,M,6006000.0,0,0,maharashtra,shirdi,2019,SC,3592,1029362,0.35,10809
2754,ashokjagdishjadhav,Rashtriya Maratha Party,0,Graduate,56,M,456800.0,0,0,maharashtra,shirdi,2019,SC,1970,1029362,0.19,18262
2755,bapuparajirandhir,IND,0,Graduate,53,M,6185000.0,270000,0,maharashtra,shirdi,2019,SC,2475,1029362,0.24,10809
2756,borageshankarharibhau,IND,0,Graduate,50,M,3353290.0,2413717,0,maharashtra,shirdi,2019,SC,1930,1029362,0.19,10809
2757,ganpatmachindramore,IND,0,Graduate,51,M,2099072.0,45000,0,maharashtra,shirdi,2019,SC,1692,1029362,0.16,10809
2758,kamblebhausahebmalhari,INC,1,Others,64,M,26419995.0,1935504,0,maharashtra,shirdi,2019,SC,366625,1029362,35.62,3482
2759,kishorlimbajirokade,IND,0,12th Pass,38,M,220510.0,60000,0,maharashtra,shirdi,2019,SC,1704,1029362,0.17,10809
2760,pradipsunilsarode,IND,9,12th Pass,32,M,113801.0,0,0,maharashtra,shirdi,2019,SC,12946,1029362,1.26,10809
2761,sachinsadashivgawande,IND,0,Graduate,27,M,2054412.0,526603,0,maharashtra,shirdi,2019,SC,1665,1029362,0.16,10809
2762,sampatkhandusamindar,IND,0,Graduate,66,M,2168164.0,0,0,maharashtra,shirdi,2019,SC,1290,1029362,0.13,10809
2763,sanjaylaxmansukhdan,Vanchit Bahujan Aaghadi,2,Graduate,39,M,24086176.0,8810000,0,maharashtra,shirdi,2019,SC,63287,1029362,6.15,24559
2764,amolramsingkolhe,NCP,0,Graduate Professional,38,M,43351521.0,1488116,1,maharashtra,shirur,2019,,635830,1293117,49.17,5792
2765,chhayaprabhakarsolanke,IND,0,Graduate,29,F,7822405.0,750000,0,maharashtra,shirur,2019,,4930,1293117,0.38,10809
2766,gangadharnathuyadav,IND,0,Post Graduate,43,M,2188000.0,1200000,0,maharashtra,shirur,2019,GEN,955,1293117,0.07,10809
2767,gharemohandamodar,Baliraja Party,0,8th Pass,52,M,13986000.0,4000000,0,maharashtra,shirur,2019,,997,1293117,0.08,18015
2768,sanjaybababansode,Bhartiya Bahujan Kranti Dal,0,8th Pass,42,M,15361250.0,170000,0,maharashtra,shirur,2019,,615,1293117,0.05,1885
2769,sanjaylaxmanpadwal,Bhartiya Navjawan Sena (Paksha),0,10th Pass,50,M,225000.0,0,0,maharashtra,shirur,2019,GEN,630,1293117,0.05,2001
2770,shahidfarukhshaikh,IND,0,5th Pass,38,M,290000.0,0,0,maharashtra,shirur,2019,,566,1293117,0.04,10809
2771,shashikantrajaramdesai,Hamari Apni Party,0,12th Pass,48,M,6326504.0,0,0,maharashtra,shirur,2019,,1881,1293117,0.15,10809
2772,rajanbaburaovichare,SHS,9,12th Pass,57,M,181441465.0,54080733,1,maharashtra,thane,2019,GEN,740969,1170518,63.3,18691
2773,ajaybaburamgupta,Bharat Jan Aadhar Party,0,Graduate,48,M,46237825.0,22322000,0,maharashtra,thane,2019,,1453,1170518,0.12,24389
2774,anandprakashparanjpe,NCP,11,Post Graduate,45,M,117277230.0,52183748,0,maharashtra,thane,2019,GEN,328824,1170518,28.09,5792
2775,digambaryalappabansode,IND,0,5th Pass,55,M,1640000.0,0,0,maharashtra,thane,2019,,802,1170518,0.07,10809
2776,drakshayanantzodge,IND,0,Post Graduate,32,M,78478597.0,15468000,0,maharashtra,thane,2019,,1881,1170518,0.16,10809
2777,hemantkisanpatil,Sanatan Sanskriti Raksha Dal,0,8th Pass,45,M,27149433.0,245000,0,maharashtra,thane,2019,,2620,1170518,0.22,7644
2778,madhavilatadineshkumarmaurya,Jan Adhikar Party,0,12th Pass,42,F,9969620.0,8450000,0,maharashtra,thane,2019,,906,1170518,0.08,4117
2779,pokharkarvinodlaxman,IND,1,10th Pass,35,M,255000.0,0,0,maharashtra,thane,2019,,772,1170518,0.07,10809
2780,rajeshchannabaijnathjaiswar,BSP,0,10th Pass,48,M,4088000.0,2108675,0,maharashtra,thane,2019,,9472,1170518,0.81,16651
2781,ramdaschandrabhanjitadas,BJP,0,10th Pass,65,M,65807822.0,8961387,1,maharashtra,wardha,2019,GEN,578364,1072570,53.92,1605
2782,advbhaskarmarotraoneware,IND,0,Post Graduate,43,M,135345.0,0,0,maharashtra,wardha,2019,GEN,2619,1072570,0.24,10809
2783,arvindshamraolillore,IND,0,Others,40,M,247887.0,0,0,maharashtra,wardha,2019,GEN,754,1072570,0.07,10809
2784,gadhavepravinrameshwarrao,Ambedkarist Republican Party,0,10th Pass,34,M,1133000.0,450000,0,maharashtra,wardha,2019,,3188,1072570,0.3,873
2785,ganeshkisanraolade,Ambedkarite Party of India,0,12th Pass,42,M,189000.0,0,0,maharashtra,wardha,2019,,6124,1072570,0.57,880
2786,bhavanapundlikraogawali,SHS,3,Graduate,46,F,96873189.0,7396250,1,maharashtra,yavatmal_washim,2019,GEN,542098,1174220,46.17,18691
2787,aniljayramrathod,IND,0,Post Graduate,43,M,4890000.0,1020000,0,maharashtra,yavatmal_washim,2019,,14686,1174220,1.25,10809
2788,ankitmohanchandak,IND,0,Graduate Professional,27,M,29963000.0,580000,0,maharashtra,yavatmal_washim,2019,,1496,1174220,0.13,10809
2789,drrajivagrawal,IND,0,Graduate,54,M,8762000.0,1400000,0,maharashtra,yavatmal_washim,2019,GEN,2451,1174220,0.21,10809
2790,nareshmahadevghughane,IND,0,8th Pass,42,M,725000.0,400000,0,maharashtra,yavatmal_washim,2019,GEN,1733,1174220,0.15,10809
2791,parashrambhaosingade,IND,0,Post Graduate,64,M,187301769.0,417919,0,maharashtra,yavatmal_washim,2019,,24499,1174220,2.09,10809
2792,pawarrameshgorsing,IND,0,12th Pass,64,M,40000.0,100000,0,maharashtra,yavatmal_washim,2019,GEN,3637,1174220,0.31,10809
2793,pravingovindpawar,Vanchit Bahujan Aaghadi,0,Graduate Professional,37,M,46866958.0,65847040,0,maharashtra,yavatmal_washim,2019,,94228,1174220,8.02,24559
2794,premasaimaharaj,IND,6,5th Pass,28,M,4900000.0,0,0,maharashtra,yavatmal_washim,2019,,2662,1174220,0.23,10809
2795,pundlikbaliramrathod,Sanman Rajkiya Paksha,0,12th Pass,47,M,14113000.0,750000,0,maharashtra,yavatmal_washim,2019,GEN,1961,1174220,0.17,7669
2796,purushottamdomajibhajghaware,Rashtriya Bahujan Congress Party,0,12th Pass,58,M,52000.0,0,0,maharashtra,yavatmal_washim,2019,,1574,1174220,0.13,6431
2797,rajeshbhauraojiraut,Gondvana Gantantra Party,0,10th Pass,41,M,210000.0,40000,0,maharashtra,yavatmal_washim,2019,,2707,1174220,0.23,3129
2798,ramraosawaipawar,IND,0,10th Pass,47,M,4810000.0,275000,0,maharashtra,yavatmal_washim,2019,,3182,1174220,0.27,10809
2799,ravisampatraojadhao,Bahujan Mukti Party,0,Graduate Professional,73,M,5390000.0,0,0,maharashtra,yavatmal_washim,2019,GEN,3006,1174220,0.26,1074
2800,salimshahsulemanshah,IND,6,Literate,49,M,1010000.0,0,0,maharashtra,yavatmal_washim,2019,,1285,1174220,0.11,10809
2801,sameerarunraodeshpande,IND,0,Others,87,M,264000.0,90000,0,maharashtra,yavatmal_washim,2019,,693,1174220,0.06,10809
2802,shaikhjavedshaikhmushtaq,IND,3,8th Pass,43,M,11422000.0,0,0,maharashtra,yavatmal_washim,2019,,2730,1174220,0.23,10809
2803,drrajkumarranjansingh,BJP,0,Doctorate,67,M,19616174.0,0,1,manipur,inner_manipur,2019,GEN,263632,759301,34.72,1605
2804,mdiliyashkhan,IND,0,12th Pass,34,M,1454800.0,0,0,manipur,inner_manipur,2019,,492,759301,0.06,10809
2805,moirangthemnarasingh,CPI,0,Graduate Professional,69,M,3558822.0,5589692,0,manipur,inner_manipur,2019,,133813,759301,17.62,2444
2806,oinamjugindrosingh,Manipur Peoples Party,1,12th Pass,68,M,2731288.0,0,0,manipur,inner_manipur,2019,,1783,759301,0.23,14852
2807,oinamnabakishoresingh,INC,1,Post Graduate,59,M,17867003.0,1401257,0,manipur,inner_manipur,2019,,245877,759301,32.38,3482
2808,rkanand,North East India Development Party,0,Graduate Professional,59,M,5266941.0,2963600,0,manipur,inner_manipur,2019,,25010,759301,3.29,5919
2809,senjamnandeshworesingh,Rashtriya Janhit Sangharsh Party,0,Graduate,60,M,2258269.0,0,0,manipur,inner_manipur,2019,,747,759301,0.1,6564
2810,lorhospfoze,NPF,0,Graduate Professional,59,M,13709352.0,0,1,manipur,outer_manipur,2019,ST,363527,858029,42.37,5545
2811,angamkarungkom,NCP,0,Graduate,63,M,470000.0,1460000,0,manipur,outer_manipur,2019,ST,2552,858029,0.3,5792
2812,ashangkasar,North East India Development Party,0,Post Graduate,43,M,13563720.0,0,0,manipur,outer_manipur,2019,ST,12211,858029,1.42,5919
2813,hangkhanpautaithul,JD(U),0,Post Graduate,55,M,3601000.0,1516567,0,manipur,outer_manipur,2019,ST,2987,858029,0.35,11002
