,Unnamed: 0,Election_Type,State_Name,Constituency_Name,Assembly_No,Constituency_No,Year,month,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Turnout_Percentage,Vote_Share_Percentage,Margin,Margin_Percentage,Party_ID,MyNeta_education
2124,2124,GE,haryana,sonipat,17,6,2019,4,4,rajbalasaini,F,LTSP,35046,,1129532,1592611,70.92,3.1,25897,2.29,24516,Post Graduate
2125,2125,GE,haryana,sonipat,17,6,2019,4,5,surenderkumarchhikara,M,INLD,9149,,1129532,1592611,70.92,0.81,4223,0.37,3863,12th Pass
2126,2126,GE,haryana,sonipat,17,6,2019,4,6,satishrajdeswal,M,IND,4926,,1129532,1592611,70.92,0.44,2462,0.22,10809,
2127,2127,GE,haryana,sonipat,17,6,2019,4,7,nota,,NOTA,2464,,1129532,1592611,70.92,0.22,489,0.04,5897,
2128,2128,GE,haryana,sonipat,17,6,2019,4,8,anilkumar,M,IND,1975,,1129532,1592611,70.92,0.17,266,0.02,10809,Post Graduate
2129,2129,GE,haryana,sonipat,17,6,2019,4,9,ramdiya,M,SNP,1709,,1129532,1592611,70.92,0.15,8,0.0,7325,8th Pass
2130,2130,GE,haryana,sonipat,17,6,2019,4,10,masterrameshkhatrilambardar,M,IND,1701,,1129532,1592611,70.92,0.15,112,0.01,10809,Graduate Professional
2131,2131,GE,haryana,sonipat,17,6,2019,4,11,sudhirkumar,M,BHAPRAP,1589,,1129532,1592611,70.92,0.14,45,0.0,18101,Graduate
2132,2132,GE,haryana,sonipat,17,6,2019,4,12,ashwani,M,IND,1544,,1129532,1592611,70.92,0.14,382,0.03,10809,Post Graduate
2133,2133,GE,haryana,sonipat,17,6,2019,4,13,karansingh,M,IND,1162,,1129532,1592611,70.92,0.1,291,0.03,10809,12th Pass
2134,2134,GE,haryana,sonipat,17,6,2019,4,14,comradebalbeersingh,M,SUCI(C),871,,1129532,1592611,70.92,0.08,266,0.02,8082,10th Pass
2135,2135,GE,haryana,sonipat,17,6,2019,4,15,kusumparashar,F,MYSP,605,,1129532,1592611,70.92,0.05,70,0.01,24518,Post Graduate
2136,2136,GE,haryana,sonipat,17,6,2019,4,16,sukhmandarsinghkharb,M,RJAVP,535,,1129532,1592611,70.92,0.05,26,0.0,16422,10th Pass
2137,2137,GE,haryana,sonipat,17,6,2019,4,17,mahaveer,M,RMEP,509,,1129532,1592611,70.92,0.05,9,0.0,6747,8th Pass
2138,2138,GE,haryana,sonipat,17,6,2019,4,18,dharambir,M,IND,500,,1129532,1592611,70.92,0.04,70,0.01,10809,12th Pass
2139,2139,GE,haryana,sonipat,17,6,2019,4,19,rajeshsharma,M,PSPL,430,,1129532,1592611,70.92,0.04,38,0.0,17283,Graduate
2140,2140,GE,haryana,sonipat,17,6,2019,4,20,mohan,M,AIFB,392,,1129532,1592611,70.92,0.03,7,0.0,3040,12th Pass
2141,2141,GE,haryana,sonipat,17,6,2019,4,21,satinderrathi,M,IND,385,,1129532,1592611,70.92,0.03,2,0.0,10809,Graduate
2142,2142,GE,haryana,sonipat,17,6,2019,4,22,drjagbirsingh,M,IND,383,,1129532,1592611,70.92,0.03,26,0.0,10809,Graduate Professional
2143,2143,GE,haryana,sonipat,17,6,2019,4,23,santdharamveerchotiwala,M,BAHUMP,357,GEN,1129532,1592611,70.92,0.03,48,0.0,1060,Graduate Professional
2144,2144,GE,haryana,sonipat,17,6,2019,4,24,manish,M,AAPP,309,,1129532,1592611,70.92,0.03,19,0.0,18403,12th Pass
2145,2145,GE,haryana,sonipat,17,6,2019,4,25,ravinderkumar,M,IND,290,,1129532,1592611,70.92,0.03,31,0.0,10809,Graduate
2146,2146,GE,haryana,sonipat,17,6,2019,4,26,shiyanandtyagi,M,IND,259,,1129532,1592611,70.92,0.02,3,0.0,10809,Graduate Professional
2147,2147,GE,haryana,sonipat,17,6,2019,4,27,bijenderkumar,M,IND,256,,1129532,1592611,70.92,0.02,20,0.0,10809,10th Pass
2148,2148,GE,haryana,sonipat,17,6,2019,4,28,bijender,M,IND,236,,1129532,1592611,70.92,0.02,40,0.0,10809,Post Graduate
2149,2149,GE,haryana,sonipat,17,6,2019,4,29,jaiprakash,M,IND,196,,1129532,1592611,70.92,0.02,68,0.01,10809,8th Pass
2150,2150,GE,haryana,sonipat,17,6,2019,4,30,pardeepchahal,M,IND,128,,1129532,1592611,70.92,0.01,0,0.0,10809,12th Pass
2151,2151,GE,haryana,rohtak,17,7,2019,4,1,arvindkumarsharma,M,BJP,573845,GEN,1220571,1737133,70.26,47.01,7503,0.61,1605,Post Graduate
2152,2152,GE,haryana,rohtak,17,7,2019,4,2,deependersinghhooda,M,INC,566342,GEN,1220571,1737133,70.26,46.4,527978,43.26,3482,Post Graduate
2153,2153,GE,haryana,rohtak,17,7,2019,4,3,kishanlalpanchal,M,BSP,38364,,1220571,1737133,70.26,3.14,17153,1.41,16651,5th Pass
2154,2154,GE,haryana,rohtak,17,7,2019,4,4,pradeepkumardeswal,M,JNJP,21211,,1220571,1737133,70.26,1.74,14053,1.15,18457,Post Graduate
2155,2155,GE,haryana,rohtak,17,7,2019,4,5,dharamvir,M,INLD,7158,,1220571,1737133,70.26,0.59,4157,0.34,3863,10th Pass
2156,2156,GE,haryana,rohtak,17,7,2019,4,6,nota,,NOTA,3001,,1220571,1737133,70.26,0.25,262,0.02,5897,
2157,2157,GE,haryana,rohtak,17,7,2019,4,7,vinay,M,IND,2739,,1220571,1737133,70.26,0.22,292,0.02,10809,Graduate Professional
2158,2158,GE,haryana,rohtak,17,7,2019,4,8,rambir,M,IND,2447,,1220571,1737133,70.26,0.2,1346,0.11,10809,12th Pass
2159,2159,GE,haryana,rohtak,17,7,2019,4,9,parveenkumar,M,IND,1101,,1220571,1737133,70.26,0.09,71,0.01,10809,Post Graduate
2160,2160,GE,haryana,rohtak,17,7,2019,4,10,jaikaranmandauthi,M,SUCI(C),1030,GEN,1220571,1737133,70.26,0.08,263,0.02,8082,Post Graduate
2161,2161,GE,haryana,rohtak,17,7,2019,4,11,ramkishansain,M,IND,767,,1220571,1737133,70.26,0.06,328,0.03,10809,10th Pass
2162,2162,GE,haryana,rohtak,17,7,2019,4,12,satyavirsingh,M,IND,439,,1220571,1737133,70.26,0.04,17,0.0,10809,Graduate Professional
2163,2163,GE,haryana,rohtak,17,7,2019,4,13,sukhbir,M,DSPVAD,422,,1220571,1737133,70.26,0.03,53,0.0,2893,8th Pass
2164,2164,GE,haryana,rohtak,17,7,2019,4,14,imran,M,BHAPRAP,369,,1220571,1737133,70.26,0.03,31,0.0,18101,12th Pass
2165,2165,GE,haryana,rohtak,17,7,2019,4,15,krishan,M,IND,338,,1220571,1737133,70.26,0.03,25,0.0,10809,12th Pass
2166,2166,GE,haryana,rohtak,17,7,2019,4,16,manjudevi,F,PSPL,313,,1220571,1737133,70.26,0.03,36,0.0,17283,8th Pass
2167,2167,GE,haryana,rohtak,17,7,2019,4,17,inderjeet,M,IND,277,,1220571,1737133,70.26,0.02,52,0.0,10809,Post Graduate
2168,2168,GE,haryana,rohtak,17,7,2019,4,18,ashokkumar,M,IND,225,,1220571,1737133,70.26,0.02,42,0.0,10809,12th Pass
2169,2169,GE,haryana,rohtak,17,7,2019,4,19,rajbir,M,AAPP,183,,1220571,1737133,70.26,0.01,0,0.0,18403,Graduate
2170,2170,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,1,dharambirsingh,M,BJP,736699,GEN,1161115,1654317,70.19,63.45,444463,38.28,1605,Graduate
2171,2171,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,2,shrutichoudhry,F,INC,292236,GEN,1161115,1654317,70.19,25.17,207280,17.85,3482,Graduate Professional
2172,2172,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,3,swatiyadav,F,JNJP,84956,GEN,1161115,1654317,70.19,7.32,64722,5.57,18457,Post Graduate
2173,2173,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,4,rameshraopilot,M,LTSP,20234,,1161115,1654317,70.19,1.74,12169,1.05,24516,Graduate Professional
2174,2174,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,5,balwansingh,M,INLD,8065,,1161115,1654317,70.19,0.69,5127,0.44,3863,12th Pass
2175,2175,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,6,lalit,M,IND,2938,,1161115,1654317,70.19,0.25,285,0.02,10809,Graduate Professional
2176,2176,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,7,vinodkumar,M,IND,2653,,1161115,1654317,70.19,0.23,612,0.05,10809,Graduate
2177,2177,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,8,nota,,NOTA,2041,,1161115,1654317,70.19,0.18,440,0.04,5897,
2178,2178,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,9,mohdirfan,M,BHAPRAP,1601,,1161115,1654317,70.19,0.14,204,0.02,18101,Graduate Professional
2179,2179,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,10,rajnishkumar,M,IND,1397,,1161115,1654317,70.19,0.12,137,0.01,10809,Post Graduate
2180,2180,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,11,dharambirsinghs0fatehsingh,M,IND,1260,,1161115,1654317,70.19,0.11,167,0.01,10809,Post Graduate
2181,2181,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,12,comradeomparkash,M,SUCI(C),1093,,1161115,1654317,70.19,0.09,153,0.01,8082,Graduate Professional
2182,2182,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,13,bhaisurenderdhanak,M,BHTJP,940,,1161115,1654317,70.19,0.08,57,0.0,18464,10th Pass
2183,2183,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,14,sudhirkumar,M,IND,883,,1161115,1654317,70.19,0.08,151,0.01,10809,Graduate Professional
2184,2184,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,15,jagatsingh,M,IND,732,,1161115,1654317,70.19,0.06,107,0.01,10809,10th Pass
2185,2185,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,16,ramkishan,M,IND,625,,1161115,1654317,70.19,0.05,38,0.0,10809,10th Pass
2186,2186,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,17,sureshchand,M,IND,587,,1161115,1654317,70.19,0.05,82,0.01,10809,5th Pass
2187,2187,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,18,satyapal,M,IND,505,,1161115,1654317,70.19,0.04,25,0.0,10809,
2188,2188,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,19,saleshkumar,M,PSPL,480,,1161115,1654317,70.19,0.04,37,0.0,17283,8th Pass
2189,2189,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,20,kundankumar,M,RPI,443,,1161115,1654317,70.19,0.04,10,0.0,6911,10th Pass
2190,2190,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,21,satbir,M,AAPP,433,,1161115,1654317,70.19,0.04,119,0.01,18403,10th Pass
2191,2191,GE,haryana,bhiwani_mahendragarh,17,8,2019,4,22,happysingh,M,IND,314,,1161115,1654317,70.19,0.03,0,0.0,10809,Illiterate
2192,2192,GE,haryana,gurgaon,17,9,2019,4,1,raoinderjitsingh,M,BJP,881546,GEN,1446509,2150728,67.26,60.94,386256,26.7,1605,Graduate Professional
2193,2193,GE,haryana,gurgaon,17,9,2019,4,2,captajaysingh,M,INC,495290,GEN,1446509,2150728,67.26,34.24,468534,32.39,3482,Graduate Professional
2194,2194,GE,haryana,gurgaon,17,9,2019,4,3,chaudharyraisahmad,M,BSP,26756,,1446509,2150728,67.26,1.85,16845,1.16,16651,Graduate
2195,2195,GE,haryana,gurgaon,17,9,2019,4,4,virendarrana,M,INLD,9911,,1446509,2150728,67.26,0.69,918,0.06,3863,Post Graduate
2196,2196,GE,haryana,gurgaon,17,9,2019,4,5,drmehmoodkhan,M,JNJP,8993,,1446509,2150728,67.26,0.62,3604,0.25,18457,Post Graduate
2197,2197,GE,haryana,gurgaon,17,9,2019,4,6,nota,,NOTA,5389,,1446509,2150728,67.26,0.37,2623,0.18,5897,
2198,2198,GE,haryana,gurgaon,17,9,2019,4,7,comradesarwankumar,M,SUCI(C),2766,,1446509,2150728,67.26,0.19,898,0.06,8082,10th Pass
2199,2199,GE,haryana,gurgaon,17,9,2019,4,8,hanskumar,M,RRP,1868,,1446509,2150728,67.26,0.13,85,0.01,16442,10th Pass
2200,2200,GE,haryana,gurgaon,17,9,2019,4,9,chowkidaranjandeveshwar,M,IND,1783,,1446509,2150728,67.26,0.12,138,0.01,10809,12th Pass
2201,2201,GE,haryana,gurgaon,17,9,2019,4,10,sudeshkumar,M,IND,1645,,1446509,2150728,67.26,0.11,303,0.02,10809,12th Pass
2202,2202,GE,haryana,gurgaon,17,9,2019,4,11,raoinderjeet,M,IND,1342,,1446509,2150728,67.26,0.09,61,0.0,10809,10th Pass
2203,2203,GE,haryana,gurgaon,17,9,2019,4,12,pawankumar,M,SHS,1281,,1446509,2150728,67.26,0.09,78,0.01,18691,12th Pass
2204,2204,GE,haryana,gurgaon,17,9,2019,4,13,vinodkumar,M,AAPP,1203,,1446509,2150728,67.26,0.08,142,0.01,18403,
2205,2205,GE,haryana,gurgaon,17,9,2019,4,14,mahabirmehrachhilarki,M,PPID,1061,,1446509,2150728,67.26,0.07,34,0.0,6054,10th Pass
2206,2206,GE,haryana,gurgaon,17,9,2019,4,15,advocateparveenyadavwazirabad,M,ABJS,1027,,1446509,2150728,67.26,0.07,87,0.01,9325,Graduate Professional
2207,2207,GE,haryana,gurgaon,17,9,2019,4,16,rameshchand,M,BMUP,940,,1446509,2150728,67.26,0.06,282,0.02,1074,10th Pass
2208,2208,GE,haryana,gurgaon,17,9,2019,4,17,coloneldharampalsinghraghava,M,RaNP,658,,1446509,2150728,67.26,0.05,131,0.01,6344,Graduate
2209,2209,GE,haryana,gurgaon,17,9,2019,4,18,rameshkumar,M,RASAP,527,,1446509,2150728,67.26,0.04,73,0.01,6782,Graduate
2210,2210,GE,haryana,gurgaon,17,9,2019,4,19,drabdullatifmiyaji,M,VoP,454,,1446509,2150728,67.26,0.03,20,0.0,8515,
2211,2211,GE,haryana,gurgaon,17,9,2019,4,20,kusheshwarbhagat,M,IND,434,,1446509,2150728,67.26,0.03,11,0.0,10809,8th Pass
2212,2212,GE,haryana,gurgaon,17,9,2019,4,21,azadsinghnangalia,M,IND,423,,1446509,2150728,67.26,0.03,77,0.01,10809,10th Pass
2213,2213,GE,haryana,gurgaon,17,9,2019,4,22,fojijaikawartyagidikshit,M,DKSP,346,,1446509,2150728,67.26,0.02,37,0.0,24365,8th Pass
2214,2214,GE,haryana,gurgaon,17,9,2019,4,23,jawaharsinghpahal,M,BSCP,309,,1446509,2150728,67.26,0.02,11,0.0,2047,Graduate
2215,2215,GE,haryana,gurgaon,17,9,2019,4,24,pawannehra,M,IND,298,,1446509,2150728,67.26,0.02,39,0.0,10809,Graduate
2216,2216,GE,haryana,gurgaon,17,9,2019,4,25,virender,M,IND,259,,1446509,2150728,67.26,0.02,0,0.0,10809,
2217,2217,GE,haryana,faridabad,17,10,2019,4,1,krishanpal,M,BJP,913222,GEN,1327295,2071816,64.06,68.8,638239,48.09,1605,Graduate Professional
2218,2218,GE,haryana,faridabad,17,10,2019,4,2,avtarsinghbhadana,M,INC,274983,GEN,1327295,2071816,64.06,20.72,188231,14.18,3482,8th Pass
2219,2219,GE,haryana,faridabad,17,10,2019,4,3,mandhirmaan,M,BSP,86752,,1327295,2071816,64.06,6.54,74682,5.63,16651,10th Pass
2220,2220,GE,haryana,faridabad,17,10,2019,4,4,mahendersinghchauhan,M,INLD,12070,,1327295,2071816,64.06,0.91,958,0.07,3863,10th Pass
2221,2221,GE,haryana,faridabad,17,10,2019,4,5,panditnavinjaihind,M,AAAP,11112,GEN,1327295,2071816,64.06,0.84,6126,0.46,13,Doctorate
2222,2222,GE,haryana,faridabad,17,10,2019,4,6,nota,,NOTA,4986,,1327295,2071816,64.06,0.38,213,0.02,5897,
2223,2223,GE,haryana,faridabad,17,10,2019,4,7,lekhramdabang,M,BMUP,4773,,1327295,2071816,64.06,0.36,812,0.06,1074,10th Pass
2224,2224,GE,haryana,faridabad,17,10,2019,4,8,shyamvir,M,RasLP,3961,,1327295,2071816,64.06,0.3,1273,0.1,6713,Graduate Professional
2225,2225,GE,haryana,faridabad,17,10,2019,4,9,vijenderakasana,M,BKNP,2688,,1327295,2071816,64.06,0.2,664,0.05,1979,Post Graduate
2226,2226,GE,haryana,faridabad,17,10,2019,4,10,sahiramrawat,M,VoP,2024,,1327295,2071816,64.06,0.15,654,0.05,8515,8th Pass
2227,2227,GE,haryana,faridabad,17,10,2019,4,11,harichand,M,PPID,1370,,1327295,2071816,64.06,0.1,178,0.01,6054,Graduate
2228,2228,GE,haryana,faridabad,17,10,2019,4,12,ruby,F,HCP,1192,,1327295,2071816,64.06,0.09,61,0.0,3223,8th Pass
2229,2229,GE,haryana,faridabad,17,10,2019,4,13,ramkishangola,M,AIFB,1131,,1327295,2071816,64.06,0.09,329,0.02,3040,Others
2230,2230,GE,haryana,faridabad,17,10,2019,4,14,sanjaymaurya,M,IND,802,GEN,1327295,2071816,64.06,0.06,86,0.01,10809,8th Pass
2231,2231,GE,haryana,faridabad,17,10,2019,4,15,advharishankarrajvans,M,ABD,716,,1327295,2071816,64.06,0.05,53,0.0,24366,Graduate Professional
2232,2232,GE,haryana,faridabad,17,10,2019,4,16,drkpsingh,M,IND,663,,1327295,2071816,64.06,0.05,185,0.01,10809,Graduate Professional
2233,2233,GE,haryana,faridabad,17,10,2019,4,17,mukeshkumarsingh,M,LPSP,478,,1327295,2071816,64.06,0.04,1,0.0,5160,12th Pass
2234,2234,GE,haryana,faridabad,17,10,2019,4,18,maheshpratapsharma,M,RVP,477,GEN,1327295,2071816,64.06,0.04,6,0.0,6882,Others
2235,2235,GE,haryana,faridabad,17,10,2019,4,19,deepakgaur,M,AVIRP,471,GEN,1327295,2071816,64.06,0.04,8,0.0,53,12th Pass
2236,2236,GE,haryana,faridabad,17,10,2019,4,20,baudhacharyakhajansinghgautam,M,RPIE,463,,1327295,2071816,64.06,0.03,12,0.0,7165,10th Pass
2237,2237,GE,haryana,faridabad,17,10,2019,4,21,rakeshkumar,M,AAPP,451,,1327295,2071816,64.06,0.03,12,0.0,18403,10th Pass
2238,2238,GE,haryana,faridabad,17,10,2019,4,22,manojchoudhary,M,IND,439,,1327295,2071816,64.06,0.03,46,0.0,10809,
2239,2239,GE,haryana,faridabad,17,10,2019,4,23,bobbykataria,M,IND,393,,1327295,2071816,64.06,0.03,4,0.0,10809,
2240,2240,GE,haryana,faridabad,17,10,2019,4,24,cashukla,M,IND,389,,1327295,2071816,64.06,0.03,18,0.0,10809,Graduate
2241,2241,GE,haryana,faridabad,17,10,2019,4,25,amitsinghpatel,M,IND,371,,1327295,2071816,64.06,0.03,32,0.0,10809,Graduate
2242,2242,GE,haryana,faridabad,17,10,2019,4,26,chaudharydayachand,M,BSCP,339,,1327295,2071816,64.06,0.03,9,0.0,2047,12th Pass
2243,2243,GE,haryana,faridabad,17,10,2019,4,27,pradeepkumar,M,ToP,330,,1327295,2071816,64.06,0.02,81,0.01,8336,Post Graduate
2244,2244,GE,haryana,faridabad,17,10,2019,4,28,tikaramhooda,M,IND,249,,1327295,2071816,64.06,0.02,0,0.0,10809,
2245,2245,GE,himachal_pradesh,kangra,17,1,2019,4,1,kishankapoor,M,BJP,725218,,1006989,1427338,70.55,72.02,477623,47.43,1605,12th Pass
2246,2246,GE,himachal_pradesh,kangra,17,1,2019,4,2,pawankajal,M,INC,247595,,1006989,1427338,70.55,24.59,236268,23.46,3482,10th Pass
2247,2247,GE,himachal_pradesh,kangra,17,1,2019,4,3,nota,,NOTA,11327,,1006989,1427338,70.55,1.12,2461,0.24,5897,
2248,2248,GE,himachal_pradesh,kangra,17,1,2019,4,4,drkeharsingh,M,BSP,8866,,1006989,1427338,70.55,0.88,4293,0.43,16651,Doctorate
2249,2249,GE,himachal_pradesh,kangra,17,1,2019,4,5,drsanjivguleria,M,IND,4573,,1006989,1427338,70.55,0.45,2202,0.22,10809,Graduate Professional
2250,2250,GE,himachal_pradesh,kangra,17,1,2019,4,6,premchandvishvakarma,M,NED,2371,,1006989,1427338,70.55,0.24,131,0.01,5820,Post Graduate
2251,2251,GE,himachal_pradesh,kangra,17,1,2019,4,7,bachansinghrana,M,IND,2240,,1006989,1427338,70.55,0.22,842,0.08,10809,12th Pass
2252,2252,GE,himachal_pradesh,kangra,17,1,2019,4,8,nishakatoch,F,IND,1398,,1006989,1427338,70.55,0.14,428,0.04,10809,Graduate Professional
2253,2253,GE,himachal_pradesh,kangra,17,1,2019,4,9,subhashchand,M,HIMJKP,970,,1006989,1427338,70.55,0.1,11,0.0,24367,10th Pass
2254,2254,GE,himachal_pradesh,kangra,17,1,2019,4,10,drswaroopsinghrana,M,SWAP,959,,1006989,1427338,70.55,0.1,51,0.01,8163,Post Graduate
2255,2255,GE,himachal_pradesh,kangra,17,1,2019,4,11,colnarinderpathania,M,IND,908,,1006989,1427338,70.55,0.09,344,0.03,10809,
2256,2256,GE,himachal_pradesh,kangra,17,1,2019,4,12,chanderbhanbaabla,M,IND,564,,1006989,1427338,70.55,0.06,0,0.0,10809,10th Pass
2257,2257,GE,himachal_pradesh,mandi,17,2,2019,4,1,ramswaroopsharma,M,BJP,647189,GEN,941371,1281462,73.46,68.75,405459,43.07,1605,10th Pass
2258,2258,GE,himachal_pradesh,mandi,17,2,2019,4,2,aashraysharma,M,INC,241730,,941371,1281462,73.46,25.68,226892,24.1,3482,Others
2259,2259,GE,himachal_pradesh,mandi,17,2,2019,4,3,daleepsinghkaith,M,CPM,14838,,941371,1281462,73.46,1.58,5778,0.61,14635,Post Graduate
2260,2260,GE,himachal_pradesh,mandi,17,2,2019,4,4,sesram,M,BSP,9060,,941371,1281462,73.46,0.96,3762,0.4,16651,12th Pass
2261,2261,GE,himachal_pradesh,mandi,17,2,2019,4,5,nota,,NOTA,5298,,941371,1281462,73.46,0.56,1211,0.13,5897,
2262,2262,GE,himachal_pradesh,mandi,17,2,2019,4,6,brijgopal,M,IND,4087,,941371,1281462,73.46,0.43,248,0.03,10809,12th Pass
2263,2263,GE,himachal_pradesh,mandi,17,2,2019,4,7,subhashmohansnehi,M,IND,3839,,941371,1281462,73.46,0.41,186,0.02,10809,Doctorate
2264,2264,GE,himachal_pradesh,mandi,17,2,2019,4,8,devrajbhardwaj,M,IND,3653,,941371,1281462,73.46,0.39,1309,0.14,10809,Graduate
2265,2265,GE,himachal_pradesh,mandi,17,2,2019,4,9,gumansingh,M,IND,2344,,941371,1281462,73.46,0.25,472,0.05,10809,Graduate Professional
2266,2266,GE,himachal_pradesh,mandi,17,2,2019,4,10,rajendersuryavanshi,M,APoI,1872,,941371,1281462,73.46,0.2,12,0.0,880,12th Pass
2267,2267,GE,himachal_pradesh,mandi,17,2,2019,4,11,dharmendersinghthakur,M,IND,1860,,941371,1281462,73.46,0.2,264,0.03,10809,Doctorate
2268,2268,GE,himachal_pradesh,mandi,17,2,2019,4,12,colthakursingh,M,IND,1596,,941371,1281462,73.46,0.17,716,0.08,10809,Post Graduate
2269,2269,GE,himachal_pradesh,mandi,17,2,2019,4,13,kartarchand,M,SWAP,880,,941371,1281462,73.46,0.09,105,0.01,8163,Graduate
2270,2270,GE,himachal_pradesh,mandi,17,2,2019,4,14,ghanshyamchandthakur,M,IND,775,,941371,1281462,73.46,0.08,24,0.0,10809,Graduate Professional
2271,2271,GE,himachal_pradesh,mandi,17,2,2019,4,15,shivlalthakur,M,BSCP,751,,941371,1281462,73.46,0.08,168,0.02,2047,12th Pass
2272,2272,GE,himachal_pradesh,mandi,17,2,2019,4,16,meharsingh,M,RADM,583,,941371,1281462,73.46,0.06,72,0.01,6427,10th Pass
2273,2273,GE,himachal_pradesh,mandi,17,2,2019,4,17,khemchand,M,PPID,511,,941371,1281462,73.46,0.05,6,0.0,6054,Illiterate
2274,2274,GE,himachal_pradesh,mandi,17,2,2019,4,18,chandermani,M,AIFB,505,,941371,1281462,73.46,0.05,0,0.0,3040,Graduate
2275,2275,GE,himachal_pradesh,hamirpur,17,3,2019,4,1,anuragsinghthakur,M,BJP,682692,GEN,988765,1362269,72.58,69.04,399572,40.41,1605,Graduate
2276,2276,GE,himachal_pradesh,hamirpur,17,3,2019,4,2,ramlalthakur,M,INC,283120,GEN,988765,1362269,72.58,28.63,275094,27.82,3482,Graduate Professional
2277,2277,GE,himachal_pradesh,hamirpur,17,3,2019,4,3,nota,,NOTA,8026,,988765,1362269,72.58,0.81,931,0.09,5897,
2278,2278,GE,himachal_pradesh,hamirpur,17,3,2019,4,4,deshraj,M,BSP,7095,,988765,1362269,72.58,0.72,4776,0.48,16651,Graduate Professional
2279,2279,GE,himachal_pradesh,hamirpur,17,3,2019,4,5,krishangopal,M,SatBP,2319,,988765,1362269,72.58,0.23,899,0.09,18273,8th Pass
2280,2280,GE,himachal_pradesh,hamirpur,17,3,2019,4,6,radhakrishannarotra,M,IND,1420,,988765,1362269,72.58,0.14,16,0.0,10809,Graduate
2281,2281,GE,himachal_pradesh,hamirpur,17,3,2019,4,7,vikashkumar,M,IND,1404,,988765,1362269,72.58,0.14,629,0.06,10809,Post Graduate
2282,2282,GE,himachal_pradesh,hamirpur,17,3,2019,4,8,tulsiramsharma,M,AIFB,775,,988765,1362269,72.58,0.08,76,0.01,3040,12th Pass
2283,2283,GE,himachal_pradesh,hamirpur,17,3,2019,4,9,parveenthakur,M,IND,699,,988765,1362269,72.58,0.07,226,0.02,10809,12th Pass
2284,2284,GE,himachal_pradesh,hamirpur,17,3,2019,4,10,ramsinghshukla,M,BMUP,473,,988765,1362269,72.58,0.05,61,0.01,1074,Post Graduate
2285,2285,GE,himachal_pradesh,hamirpur,17,3,2019,4,11,ashoksharma,M,IND,412,,988765,1362269,72.58,0.04,82,0.01,10809,
2286,2286,GE,himachal_pradesh,hamirpur,17,3,2019,4,12,ashishkumar,M,IND,330,,988765,1362269,72.58,0.03,0,0.0,10809,Post Graduate
2287,2287,GE,himachal_pradesh,shimla,17,4,2019,4,1,sureshkumarkashyap,M,BJP,606182,SC,913607,1259085,72.56,66.35,327514,35.85,1605,Post Graduate
2288,2288,GE,himachal_pradesh,shimla,17,4,2019,4,2,dhaniramshandil,M,INC,278668,SC,913607,1259085,72.56,30.5,270311,29.59,3482,Doctorate
2289,2289,GE,himachal_pradesh,shimla,17,4,2019,4,3,nota,,NOTA,8357,,913607,1259085,72.56,0.91,598,0.07,5897,
2290,2290,GE,himachal_pradesh,shimla,17,4,2019,4,4,vikramsingh,M,BSP,7759,SC,913607,1259085,72.56,0.85,1942,0.21,16651,Graduate
2291,2291,GE,himachal_pradesh,shimla,17,4,2019,4,5,manojraghuvanshi,M,AIFB,5817,SC,913607,1259085,72.56,0.64,2209,0.24,3040,10th Pass
2292,2292,GE,himachal_pradesh,shimla,17,4,2019,4,6,ravikumardalit,M,IND,3608,SC,913607,1259085,72.56,0.39,392,0.04,10809,10th Pass
2293,2293,GE,himachal_pradesh,shimla,17,4,2019,4,7,shamshersingh,M,RADM,3216,SC,913607,1259085,72.56,0.35,0,0.0,6427,10th Pass
2294,2294,GE,jammu_and_kashmir,baramulla,17,1,2019,4,1,mohammadakbarlone,M,JKN,133426,,455550,1317738,34.57,29.29,30233,6.64,11089,Graduate Professional
2295,2295,GE,jammu_and_kashmir,baramulla,17,1,2019,4,2,rajaaijazali,M,JPC,103193,,455550,1317738,34.57,22.65,1025,0.23,4099,Graduate Professional
2296,2296,GE,jammu_and_kashmir,baramulla,17,1,2019,4,3,engineerrashid,M,IND,102168,,455550,1317738,34.57,22.43,48638,10.68,10809,Others
