,Unnamed: 0,Unnamed: 0.1,Election_Type,State_Name,Assembly_No,Constituency_No,Year,month,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Turnout_Percentage,Vote_Share_Percentage,Margin,Margin_Percentage,Party_ID,MyNeta_education
1678,1678,1678,GE,gujarat,15,5,2009,4.0,6,trivedibalkrushnpranlal,M,IND,3176,GEN,717614,1452240,sabarkantha,49.41,0.44,124,0.02,10809,10th Pass
1694,1694,1694,GE,gujarat,15,6,2009,4.0,10,trivedisunilbhaimanubhai,M,MJP,1061,GEN,790737,1555709,gandhinagar,50.83,0.13,94,0.01,11616,Graduate
7848,7848,7848,GE,uttarakhand,15,1,2012,,4,trivendrasinghpanwar,M,UKD(P),6939,,510951,1159691,tehri_garhwal,44.06,1.36,2839,0.56,8451,
7084,7084,7084,GE,uttar_pradesh,15,38,2009,4.0,14,triveniprasadbheem,M,BRPP,2250,SC,707855,1430955,sultanpur,49.47,0.32,400,0.06,1800,8th Pass
4260,4260,4260,GE,maharashtra,15,30,2009,4.0,19,triyoginathdubey,M,IND,757,GEN,598845,1515899,mumbai_south_central,39.5,0.13,145,0.02,10809,Post Graduate
288,288,288,GE,andhra_pradesh,15,21,2011,,16,trreddy,,IND,1541,,1030973,1347716,kadapa,76.5,0.15,99,0.01,10809,
1643,1643,1643,GE,gujarat,15,2,2013,,7,tsarjanbhai,M,IND,2373,,568174,1466767,banaskantha,38.74,0.42,218,0.04,10809,
3183,3183,3183,GE,kerala,15,11,2009,4.0,7,tsnarayananmaster,M,IND,2089,GEN,792767,1075390,chalakudy,73.72,0.26,567,0.07,10809,10th Pass
327,327,327,GE,andhra_pradesh,15,22,2012,,2,tsreddy,,INC,243691,,980732,1450938,nellore,67.59,24.85,89588,9.13,3482,
6190,6190,6190,GE,telangana,15,3,2009,4.0,8,tsrimannarayana,M,PPOI,9871,GEN,989301,1496211,karimnagar,66.12,1.0,1809,0.18,6298,
213,213,213,GE,andhra_pradesh,15,17,2009,4.0,15,tsrinuvasulu,M,IND,2114,GEN,994826,1358711,nandyal,73.22,0.21,411,0.04,10809,
7713,7713,7713,GE,uttar_pradesh,15,74,2009,4.0,1,tufanisaroj,M,SP,223152,SC,717761,1751074,machhlishahr,40.99,31.09,24306,3.39,7425,Graduate
1798,1798,1798,GE,gujarat,15,11,2013,,7,tukadiagr,,IND,1569,,452560,1495066,porbandar,30.27,0.35,0,0.0,10809,
1293,1293,1293,GE,chhattisgarh,15,5,2009,4.0,9,tuklalgarg,M,IND,4779,SC,770024,1472793,bilaspur,52.28,0.62,150,0.02,10809,10th Pass
7747,7747,7747,GE,uttar_pradesh,15,76,2009,4.0,4,tulasi,M,SBSP,79676,GEN,670891,1446259,chandauli,46.39,11.88,3580,0.53,18721,10th Pass
4235,4235,4235,GE,maharashtra,15,29,2009,4.0,13,tulsidaskrishnadasnair,M,IND,1071,SC,664647,1681985,mumbai_north_central,39.52,0.16,115,0.02,10809,Literate
7411,7411,7411,GE,uttar_pradesh,15,56,2009,4.0,13,tulsiram,M,RDMP,1699,SC,512701,1246823,bahraich,41.12,0.33,0,0.0,6447,5th Pass
3330,3330,3330,GE,madhya_pradesh,15,2,2009,4.0,9,tulsiramdhanukthekedar,M,IVD,1195,SC,523791,1364411,bhind,38.39,0.23,108,0.02,3975,Illiterate
4862,4862,4862,GE,punjab,15,7,2009,4.0,15,tulsirammisra,M,SP,866,GEN,846364,1309308,ludhiana,64.64,0.1,73,0.01,7425,Others
3542,3542,3542,GE,madhya_pradesh,15,16,2009,4.0,4,tulsiramsuryawanshi,M,IND,21211,GEN,829294,1154249,chhindwara,71.85,2.56,11331,1.37,10809,Graduate
3846,3846,3846,GE,maharashtra,15,9,2009,4.0,2,tumanekrupalbalaji,M,SHS,294913,SC,764712,1502900,ramtek,50.88,38.57,232675,30.43,18691,12th Pass
8117,8117,8117,GE,west_bengal,15,22,2009,4.0,10,tusharkantidas,M,IND,2416,GEN,1084833,1331537,jadavpur,81.47,0.22,0,0.0,10809,Not Given
304,304,304,GE,andhra_pradesh,15,21,2011,,32,tvsreddy,,IND,917,,1030973,1347716,kadapa,76.5,0.09,37,0.0,10809,
3825,3825,3825,GE,maharashtra,15,7,2009,4.0,19,ubaleshrikrishnachampatrao,M,ARP,1404,SC,732492,1423855,amravati,51.44,0.19,203,0.03,873,Graduate
988,988,988,GE,bihar,15,28,2009,4.0,18,uchitkumar,M,IND,1050,GEN,651003,1564604,munger,41.61,0.16,220,0.03,10809,12th Pass
7430,7430,7430,GE,uttar_pradesh,15,57,2009,4.0,19,udairaj,M,IND,1651,SC,565641,1376267,kaiserganj,41.1,0.29,102,0.02,10809,Literate
3513,3513,3513,GE,madhya_pradesh,15,14,2009,4.0,7,udalsinghdhurwey,M,LKSP,11893,ST,859559,1528061,mandla,56.25,1.38,2205,0.26,11492,Graduate
5442,5442,5442,GE,tamil_nadu,15,4,2009,4.0,21,udayakumar,M,IND,383,GEN,610352,1000705,chennai_central,60.99,0.06,3,0.0,10809,10th Pass
73,73,73,GE,andhra_pradesh,15,6,2009,4.0,12,udayakumarkondepudi,M,TPPP,3874,SC,965570,1265094,kakinada,76.32,0.4,798,0.08,12998,
4640,4640,4640,GE,odisha,15,8,2009,4.0,7,udayanathjena,M,IND,1984,SC,817108,1227088,jajpur,66.59,0.24,210,0.03,10809,Not Given
2764,2764,2764,GE,karnataka,15,12,2009,4.0,9,udaybabukhalvadekar,M,IND,3283,GEN,760275,1286556,uttara_kannada,59.09,0.43,283,0.04,10809,Graduate
2329,2329,2329,GE,jammu_and_kashmir,15,6,2009,4.0,6,udaychand,M,DGPP,5660,GEN,843314,1719897,jammu,49.03,0.67,2033,0.24,3024,Post Graduate
1156,1156,1156,GE,bihar,15,37,2009,4.0,14,udaypaswan,M,IND,2148,SC,598309,1376323,aurangabad,43.47,0.36,431,0.07,10809,8th Pass
6969,6969,6969,GE,uttar_pradesh,15,32,2009,4.0,13,udaypratap,M,IND,1089,SC,607589,1464770,misrikh,41.48,0.18,0,0.0,10809,12th Pass
3567,3567,3567,GE,madhya_pradesh,15,17,2009,4.0,1,udaypratapsingh,M,INC,339496,GEN,711229,1297404,hoshangabad,54.82,47.73,19245,2.71,3482,
704,704,704,GE,bihar,15,12,2009,4.0,1,udaysinghaliaspappusingh,M,BJP,362952,GEN,704752,1305396,purnia,53.99,51.5,186227,26.42,1605,12th Pass
3657,3657,3657,GE,madhya_pradesh,15,24,2009,4.0,10,udaysinghmachar,M,RPI(A),3175,ST,637429,1251597,ratlam,50.93,0.5,0,0.0,12285,Literate
7095,7095,7095,GE,uttar_pradesh,15,39,2009,4.0,9,udhavram,M,IND,4079,GEN,641003,1435159,pratapgarh,44.66,0.64,487,0.08,10809,Graduate
6525,6525,6525,GE,uttar_pradesh,15,5,2009,4.0,8,uditraj,M,IJP,3656,SC,643468,1196566,nagina,53.78,0.57,803,0.12,3430,Doctorate
7268,7268,7268,GE,uttar_pradesh,15,49,2009,4.0,13,uditraj,M,IJP,5573,SC,694383,1536621,fatehpur,45.19,0.8,2721,0.39,3430,Doctorate
3823,3823,3823,GE,maharashtra,15,7,2009,4.0,17,ugalesunilnamdev,M,PRBP,1633,SC,732492,1423855,amravati,51.44,0.22,221,0.03,6067,5th Pass
1011,1011,1011,GE,bihar,15,29,2009,4.0,21,ujjwalkanthunkar,M,MUL,1281,SC,568219,1719503,nalanda,33.05,0.23,27,0.0,5501,Graduate
3911,3911,3911,GE,maharashtra,15,11,2009,4.0,20,ukeychindhujilakhaji,M,IND,1046,GEN,1030750,1450477,bhandara_-_gondiya,71.06,0.1,163,0.02,10809,Literate
4710,4710,4710,GE,odisha,15,18,2009,4.0,11,umacharanamishra,M,JHKP,3577,GEN,711041,1447002,bhubaneswar,49.14,0.5,1446,0.2,11057,Post Graduate
8259,8259,8259,GE,west_bengal,15,35,2009,4.0,14,umacharanmahato,M,IND,1863,GEN,904518,1257799,purulia,71.91,0.21,0,0.0,10809,Literate
8275,8275,8275,GE,west_bengal,15,37,2009,4.0,5,umakantabhakat,M,IND,17727,SC,1054149,1237948,bishnupur,85.15,1.68,6447,0.61,10809,10th Pass
1191,1191,1191,GE,bihar,15,39,2009,4.0,17,umakantrahi,M,SSD,5819,GEN,581583,1397512,nawada,41.62,1.0,1339,0.23,7888,Post Graduate
3826,3826,3826,GE,maharashtra,15,7,2009,4.0,20,umakshrikrushnashyamrao,M,IND,1201,SC,732492,1423855,amravati,51.44,0.16,272,0.04,10809,Not Given
822,822,822,GE,bihar,15,19,2009,4.0,1,umashanakersingh,M,RJD,211610,GEN,599529,1312219,maharajganj,45.69,35.3,2797,0.47,12103,10th Pass
2984,2984,2984,GE,karnataka,15,25,2009,4.0,7,umashankar,M,IND,2537,GEN,846982,1901346,bangalore_central,44.55,0.3,851,0.1,10809,Graduate
975,975,975,GE,bihar,15,28,2009,4.0,5,umashankarbhagataliastuntunbhaiya,M,IND,7377,GEN,651003,1564604,munger,41.61,1.13,604,0.09,10809,10th Pass
2563,2563,2563,GE,jharkhand,15,11,2009,4.0,8,umbulantopno,M,IND,4962,ST,510343,980868,khunti,52.03,0.97,416,0.08,10809,Not Given
6894,6894,6894,GE,uttar_pradesh,15,27,2009,4.0,4,umedsingh,M,INC,108682,SC,792508,1627964,shahjahanpur,48.68,13.71,83002,10.47,3482,12th Pass
1917,1917,1917,GE,gujarat,15,22,2009,4.0,2,umerjiahmedugharatdaraziztankarvi,M,INC,283787,GEN,749420,1311539,bharuch,57.14,37.87,220126,29.37,3482,Graduate
552,552,552,GE,bihar,15,1,2009,4.0,16,umesh,M,IND,3058,GEN,598447,1275653,valmiki_nagar,46.91,0.51,0,0.0,10809,12th Pass
6980,6980,6980,GE,uttar_pradesh,15,33,2009,4.0,11,umeshchandra,M,AD,2945,GEN,904542,1818980,unnao,49.73,0.33,191,0.02,954,Post Graduate
7278,7278,7278,GE,uttar_pradesh,15,50,2009,4.0,5,umeshchandrapasi,M,AD,18799,SC,551311,1391312,kaushambi,39.63,3.41,7229,1.31,954,10th Pass
2423,2423,2423,GE,jharkhand,15,5,2009,4.0,14,umeshchandratrivedi,M,JKP,7563,GEN,780538,1390428,kodarma,56.14,0.97,1654,0.21,4717,Graduate Professional
2806,2806,2806,GE,karnataka,15,14,2009,4.0,12,umeshkumars,M,IND,1352,GEN,954407,1435908,shimoga,66.47,0.14,0,0.0,10809,Graduate
571,571,571,GE,bihar,15,3,2009,4.0,8,umeshkumarsingh,M,SJP(R),6172,GEN,481874,1187264,purvi_champaran,40.59,1.28,2509,0.52,7408,Graduate Professional
2437,2437,2437,GE,jharkhand,15,6,2009,4.0,12,umeshrishi,M,IND,3766,SC,619190,1346527,giridih,45.98,0.61,456,0.07,10809,
1289,1289,1289,GE,chhattisgarh,15,5,2009,4.0,5,umeshsingh,M,IND,6960,GEN,770024,1472793,bilaspur,52.28,0.9,515,0.07,10809,10th Pass
816,816,816,GE,bihar,15,18,2009,4.0,10,umeshtiwary,M,IND,8761,GEN,641910,1282480,siwan,50.05,1.36,1735,0.27,10809,12th Pass
5821,5821,5821,GE,tamil_nadu,15,21,2009,4.0,6,ummare,M,MAMAK,13933,GEN,771479,1017811,pollachi,75.8,1.81,8273,1.07,11572,5th Pass
2035,2035,2035,GE,haryana,15,4,2009,4.0,21,umravsingh,M,IND,952,GEN,828461,1194689,hisar,69.35,0.11,56,0.01,10809,10th Pass
3289,3289,3289,GE,kerala,15,20,2009,4.0,12,unahurmiranpeerumuhammad,M,IND,815,GEN,737641,1122047,thiruvananthapuram,65.74,0.11,169,0.02,10809,5th Pass
3899,3899,3899,GE,maharashtra,15,11,2009,4.0,8,undirwadehemantjagivan,M,PRCP,7164,SC,1030750,1450477,bhandara_-_gondiya,71.06,0.7,476,0.05,11942,Not Given
294,294,294,GE,andhra_pradesh,15,21,2011,,22,upcpeddanna,,IND,1259,,1030973,1347716,kadapa,76.5,0.12,32,0.0,10809,
1592,1592,1592,GE,goa,15,1,2009,4.0,6,upendrachandrugaonkar,M,SHS,3186,GEN,292295,486983,north_goa,60.02,1.09,1657,0.57,18691,10th Pass
1106,1106,1106,GE,bihar,15,35,2009,4.0,5,upendrakumarsharma,M,BSP,32074,GEN,577040,1386634,karakat,41.61,5.56,10960,1.9,16651,Not Given
4733,4733,4733,GE,odisha,15,21,2009,4.0,3,upendramajhi,M,BJP,111690,ST,759619,1217768,koraput,62.38,14.7,61461,8.09,1605,
7964,7964,7964,GE,west_bengal,15,5,2009,4.0,9,upendranathdas,M,IND,4157,SC,898399,1108382,raiganj,81.05,0.46,313,0.03,10809,10th Pass
710,710,710,GE,bihar,15,12,2009,4.0,7,upendranathsagar,M,IND,13834,GEN,704752,1305396,purnia,53.99,1.96,4795,0.68,10809,Graduate
894,894,894,GE,bihar,15,23,2009,4.0,9,upendrapaswan,M,LTSD,8600,SC,584743,1312948,samastipur,44.54,1.47,1844,0.32,5218,12th Pass
2483,2483,2483,GE,jharkhand,15,8,2009,4.0,9,upendrapdshrivastava,M,IND,3649,GEN,724106,1625148,ranchi,44.56,0.5,1090,0.15,10809,
1129,1129,1129,GE,bihar,15,36,2009,4.0,12,upendraprasad,M,IND,2649,GEN,599200,1276912,jahanabad,46.93,0.44,523,0.09,10809,Not Given
1211,1211,1211,GE,bihar,15,40,2009,4.0,16,upendraravidas,M,SAP,3080,SC,535282,1404016,jamui,38.13,0.58,165,0.03,7575,10th Pass
3184,3184,3184,GE,kerala,15,11,2009,4.0,8,upjose,M,IND,1522,GEN,792767,1075390,chalakudy,73.72,0.19,543,0.07,10809,5th Pass
91,91,91,GE,andhra_pradesh,15,8,2009,4.0,3,uppalapativenkatakrishnamraju,M,PRAP,253437,GEN,1017820,1260974,rajahmundry,80.72,24.9,240019,23.58,6132,Graduate Professional
2719,2719,2719,GE,karnataka,15,8,2009,4.0,17,upparhanumantappaveerappakesarahatti,M,IND,2597,GEN,754684,1363431,koppal,55.35,0.34,150,0.02,10809,8th Pass
427,427,427,GE,assam,15,5,2009,4.0,2,urkhaogwrabrahma,M,IND,304889,ST,1014784,1377837,kokrajhar,73.65,30.04,90205,8.89,10809,Graduate
7623,7623,7623,GE,uttar_pradesh,15,68,2009,4.0,11,urmiladevi,F,IND,2408,SC,658479,1509536,lalganj,43.62,0.37,0,0.0,10809,Literate
5316,5316,5316,GE,rajasthan,15,25,2009,4.0,2,urmilajainbhaya,F,INC,376255,GEN,871864,1447157,jhalawar-baran,60.25,43.16,359898,41.28,3482,12th Pass
5917,5917,5917,GE,tamil_nadu,15,24,2009,4.0,23,urumaiyahn,M,IND,588,SC,718207,1067193,tiruchirappalli,67.3,0.08,56,0.01,10809,Illiterate
6336,6336,6336,GE,telangana,15,11,2009,4.0,28,usainrangamma,F,IND,2000,SC,926516,1368868,mahbubnagar,67.68,0.22,26,0.0,10809,
6955,6955,6955,GE,uttar_pradesh,15,31,2009,4.0,10,usha,F,IND,1124,SC,574599,1416949,hardoi,40.55,0.2,200,0.03,10809,Not Given
5180,5180,5180,GE,rajasthan,15,13,2009,4.0,6,ushakiranverma,F,IND,4670,GEN,771160,1455339,ajmer,52.99,0.61,1536,0.2,10809,Post Graduate
6326,6326,6326,GE,telangana,15,11,2009,4.0,18,ushansathyamma,F,IND,2966,SC,926516,1368868,mahbubnagar,67.68,0.32,19,0.0,10809,
3319,3319,3319,GE,madhya_pradesh,15,1,2009,4.0,22,usharawat,F,IND,873,GEN,710666,1339897,morena,53.04,0.12,55,0.01,10809,8th Pass
7776,7776,7776,GE,uttar_pradesh,15,77,2009,4.0,15,ushasingh,F,RAD,721,GEN,665490,1561854,varanasi,42.61,0.11,0,0.0,12029,Graduate
6946,6946,6946,GE,uttar_pradesh,15,31,2009,4.0,1,ushaverma,F,SP,294030,SC,574599,1416949,hardoi,40.55,51.17,92935,16.17,7425,Post Graduate
7639,7639,7639,GE,uttar_pradesh,15,69,2009,4.0,16,usmanafaruqee,F,IND,1438,GEN,704863,1578854,azamgarh,44.64,0.2,0,0.0,10809,Literate
4167,4167,4167,GE,maharashtra,15,26,2009,4.0,5,usmanthim,M,SP,5315,GEN,685022,1608924,mumbai_north,42.58,0.78,1714,0.25,7425,Literate
5494,5494,5494,GE,tamil_nadu,15,6,2009,4.0,4,uthrapathik,M,BSP,5663,SC,786910,1060188,kancheepuram,74.22,0.72,502,0.06,16651,Post Graduate
3950,3950,3950,GE,maharashtra,15,14,2009,4.0,4,uttambhagajikamble,M,PRCP,8192,SC,840064,1554042,yavatmal-washim,54.06,0.98,780,0.09,11942,Literate
8276,8276,8276,GE,west_bengal,15,37,2009,4.0,6,uttambouri,M,IND,11280,SC,1054149,1237948,bishnupur,85.15,1.07,2464,0.23,10809,8th Pass
3780,3780,3780,GE,maharashtra,15,4,2009,4.0,19,uttamkashiramingale,M,IND,1511,SC,720006,1418691,raver,50.75,0.21,0,0.0,10809,12th Pass
4066,4066,4066,GE,maharashtra,15,19,2009,4.0,21,uttammanikkirtikar,M,IND,1081,SC,731147,1417964,aurangabad,51.56,0.15,340,0.05,10809,Graduate
385,385,385,GE,assam,15,1,2009,4.0,7,uttamnomosudra,M,IND,2591,SC,685420,1068811,karimganj,64.13,0.38,107,0.02,10809,12th Pass
1292,1292,1292,GE,chhattisgarh,15,5,2009,4.0,8,uttamprasaddansena,M,SUSP,5120,GEN,770024,1472793,bilaspur,52.28,0.66,341,0.04,8153,Not Given
3981,3981,3981,GE,maharashtra,15,15,2009,4.0,7,uttamraodagadujibhagat,M,PRCP,8982,SC,817467,1369774,hingoli,59.68,1.1,564,0.07,11942,Graduate Professional
3318,3318,3318,GE,madhya_pradesh,15,1,2009,4.0,21,uttamsinghmittal,M,IND,877,SC,710666,1339897,morena,53.04,0.12,4,0.0,10809,8th Pass
4047,4047,4047,GE,maharashtra,15,19,2009,4.0,2,uttamsinghrajdharsinghpawar,M,INC,222882,GEN,731147,1417964,aurangabad,51.56,30.48,74856,10.24,3482,Graduate
1810,1810,1810,GE,gujarat,15,12,2009,4.0,12,vadherchandubhamanubha,M,MJP,2255,GEN,594586,1298599,jamnagar,45.79,0.38,857,0.14,11616,Literate
4121,4121,4121,GE,maharashtra,15,24,2009,4.0,9,vadhvindemahendrakeru,M,IND,2474,SC,544828,1588507,kalyan,34.3,0.45,697,0.13,10809,5th Pass
18,18,18,GE,andhra_pradesh,15,1,2009,4.0,8,vadigalapentayya,M,LSP,13886,ST,792367,1182514,aruku,67.01,1.75,1800,0.23,5107,
4504,4504,4504,GE,maharashtra,15,44,2009,4.0,7,vagaremarutimura,M,IND,4958,GEN,776830,1490571,sangli,52.12,0.64,160,0.02,10809,10th Pass
1894,1894,1894,GE,gujarat,15,18,2009,4.0,2,vaghelashankarsinhlaxmansinh,M,INC,279998,GEN,606657,1423385,panchmahal,42.62,46.15,256383,42.26,3482,Post Graduate
1691,1691,1691,GE,gujarat,15,6,2009,4.0,7,vaghelasukhdevsinhparbatsinh,M,IND,4348,GEN,790737,1555709,gandhinagar,50.83,0.55,1809,0.23,10809,Graduate
4197,4197,4197,GE,maharashtra,15,27,2009,4.0,12,vaijanathsangramgaikwad,M,BBM,1253,GEN,707134,1604992,mumbai_north_west,44.06,0.18,92,0.01,1875,10th Pass
6062,6062,6062,GE,tamil_nadu,15,34,2009,4.0,2,vaiko,M,MDMK,291423,GEN,767653,992051,virudhunagar,77.38,37.96,166194,21.65,11601,Post Graduate
4394,4394,4394,GE,maharashtra,15,38,2009,4.0,6,vairagarsudhirnatha,M,IND,6326,SC,663881,1317890,shirdi,50.37,0.95,31,0.0,10809,Graduate
5707,5707,5707,GE,tamil_nadu,15,16,2009,4.0,2,vairamtamilarasiv,F,ADMK,269045,GEN,845244,1075526,namakkal,78.59,31.83,189625,22.43,930,Post Graduate
4115,4115,4115,GE,maharashtra,15,24,2009,4.0,3,vaishalidarekarrane,F,MNS,102063,GEN,544828,1588507,kalyan,34.3,18.73,86354,15.85,11633,Graduate
95,95,95,GE,andhra_pradesh,15,8,2009,4.0,7,vajrapukoteswararao,M,BSP,5805,GEN,1017820,1260974,rajahmundry,80.72,0.57,586,0.06,16651,Graduate
1827,1827,1827,GE,gujarat,15,13,2009,4.0,7,valavirambhainathubhai,M,IND,3396,GEN,760020,1313064,junagadh,57.88,0.45,875,0.12,10809,Literate
1858,1858,1858,GE,gujarat,15,15,2009,4.0,6,valjibhaibboricha,M,BSP,3897,SC,623301,1381619,bhavnagar,45.11,0.63,379,0.06,16651,Graduate
1844,1844,1844,GE,gujarat,15,14,2009,4.0,8,valjibhailalubhaishiroya,M,IND,4619,GEN,524621,1312733,amreli,39.96,0.88,1886,0.36,10809,Literate
168,168,168,GE,andhra_pradesh,15,14,2009,4.0,5,vallepukruparao,M,BJP,7099,GEN,1081754,1360431,narasaraopet,79.52,0.66,23,0.0,1605,5th Pass
4558,4558,4558,GE,manipur,15,2,2009,4.0,6,valleyrosehungyo,F,IND,4735,ST,756181,909496,outer_manipur,83.14,0.63,2665,0.35,10809,Not Given
135,135,135,GE,andhra_pradesh,15,12,2009,4.0,2,vamsimohanvallabhaneni,M,TDP,416682,GEN,1088297,1402315,vijayawada,77.61,38.29,252016,23.16,8300,Graduate Professional
257,257,257,GE,andhra_pradesh,15,21,2009,4.0,5,vangalashashibhushanreddy,M,BJP,7171,GEN,1026285,1347716,kadapa,76.15,0.7,1765,0.17,1605,Graduate Professional
316,316,316,GE,andhra_pradesh,15,22,2009,4.0,2,vanteruvenugopalareddy,M,TDP,375242,GEN,1002419,1450938,nellore,69.09,37.43,237131,23.66,8300,Graduate
1737,1737,1737,GE,gujarat,15,8,2009,4.0,16,vanzaradalpatbhaikhimabhai,M,IND,544,SC,690073,1431080,ahmedabad_west,48.22,0.08,0,0.0,10809,8th Pass
1607,1607,1607,GE,gujarat,15,1,2009,4.0,3,vanzarahirabendalpatbhai,F,IND,15881,SC,564008,1325614,kachchh,42.55,2.82,5118,0.91,10809,Literate
131,131,131,GE,andhra_pradesh,15,11,2009,4.0,8,varalakshmikoneru,F,PPOI,5471,GEN,1045905,1251053,machilipatnam,83.6,0.52,2860,0.27,6298,
1977,1977,1977,GE,gujarat,15,26,2009,4.0,6,varalilaxmanbhaichhaganbhai,M,CPI(ML)(L),6728,ST,774429,1380245,valsad,56.11,0.87,1,0.0,2472,Literate
1963,1963,1963,GE,gujarat,15,25,2009,4.0,6,varankarkamalbenkashiram,F,IND,3327,GEN,757551,1623415,navsari,46.66,0.44,630,0.08,10809,Illiterate
341,341,341,GE,andhra_pradesh,15,23,2009,4.0,3,varaprasadaraov,M,PRAP,171638,SC,1061533,1464896,tirupati,72.46,16.17,149942,14.13,6132,Graduate
5476,5476,5476,GE,tamil_nadu,15,5,2009,4.0,18,varatharajant,M,SHS,753,GEN,794052,1201237,sriperumbudur,66.1,0.09,114,0.01,18691,Graduate
4832,4832,4832,GE,punjab,15,5,2009,4.0,11,varinderbharti,M,LJP,821,SC,843208,1299234,hoshiarpur,64.9,0.1,59,0.01,5029,10th Pass
340,340,340,GE,andhra_pradesh,15,23,2009,4.0,2,varlaramaiah,M,TDP,409127,SC,1061533,1464896,tirupati,72.46,38.54,237489,22.37,8300,Post Graduate
33,33,33,GE,andhra_pradesh,15,3,2009,4.0,6,varrimaheswararao,M,IND,12361,GEN,1019825,1323238,vizianagaram,77.07,1.21,836,0.08,10809,Graduate Professional
6590,6590,6590,GE,uttar_pradesh,15,9,2009,4.0,14,varun,M,IND,1828,GEN,706365,1173915,amroha,60.17,0.26,71,0.01,10809,8th Pass
89,89,89,GE,andhra_pradesh,15,8,2009,4.0,1,varunkumar,M,INC,357449,GEN,1017820,1260974,rajahmundry,80.72,35.12,2147,0.21,3482,12th Pass
96,96,96,GE,andhra_pradesh,15,8,2009,4.0,8,vasamsettynageswararao,M,IND,5219,GEN,1017820,1260974,rajahmundry,80.72,0.51,1239,0.12,10809,Not Given
64,64,64,GE,andhra_pradesh,15,6,2009,4.0,3,vasamsettysatya,M,TDP,258046,GEN,965570,1265094,kakinada,76.32,26.72,240142,24.87,8300,Graduate Professional
5943,5943,5943,GE,tamil_nadu,15,26,2009,4.0,4,vasanthis,F,IND,13400,ST,749394,986030,cuddalore,76.0,1.79,5131,0.68,10809,
1915,1915,1915,GE,gujarat,15,21,2009,4.0,4,vasavabhilvitthalbhaivenibhai,M,IND,41177,ST,765217,1412306,chhota_udaipur,54.18,5.38,0,0.0,10809,10th Pass
1918,1918,1918,GE,gujarat,15,22,2009,4.0,3,vasavachhotubhaiamarsinhbhai,M,JD(U),63661,ST,749420,1311539,bharuch,57.14,8.49,35631,4.75,11002,10th Pass
1907,1907,1907,GE,gujarat,15,20,2009,4.0,3,vasavaharilalshanabhai,M,IND,9896,ST,747129,1524060,vadodara,49.02,1.32,3733,0.5,10809,Literate
1933,1933,1933,GE,gujarat,15,23,2009,4.0,3,vasavapravinsinhjagatsinh,M,IND,26269,ST,832542,1440215,bardoli,57.81,3.16,9791,1.18,10809,12th Pass
1932,1932,1932,GE,gujarat,15,23,2009,4.0,2,vasavariteshkumaramarsinh,M,BJP,339445,ST,832542,1440215,bardoli,57.81,40.77,313176,37.62,1605,Graduate
4173,4173,4173,GE,maharashtra,15,26,2009,4.0,11,vashrambhaimohanbhaipatel,M,IND,1358,GEN,685022,1608924,mumbai_north,42.58,0.2,234,0.03,10809,5th Pass
7195,7195,7195,GE,uttar_pradesh,15,45,2009,4.0,5,vashudev,M,IND,7137,SC,797584,1684988,jalaun,47.33,0.89,2386,0.3,10809,8th Pass
2850,2850,2850,GE,karnataka,15,17,2009,4.0,8,vasudevagowdamp,M,IND,3180,GEN,1015922,1364641,dakshina_kannada,74.45,0.31,807,0.08,10809,12th Pass
3202,3202,3202,GE,kerala,15,13,2009,4.0,5,vasudevan,M,VCK,3014,GEN,785901,1062849,idukki,73.94,0.38,77,0.01,8488,
6989,6989,6989,GE,uttar_pradesh,15,33,2009,4.0,20,vasudevvisharad,M,IND,1289,GEN,904542,1818980,unnao,49.73,0.14,21,0.0,10809,12th Pass
5532,5532,5532,GE,tamil_nadu,15,8,2009,4.0,2,vasulkmb,M,ADMK,253081,GEN,723529,1010067,vellore,71.63,34.98,190385,26.31,930,12th Pass
5439,5439,5439,GE,tamil_nadu,15,4,2009,4.0,18,vasus,M,SP,468,GEN,610352,1000705,chennai_central,60.99,0.08,46,0.01,7425,Graduate
5667,5667,5667,GE,tamil_nadu,15,14,2009,4.0,14,vasuv,M,IND,3146,GEN,854955,1106352,kallakurichi,77.28,0.37,41,0.0,10809,5th Pass
3023,3023,3023,GE,karnataka,15,26,2009,4.0,9,vatalnagaraj,M,KCVP,1514,GEN,908590,2031030,bangalore_south,44.74,0.17,336,0.04,4768,10th Pass
3255,3255,3255,GE,kerala,15,18,2009,4.0,3,vayakkalmadhu,M,BJP,33078,GEN,752121,1108686,kollam,67.84,4.4,26326,3.5,1605,Graduate
2010,2010,2010,GE,haryana,15,3,2009,4.0,11,vazirsingh,M,IND,3293,SC,981239,1309507,sirsa,74.93,0.34,224,0.02,10809,Post Graduate
2758,2758,2758,GE,karnataka,15,12,2009,4.0,3,vdhegade,M,JD(S),48850,GEN,760275,1286556,uttara_kannada,59.09,6.43,33014,4.34,10979,8th Pass
6357,6357,6357,GE,telangana,15,13,2009,4.0,4,vediresriramreddy,M,BJP,22590,GEN,1078698,1455016,nalgonda,74.14,2.09,10153,0.94,1605,
2062,2062,2062,GE,haryana,15,4,2011,,10,vedpal,,IND,2037,,916480,1194689,hisar,76.71,0.22,378,0.04,10809,
6630,6630,6630,GE,uttar_pradesh,15,11,2009,4.0,5,vedpal,M,IND,5838,GEN,613748,1280602,baghpat,47.93,0.95,3550,0.58,10809,8th Pass
