Sno,Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities,Winner,State,Constituency
2060,Mohd Younis,Jammu & Kashmir Pir Panjal Awami Party,0,Graduate Professional,54,"Rs 9,30,000 ~ 9 Lacs+",Rs 0 ~ ,0,JAMMU & KASHMIR,JAMMU
2061,Perseen Singh,IND,0,12th Pass,39,"Rs 1,35,000 ~ 1 Lacs+",Rs 0 ~ ,0,JAMMU & KASHMIR,JAMMU
2062,Prof. Bhim Singh,Jammu & Kashmir National Panthers Party,0,Post Graduate,78,"Rs 84,000 ~ 84 Thou+",Rs 0 ~ ,0,JAMMU & KASHMIR,JAMMU
2063,Rajiv Chuni,IND,0,10th Pass,56,"Rs 3,81,11,801 ~ 3 Crore+","Rs 70,62,479 ~ 70 Lacs+",0,JAMMU & KASHMIR,JAMMU
2064,Raman Bhalla,INC,0,Graduate Professional,56,"Rs 5,92,72,009 ~ 5 Crore+","Rs 68,05,874 ~ 68 Lacs+",0,JAMMU & KASHMIR,JAMMU
2065,Sakander Ahmad Nourani,IND,0,Post Graduate,30,"Rs 4,21,000 ~ 4 Lacs+",Rs 0 ~ ,0,JAMMU & KASHMIR,JAMMU
2066,Satish Poonchi,IND,0,10th Pass,70,"Rs 54,44,000 ~ 54 Lacs+",Rs 0 ~ ,0,JAMMU & KASHMIR,JAMMU
2067,Shazad Shabnam,IND, 1 ,10th Pass,27,"Rs 5,40,14,426 ~ 5 Crore+","Rs 2,50,00,000 ~ 2 Crore+",0,JAMMU & KASHMIR,JAMMU
2068,Subash Chander,IND,0,8th Pass,53,"Rs 74,80,000 ~ 74 Lacs+",Rs 0 ~ ,0,JAMMU & KASHMIR,JAMMU
2069,Sushil Kumar,Hindusthan Nirman Dal,0,Graduate,46,"Rs 1,84,10,778 ~ 1 Crore+",Rs 0 ~ ,0,JAMMU & KASHMIR,JAMMU
2070,Syed Aqib Hussain,Independent Peoples Party,0,Graduate Professional,27,"Rs 37,68,800 ~ 37 Lacs+",Rs 0 ~ ,0,JAMMU & KASHMIR,JAMMU
2071,Syed Zeshan Haider,IND,0,12th Pass,28,"Rs 90,000 ~ 90 Thou+",Rs 0 ~ ,0,JAMMU & KASHMIR,JAMMU
2072,Tarseem Lal Khullar,IND,0,10th Pass,53,"Rs 2,27,27,379 ~ 2 Crore+","Rs 3,98,639 ~ 3 Lacs+",0,JAMMU & KASHMIR,JAMMU
2073,Tsering Namgyal   Winner ,BJP, 1 ,Graduate,33,"Rs 9,81,904 ~ 9 Lacs+",Rs 0 ~ ,1,JAMMU & KASHMIR,LADAKH
2074,Asgar Ali Karbalai,IND,0,10th Pass,54,"Rs 27,29,608 ~ 27 Lacs+",Rs 0 ~ ,0,JAMMU & KASHMIR,LADAKH
2075,Rigzin Spalbar,INC,0,Graduate,61,"Rs 5,83,18,908 ~ 5 Crore+","Rs 87,65,000 ~ 87 Lacs+",0,JAMMU & KASHMIR,LADAKH
2076,Sajjad Hussain,IND,0,Post Graduate,37,"Rs 1,09,000 ~ 1 Lacs+",Rs 0 ~ ,0,JAMMU & KASHMIR,LADAKH
2077,Farooq Abdullah   Winner ,Jammu & Kashmir National Conference, 1 ,Graduate Professional,83,"Rs 12,19,04,435 ~ 12 Crore+",Rs 0 ~ ,1,JAMMU & KASHMIR,SRINAGAR
2078,Abdual Rashid Ganie,Jammu & Kashmir National Panthers Party,0,8th Pass,44,"Rs 3,25,000 ~ 3 Lacs+",Rs 0 ~ ,0,JAMMU & KASHMIR,SRINAGAR
2079,Abdul Khaliq Bhat,SHS,0,8th Pass,40,"Rs 50,25,000 ~ 50 Lacs+",Rs 0 ~ ,0,JAMMU & KASHMIR,SRINAGAR
2080,Abdul Rashid Banday,IND,0,10th Pass,67,"Rs 1,92,55,000 ~ 1 Crore+",Rs 0 ~ ,0,JAMMU & KASHMIR,SRINAGAR
2081,Aga Syed Mohsin,Peoples Democratic Party,0,12th Pass,58,"Rs 1,20,50,000 ~ 1 Crore+",Rs 0 ~ ,0,JAMMU & KASHMIR,SRINAGAR
2082,Bilal Sultan,IND,0,Graduate Professional,46,"Rs 1,23,56,000 ~ 1 Crore+","Rs 80,000 ~ 80 Thou+",0,JAMMU & KASHMIR,SRINAGAR
2083,Irfan Raza Ansari,Jammu & Kashmir People Conference,0,Graduate,41,"Rs 66,91,98,138 ~ 66 Crore+","Rs 6,23,71,547 ~ 6 Crore+",0,JAMMU & KASHMIR,SRINAGAR
2084,Nazir Ahmad Lone,Rashtriya Jankranti Party,0,8th Pass,46,"Rs 62,00,000 ~ 62 Lacs+","Rs 18,00,000 ~ 18 Lacs+",0,JAMMU & KASHMIR,SRINAGAR
2085,Nazir Ahmad Sofi,Manvadhikar National Party,0,10th Pass,0,"Rs 42,70,000 ~ 42 Lacs+","Rs 1,50,000 ~ 1 Lacs+",0,JAMMU & KASHMIR,SRINAGAR
2086,Sajjad Ahmad Dar,IND,0,12th Pass,30,"Rs 27,000 ~ 27 Thou+",Rs 0 ~ ,0,JAMMU & KASHMIR,SRINAGAR
2087,Sheikh Khalid Jehangir,BJP, 1 ,12th Pass,0,"Rs 4,53,00,000 ~ 4 Crore+","Rs 38,00,000 ~ 38 Lacs+",0,JAMMU & KASHMIR,SRINAGAR
2088,Showkat Hussain Khan,JD(U),0,8th Pass,37,"Rs 75,90,000 ~ 75 Lacs+",Rs 0 ~ ,0,JAMMU & KASHMIR,SRINAGAR
2089,Dr. Jitendra Singh   Winner ,BJP,0,Post Graduate,62,"Rs 7,08,27,203 ~ 7 Crore+",Rs 0 ~ ,1,JAMMU & KASHMIR,UDHAMPUR
2090,Bansi Lal,IND,0,8th Pass,54,"Rs 1,12,58,700 ~ 1 Crore+","Rs 4,50,000 ~ 4 Lacs+",0,JAMMU & KASHMIR,UDHAMPUR
2091,Firdous Ahmed Bawani,IND,0,12th Pass,0,"Rs 70,000 ~ 70 Thou+",Rs 0 ~ ,0,JAMMU & KASHMIR,UDHAMPUR
2092,Garib Singh,IND,0,10th Pass,58,"Rs 20,40,000 ~ 20 Lacs+","Rs 25,000 ~ 25 Thou+",0,JAMMU & KASHMIR,UDHAMPUR
2093,Harsh Dev Singh,Jammu & Kashmir National Panthers Party, 3 ,Post Graduate,59,"Rs 1,19,36,017 ~ 1 Crore+","Rs 25,00,000 ~ 25 Lacs+",0,JAMMU & KASHMIR,UDHAMPUR
2094,Lal Singh,Dogra Swabhiman Sangathan Party,0,Graduate,60,"Rs 2,03,55,810 ~ 2 Crore+","Rs 19,50,000 ~ 19 Lacs+",0,JAMMU & KASHMIR,UDHAMPUR
2095,Meenakshi,SHS,0,Graduate,34,"Rs 21,35,000 ~ 21 Lacs+",Rs 0 ~ ,0,JAMMU & KASHMIR,UDHAMPUR
2096,Mohd Ayub,Navarang Congress Party, 1 ,Graduate,55,"Rs 2,70,75,200 ~ 2 Crore+","Rs 49,000 ~ 49 Thou+",0,JAMMU & KASHMIR,UDHAMPUR
2097,Rakesh Mudgal,IND,0,Graduate Professional,42,"Rs 1,86,50,000 ~ 1 Crore+",Rs 0 ~ ,0,JAMMU & KASHMIR,UDHAMPUR
2098,Shaber Ahmed,IND,0,Graduate,34,"Rs 79,200 ~ 79 Thou+",Rs 0 ~ ,0,JAMMU & KASHMIR,UDHAMPUR
2099,Tilak Raj Bhagat,BSP,0,Graduate Professional,62,"Rs 2,91,25,108 ~ 2 Crore+",Rs 0 ~ ,0,JAMMU & KASHMIR,UDHAMPUR
2100,Vikramaditya Singh,INC,0,Others,54,"Rs 36,02,30,337 ~ 36 Crore+","Rs 48,00,765 ~ 48 Lacs+",0,JAMMU & KASHMIR,UDHAMPUR
2101,Sunil Kumar Singh   Winner ,BJP,0,Post Graduate,55,"Rs 22,62,09,137 ~ 22 Crore+","Rs 18,89,051 ~ 18 Lacs+",1,JHARKHAND,CHATRA
2102,Abdul Rajak Ansari,Sadan Vikas Party, 1 ,Literate,64,"Rs 16,45,000 ~ 16 Lacs+",Rs 0 ~ ,0,JHARKHAND,CHATRA
2103,Arjun Kumar,CPI, 2 ,10th Pass,40,"Rs 45,18,000 ~ 45 Lacs+","Rs 90,000 ~ 90 Thou+",0,JHARKHAND,CHATRA
2104,Arun Kumar Yadav,IND, 1 ,Graduate,51,"Rs 47,65,200 ~ 47 Lacs+",Rs 0 ~ ,0,JHARKHAND,CHATRA
2105,Ashutosh Kumar,Purvanchal Janta Party (Secular),0,10th Pass,25,"Rs 74,80,000 ~ 74 Lacs+",Rs 0 ~ ,0,JHARKHAND,CHATRA
2106,Ayub Kha,IND,0,10th Pass,51,"Rs 15,56,148 ~ 15 Lacs+","Rs 40,000 ~ 40 Thou+",0,JHARKHAND,CHATRA
2107,Bagendra Ram,IND,0,8th Pass,34,"Rs 10,33,000 ~ 10 Lacs+",Rs 0 ~ ,0,JHARKHAND,CHATRA
2108,Bhagalpuri Yadav,IND,0,Literate,37,"Rs 39,37,000 ~ 39 Lacs+","Rs 75,000 ~ 75 Thou+",0,JHARKHAND,CHATRA
2109,Dhananjay Kumar,IND,0,10th Pass,35,"Rs 6,70,000 ~ 6 Lacs+",Rs 0 ~ ,0,JHARKHAND,CHATRA
2110,Duleshwar Saw,IND,0,8th Pass,40,"Rs 1,31,93,000 ~ 1 Crore+","Rs 20,00,000 ~ 20 Lacs+",0,JHARKHAND,CHATRA
2111,Jaidullah Ansari,IND,0,Literate,66,"Rs 69,25,000 ~ 69 Lacs+","Rs 1,00,000 ~ 1 Lacs+",0,JHARKHAND,CHATRA
2112,Manoj Kumar Pandey,IND,0,Post Graduate,49,"Rs 1,41,43,740 ~ 1 Crore+","Rs 59,05,032 ~ 59 Lacs+",0,JHARKHAND,CHATRA
2113,Manoj Kumar Yadav,INC,0,Graduate,63,"Rs 4,41,86,530 ~ 4 Crore+","Rs 2,49,224 ~ 2 Lacs+",0,JHARKHAND,CHATRA
2114,Nageshwar Ganjhu,BSP,0,Literate,36,"Rs 10,11,66,000 ~ 10 Crore+",Rs 0 ~ ,0,JHARKHAND,CHATRA
2115,Nand Lal Prasad Keshari,IND,0,10th Pass,59,"Rs 66,89,000 ~ 66 Lacs+","Rs 23,00,000 ~ 23 Lacs+",0,JHARKHAND,CHATRA
2116,Nandlal Prasad,IND,0,Graduate,43,"Rs 1,61,56,581 ~ 1 Crore+","Rs 4,50,000 ~ 4 Lacs+",0,JHARKHAND,CHATRA
2117,Pankaj Ranjan,Jharkhand Peoples Party,0,12th Pass,25,"Rs 47,26,929 ~ 47 Lacs+",Rs 0 ~ ,0,JHARKHAND,CHATRA
2118,Pawan Kumar,IND, 1 ,Graduate,35,"Rs 68,30,000 ~ 68 Lacs+","Rs 10,00,000 ~ 10 Lacs+",0,JHARKHAND,CHATRA
2119,Pramod Toppo,IND,0,Post Graduate,47,"Rs 1,30,000 ~ 1 Lacs+",Rs 0 ~ ,0,JHARKHAND,CHATRA
2120,Rajendra Sahu,IND,0,10th Pass,41,"Rs 8,49,76,547 ~ 8 Crore+","Rs 5,89,92,436 ~ 5 Crore+",0,JHARKHAND,CHATRA
2121,Ramanand Das,Bhartiya Sarvodaya Party,0,Graduate,51,"Rs 43,90,000 ~ 43 Lacs+","Rs 65,000 ~ 65 Thou+",0,JHARKHAND,CHATRA
2122,Rameshi Ram,IND,0,Graduate,63,"Rs 1,07,25,000 ~ 1 Crore+","Rs 14,00,000 ~ 14 Lacs+",0,JHARKHAND,CHATRA
2123,Sagar Ram,Akhil Bharat Hindu Mahasabha,0,Illiterate,43,"Rs 57,78,100 ~ 57 Lacs+","Rs 43,000 ~ 43 Thou+",0,JHARKHAND,CHATRA
2124,Shaukat Ali,Bharatiya Momin Front,0,8th Pass,52,"Rs 17,10,000 ~ 17 Lacs+","Rs 5,50,000 ~ 5 Lacs+",0,JHARKHAND,CHATRA
2125,Subhash Prasad Yadav,RJD, 3 ,Graduate,52,"Rs 5,32,88,310 ~ 5 Crore+","Rs 52,08,407 ~ 52 Lacs+",0,JHARKHAND,CHATRA
2126,Yogendra Yadav,IND,0,Graduate Professional,26,"Rs 19,05,000 ~ 19 Lacs+",Rs 0 ~ ,0,JHARKHAND,CHATRA
2127,Pashupati Nath Singh   Winner ,BJP,0,Graduate,69,"Rs 2,72,86,918 ~ 2 Crore+",Rs 0 ~ ,1,JHARKHAND,DHANBAD
2128,Bamapada Bauri,IND, 1 ,Post Graduate,58,"Rs 30,52,000 ~ 30 Lacs+",Rs 0 ~ ,0,JHARKHAND,DHANBAD
2129,Deepak Kumar Das,Peoples Party of India (Democratic),0,12th Pass,35,"Rs 14,77,000 ~ 14 Lacs+",Rs 0 ~ ,0,JHARKHAND,DHANBAD
2130,Heera Lal Shankhvar,AIFB,0,Post Graduate,69,"Rs 91,36,000 ~ 91 Lacs+","Rs 25,000 ~ 25 Thou+",0,JHARKHAND,DHANBAD
2131,K.C.Singh Raj,IND,0,Post Graduate,67,"Rs 10,83,000 ~ 10 Lacs+",Rs 0 ~ ,0,JHARKHAND,DHANBAD
2132,Kirti Azad,INC, 4 ,Graduate,58,"Rs 8,40,26,755 ~ 8 Crore+","Rs 51,47,300 ~ 51 Lacs+",0,JHARKHAND,DHANBAD
2133,Lakshmi Devi,IND,0,Literate,49,"Rs 3,32,262 ~ 3 Lacs+",Rs 0 ~ ,0,JHARKHAND,DHANBAD
2134,Madhvi Singh,AITC,0,8th Pass,41,"Rs 2,13,65,000 ~ 2 Crore+",Rs 0 ~ ,0,JHARKHAND,DHANBAD
2135,Mantosh Kumar Mandal,Amra Bangalee,0,Post Graduate,72,"Rs 46,93,000 ~ 46 Lacs+",Rs 0 ~ ,0,JHARKHAND,DHANBAD
2136,Meghnath Rawani,BSP,0,Graduate Professional,47,"Rs 36,62,000 ~ 36 Lacs+",Rs 0 ~ ,0,JHARKHAND,DHANBAD
2137,Meraj Khan,SP, 3 ,12th Pass,40,"Rs 40,70,260 ~ 40 Lacs+","Rs 2,50,000 ~ 2 Lacs+",0,JHARKHAND,DHANBAD
2138,Mihir Chandra Mahato,Ambedkarite Party of India,0,12th Pass,43,"Rs 6,31,000 ~ 6 Lacs+",Rs 0 ~ ,0,JHARKHAND,DHANBAD
2139,Prem Prakash Paswan,IND,0,12th Pass,35,"Rs 6,02,150 ~ 6 Lacs+",Rs 0 ~ ,0,JHARKHAND,DHANBAD
2140,Rajesh Kumar Singh,IND,0,Graduate,51,"Rs 2,40,38,468 ~ 2 Crore+","Rs 1,49,43,313 ~ 1 Crore+",0,JHARKHAND,DHANBAD
2141,Ram Lal Mahto,SUCI(C),0,Graduate,69,"Rs 21,87,849 ~ 21 Lacs+",Rs 0 ~ ,0,JHARKHAND,DHANBAD
2142,Sanjay Paswan,IND,0,8th Pass,34,"Rs 50,000 ~ 50 Thou+",Rs 0 ~ ,0,JHARKHAND,DHANBAD
2143,Siddharth Gautam,IND, 2 ,10th Pass,33,"Rs 1,76,51,935 ~ 1 Crore+",Rs 0 ~ ,0,JHARKHAND,DHANBAD
2144,Sudhir Kumar Mahato,Bahujan Mukti Party,0,Graduate Professional,53,"Rs 1,46,49,361 ~ 1 Crore+","Rs 3,90,000 ~ 3 Lacs+",0,JHARKHAND,DHANBAD
2145,Umesh Paswan,IND,0,Literate,55,"Rs 1,79,496 ~ 1 Lacs+","Rs 20,000 ~ 20 Thou+",0,JHARKHAND,DHANBAD
2146,Varun Kumar,IND,0,Graduate,29,"Rs 92,800 ~ 92 Thou+","Rs 19,500 ~ 19 Thou+",0,JHARKHAND,DHANBAD
2147,Sunil Soren   Winner ,BJP,0,12th Pass,39,"Rs 47,37,559 ~ 47 Lacs+","Rs 6,85,516 ~ 6 Lacs+",1,JHARKHAND,DUMKA
2148,Arjun Pujhar,AITC,0,10th Pass,44,"Rs 15,66,773 ~ 15 Lacs+","Rs 8,000 ~ 8 Thou+",0,JHARKHAND,DUMKA
2149,Baghrai Soren,IND,0,Graduate Professional,64,"Rs 6,60,000 ~ 6 Lacs+",Rs 0 ~ ,0,JHARKHAND,DUMKA
2150,Dr. Shrilal Kisku,IND,0,Graduate Professional,60,"Rs 30,10,115 ~ 30 Lacs+",Rs 0 ~ ,0,JHARKHAND,DUMKA
2151,Mohril Murmu,IND,0,Graduate Professional,69,"Rs 7,90,000 ~ 7 Lacs+",Rs 0 ~ ,0,JHARKHAND,DUMKA
2152,Probina Murmu,IND,0,10th Pass,34,"Rs 1,40,000 ~ 1 Lacs+",Rs 0 ~ ,0,JHARKHAND,DUMKA
2153,Rajesh Besra,IND,0,Graduate,33,"Rs 1,35,996 ~ 1 Lacs+",Rs 0 ~ ,0,JHARKHAND,DUMKA
2154,Ramesh Tudu,IND,0,10th Pass,25,"Rs 17,07,200 ~ 17 Lacs+",Rs 0 ~ ,0,JHARKHAND,DUMKA
2155,Raska Soren ,IND,0,8th Pass,68,"Rs 18,35,000 ~ 18 Lacs+",Rs 0 ~ ,0,JHARKHAND,DUMKA
2156,Samuel Tudu,IND,0,8th Pass,45,"Rs 47,000 ~ 47 Thou+",Rs 0 ~ ,0,JHARKHAND,DUMKA
2157,Satish Soren,Jharkhand Peoples Party,0,Graduate,73,"Rs 39,36,986 ~ 39 Lacs+",Rs 0 ~ ,0,JHARKHAND,DUMKA
2158,Senapati Murmu,CPI,0,10th Pass,45,"Rs 24,68,599 ~ 24 Lacs+","Rs 3,41,860 ~ 3 Lacs+",0,JHARKHAND,DUMKA
2159,Shibu Soren,JMM,0,10th Pass,72,"Rs 7,25,93,962 ~ 7 Crore+","Rs 1,49,99,229 ~ 1 Crore+",0,JHARKHAND,DUMKA
2160,Stephan Besra,BSP,0,10th Pass,40,"Rs 37,11,000 ~ 37 Lacs+","Rs 8,00,000 ~ 8 Lacs+",0,JHARKHAND,DUMKA
2161,Thakuroon Soren,IND, 1 ,5th Pass,37,"Rs 59,115 ~ 59 Thou+",Rs 0 ~ ,0,JHARKHAND,DUMKA
2162,Chandra Prakash Choudhary   Winner ,AJSU Party, 2 ,Graduate,50,"Rs 1,34,56,889 ~ 1 Crore+","Rs 13,30,000 ~ 13 Lacs+",1,JHARKHAND,GIRIDIH
2163,Ahmad Ansari,Bhartiya Lokmat Rashtrwadi Party,0,Literate,57,"Rs 2,90,000 ~ 2 Lacs+",Rs 0 ~ ,0,JHARKHAND,GIRIDIH
2164,Amit Jani,Uttar Pradesh Navnirman Sena, 9 ,Graduate Professional,38,"Rs 68,00,000 ~ 68 Lacs+","Rs 16,00,000 ~ 16 Lacs+",0,JHARKHAND,GIRIDIH
2165,Chandra Deo Prasad,Aihra National Party,0,Post Graduate,37,"Rs 21,02,000 ~ 21 Lacs+",Rs 0 ~ ,0,JHARKHAND,GIRIDIH
2166,Dwaraka Prasad Lala,RPI(A), 1 ,10th Pass,68,"Rs 96,41,678 ~ 96 Lacs+","Rs 4,03,300 ~ 4 Lacs+",0,JHARKHAND,GIRIDIH
2167,Jagarnath Mahto,JMM, 3 ,10th Pass,52,"Rs 1,95,70,591 ~ 1 Crore+","Rs 81,56,343 ~ 81 Lacs+",0,JHARKHAND,GIRIDIH
2168,Jogeshwar Thakur,Vishva SHakti Party, 1 ,Graduate,41,"Rs 42,58,200 ~ 42 Lacs+",Rs 0 ~ ,0,JHARKHAND,GIRIDIH
2169,Madhu Sudan,Jharkhand Party (Secular),0,10th Pass,63,"Rs 86,55,000 ~ 86 Lacs+","Rs 10,00,000 ~ 10 Lacs+",0,JHARKHAND,GIRIDIH
2170,Rajendra Dasaundhi,IND,0,Graduate,47,"Rs 6,57,329 ~ 6 Lacs+",Rs 0 ~ ,0,JHARKHAND,GIRIDIH
2171,Rasul Baksh,BSP, 1 ,Literate,64,"Rs 1,64,81,200 ~ 1 Crore+",Rs 0 ~ ,0,JHARKHAND,GIRIDIH
2172,Sanjeev Kumar Mahato,IND,0,12th Pass,39,"Rs 18,30,883 ~ 18 Lacs+",Rs 0 ~ ,0,JHARKHAND,GIRIDIH
2173,Shibu Singh,Bhartiya Manavadhikaar Federal Party,0,Graduate,46,"Rs 16,98,452 ~ 16 Lacs+",Rs 0 ~ ,0,JHARKHAND,GIRIDIH
2174,Simmi Suman,IND,0,Post Graduate,32,"Rs 1,05,55,000 ~ 1 Crore+","Rs 57,00,000 ~ 57 Lacs+",0,JHARKHAND,GIRIDIH
2175,Sohrab Shah,Bahujan Mukti Party,0,Literate,56,"Rs 60,000 ~ 60 Thou+",Rs 0 ~ ,0,JHARKHAND,GIRIDIH
2176,Sunita Tudu,IND,0,Graduate Professional,32,"Rs 1,66,88,140 ~ 1 Crore+","Rs 11,00,000 ~ 11 Lacs+",0,JHARKHAND,GIRIDIH
2177,Nishikant Dubey   Winner ,BJP, 4 ,Doctorate,47,"Rs 46,27,57,500 ~ 46 Crore+",Rs 0 ~ ,1,JHARKHAND,GODDA
2178,Anup Kumar Sinha,IND,0,Graduate,43,"Rs 1,08,95,000 ~ 1 Crore+",Rs 0 ~ ,0,JHARKHAND,GODDA
2179,Asha Makede,Pichhara Samaj Party United,0,Doctorate,49,"Rs 10,000 ~ 10 Thou+",Rs 0 ~ ,0,JHARKHAND,GODDA
2180,Bajrangi Mahtha,Bahujan Mukti Party, 9 ,12th Pass,34,"Rs 37,87,466 ~ 37 Lacs+",Rs 0 ~ ,0,JHARKHAND,GODDA
2181,Birendra Kumar,IND, 1 ,Post Graduate,36,"Rs 4,10,031 ~ 4 Lacs+",Rs 0 ~ ,0,JHARKHAND,GODDA
2182,Jitendra Kumar Barnwal,IND,0,12th Pass,34,"Rs 13,14,140 ~ 13 Lacs+","Rs 3,53,210 ~ 3 Lacs+",0,JHARKHAND,GODDA
2183,K. Rangaiah,IND,0,Post Graduate,82,"Rs 6,80,000 ~ 6 Lacs+",Rs 0 ~ ,0,JHARKHAND,GODDA
2184,Madhusudan Ray,IND,0,10th Pass,52,"Rs 8,71,394 ~ 8 Lacs+","Rs 3,585 ~ 3 Thou+",0,JHARKHAND,GODDA
2185,Mahesh Kumar Suman,IND,0,Post Graduate,55,"Rs 2,20,000 ~ 2 Lacs+",Rs 0 ~ ,0,JHARKHAND,GODDA
2186,Murari Kapri,Aam Adhikar Morcha,0,8th Pass,35,"Rs 33,25,367 ~ 33 Lacs+","Rs 18,75,000 ~ 18 Lacs+",0,JHARKHAND,GODDA
2187,Noor Hassan,Rashtriya Samta Party (Secular),0,Graduate,47,"Rs 20,51,330 ~ 20 Lacs+",Rs 0 ~ ,0,JHARKHAND,GODDA
2188,Pradeep Yadav,Jharkhand Vikas Morcha (Prajatantrik), 13 ,Graduate,53,"Rs 1,41,97,149 ~ 1 Crore+",Rs 0 ~ ,0,JHARKHAND,GODDA
2189,Zaffar Obaid,BSP,0,Doctorate,46,"Rs 8,73,613 ~ 8 Lacs+",Rs 0 ~ ,0,JHARKHAND,GODDA
2190,Jayant Sinha   Winner ,BJP,0,Post Graduate,55,"Rs 77,07,49,002 ~ 77 Crore+","Rs 19,32,71,437 ~ 19 Crore+",1,JHARKHAND,HAZARIBAGH
2191,Bhawesh Kumar Mishra,Bharatiya Jan Kranti Dal (Democratic), 1 ,Graduate,43,"Rs 2,90,000 ~ 2 Lacs+",Rs 0 ~ ,0,JHARKHAND,HAZARIBAGH
2192,Bhubaneshwar Prasad Mehta,CPI, 1 ,12th Pass,73,"Rs 3,89,58,977 ~ 3 Crore+",Rs 0 ~ ,0,JHARKHAND,HAZARIBAGH
2193,Gautam Kumar,IND, 1 ,Graduate,29,"Rs 44,20,000 ~ 44 Lacs+","Rs 3,95,000 ~ 3 Lacs+",0,JHARKHAND,HAZARIBAGH
2194,Gopal Prasad Sahu,INC,0,Graduate,74,"Rs 34,61,74,281 ~ 34 Crore+","Rs 2,18,67,709 ~ 2 Crore+",0,JHARKHAND,HAZARIBAGH
2195,Jagat Kumar Soni,Bhartiya Azad Sena,0,Post Graduate,35,"Rs 27,83,000 ~ 27 Lacs+","Rs 55,000 ~ 55 Thou+",0,JHARKHAND,HAZARIBAGH
2196,Krishna Kumar Singh,Bharat Prabhat Party,0,Graduate,28,"Rs 27,03,300 ~ 27 Lacs+",Rs 0 ~ ,0,JHARKHAND,HAZARIBAGH
2197,Md Mubarak,Janata Congress,0,Literate,45,"Rs 2,79,125 ~ 2 Lacs+",Rs 0 ~ ,0,JHARKHAND,HAZARIBAGH
2198,Md. Moin Uddin Ahmad,IND, 1 ,Graduate,42,"Rs 28,76,762 ~ 28 Lacs+","Rs 60,000 ~ 60 Thou+",0,JHARKHAND,HAZARIBAGH
2199,Misbahul Islam,Peoples Party of India (Democratic), 1 ,12th Pass,47,"Rs 33,83,000 ~ 33 Lacs+",Rs 0 ~ ,0,JHARKHAND,HAZARIBAGH
2200,Rajesh Ranjan,SUCI(C),0,Post Graduate,38,"Rs 15,44,940 ~ 15 Lacs+",Rs 0 ~ ,0,JHARKHAND,HAZARIBAGH
2201,Rajni Devi,Jai Prakash Janata Dal,0,Literate,39,"Rs 84,754 ~ 84 Thou+",Rs 0 ~ ,0,JHARKHAND,HAZARIBAGH
2202,Ramavtar Mahto,IND,0,12th Pass,34,"Rs 17,90,000 ~ 17 Lacs+",Rs 0 ~ ,0,JHARKHAND,HAZARIBAGH
2203,Rameshwar Ram Kushwaha,AIFB,0,Graduate,49,"Rs 8,85,838 ~ 8 Lacs+",Rs 0 ~ ,0,JHARKHAND,HAZARIBAGH
2204,Tekochand Mahto,IND,0,Graduate Professional,28,"Rs 26,08,338 ~ 26 Lacs+","Rs 50,000 ~ 50 Thou+",0,JHARKHAND,HAZARIBAGH
2205,Vinod Kumar,BSP,0,Graduate,62,"Rs 2,76,95,641 ~ 2 Crore+",Rs 0 ~ ,0,JHARKHAND,HAZARIBAGH
2206,Bidyut Baran Mahato   Winner ,BJP, 3 ,12th Pass,56,"Rs 2,77,50,671 ~ 2 Crore+","Rs 29,61,830 ~ 29 Lacs+",1,JHARKHAND,JAMSHEDPUR
2207,Angad Mahato,Amra Bangalee,0,10th Pass,51,"Rs 32,76,000 ~ 32 Lacs+",Rs 0 ~ ,0,JHARKHAND,JAMSHEDPUR
2208,Anjana Mahata,AITC,0,Post Graduate,38,"Rs 80,60,342 ~ 80 Lacs+",Rs 0 ~ ,0,JHARKHAND,JAMSHEDPUR
2209,Ashraf Hussain,BSP,0,12th Pass,39,"Rs 5,05,30,000 ~ 5 Crore+","Rs 1,20,00,000 ~ 1 Crore+",0,JHARKHAND,JAMSHEDPUR
2210,Asit Kumar Singh,IND,0,Graduate Professional,49,"Rs 24,94,948 ~ 24 Lacs+",Rs 0 ~ ,0,JHARKHAND,JAMSHEDPUR
2211,Asjadullah Imran,Bharat Prabhat Party, 1 ,12th Pass,49,"Rs 28,69,628 ~ 28 Lacs+",Rs 0 ~ ,0,JHARKHAND,JAMSHEDPUR
2212,Champai Soren,JMM, 1 ,10th Pass,62,"Rs 2,28,22,491 ~ 2 Crore+","Rs 76,50,059 ~ 76 Lacs+",0,JHARKHAND,JAMSHEDPUR
2213,Chandra Shekhar Mahato,Peoples Party of India (Democratic),0,Post Graduate,47,"Rs 32,48,346 ~ 32 Lacs+","Rs 17,209 ~ 17 Thou+",0,JHARKHAND,JAMSHEDPUR
2214,Deepak Kumar Giri,IND,0,12th Pass,37,"Rs 1,26,000 ~ 1 Lacs+","Rs 25,000 ~ 25 Thou+",0,JHARKHAND,JAMSHEDPUR
2215,Dinesh Mahato,IND, 2 ,12th Pass,46,"Rs 58,71,513 ~ 58 Lacs+","Rs 29,500 ~ 29 Thou+",0,JHARKHAND,JAMSHEDPUR
2216,Mahesh Kumar,Right to Recall Party,0,Graduate Professional,36,"Rs 10,74,449 ~ 10 Lacs+","Rs 5,67,313 ~ 5 Lacs+",0,JHARKHAND,JAMSHEDPUR
