Sno,Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities,Winner,State,Constituency
2098,DEBAJE ABUJI ALIES PRALHADRAO ASHRUJI,IND,0,10th Pass,52,"Rs 2,00,000 ~ 2 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,Washim
2099,DR. JADHAV RAVI SAMPATRAO,BSP,0,Doctorate,57,"Rs 4,01,586 ~ 4 Lacs+","Rs 2,10,000 ~ 2 Lacs+",0,MAHARASHTRA,Washim
2100,JAGIRDAR SHAMSHODDIN AINNODDIN,LRP,0,10th Pass,47,"Rs 7,02,000 ~ 7 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,Washim
2101,KAMBLE SHILANAND LAXMANRAO,IND,0,10th Pass,36,"Rs 23,00,000 ~ 23 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,Washim
2102,KAMBLE UTTAM BHAGAJI,IND,0,Not Given,33,Nil,Rs 0 ~ ,0,MAHARASHTRA,Washim
2103,NAIK MANOHAR RAJUSING,NCP,0,Graduate,59,"Rs 5,63,07,131 ~ 5 Crore+","Rs 10,53,024 ~ 10 Lacs+",0,MAHARASHTRA,Washim
2104,PATHAK MOHAN DATTATRAYA,IND,0,Graduate,46,"Rs 2,00,000 ~ 2 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,Washim
2105,S. WAHIDDODDIN S. KARIMODDIN,IND,0,Literate,39,"Rs 70,000 ~ 70 Thou+",Rs 100 ~ 1 Hund+,0,MAHARASHTRA,Washim
2106,SHEKH MUKIM AHAMAD ABDUL RASHID,SP,0,Graduate,37,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,Washim
2107,YASHWANT SUKHDEV PATIL,Ambedkarist Republican Party,0,Literate,35,"Rs 6,06,000 ~ 6 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,Washim
2108,RATHOD HARISING NASARU   Winner ,BJP,0,Graduate,50,"Rs 38,01,000 ~ 38 Lacs+","Rs 9,45,123 ~ 9 Lacs+",1,MAHARASHTRA,Yavatmal
2109,AGARWAL RAMESH PANDURANG,BSP,0,Graduate,47,"Rs 20,60,000 ~ 20 Lacs+","Rs 10,15,000 ~ 10 Lacs+",0,MAHARASHTRA,Yavatmal
2110,ANAND BALIRAM GAIKWAD,BBM,0,Graduate,43,"Rs 1,30,000 ~ 1 Lacs+","Rs 27,000 ~ 27 Thou+",0,MAHARASHTRA,Yavatmal
2111,GULHANE SANJAY MAHADEORAO,IND,0,Graduate,34,"Rs 7,37,000 ~ 7 Lacs+","Rs 8,600 ~ 8 Thou+",0,MAHARASHTRA,Yavatmal
2112,KISHORBHAU TIWARI,SP,4,Graduate Professional,45,"Rs 33,54,561 ~ 33 Lacs+","Rs 2,65,000 ~ 2 Lacs+",0,MAHARASHTRA,Yavatmal
2113,KUMBHEKAR DAMADU NAGORAO,IND,0,Literate,49,"Rs 60,000 ~ 60 Thou+",Rs 0 ~ ,0,MAHARASHTRA,Yavatmal
2114,PATIL UTTAMRAO DEORAOJI,INC,0,Graduate,58,"Rs 94,73,171 ~ 94 Lacs+","Rs 18,74,552 ~ 18 Lacs+",0,MAHARASHTRA,Yavatmal
2115,PURUSHOTTAM DOMAJI BHAJGAWARE,IND,0,12th Pass,43,Nil,Rs 0 ~ ,0,MAHARASHTRA,Yavatmal
2116,SHITAL KAWADU MARKAM,GGP,0,Graduate,58,"Rs 8,20,000 ~ 8 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,Yavatmal
2117,DR. THOKCHOM MEINYA   Winner ,INC,0,Doctorate,55,"Rs 11,07,278 ~ 11 Lacs+","Rs 80,660 ~ 80 Thou+",1,MANIPUR,Inner Manipur
2118,LEISHANGTHEM CHANDRAMANI,FPM,0,Doctorate,68,"Rs 17,56,645 ~ 17 Lacs+",Rs 0 ~ ,0,MANIPUR,Inner Manipur
2119,MOIRANGTHEM NARA,CPI,0,Graduate Professional,55,"Rs 12,17,839 ~ 12 Lacs+",Rs 0 ~ ,0,MANIPUR,Inner Manipur
2120,NONGMAITHEM HOMENDRO SINGH,IND,0,Graduate,40,Nil,Rs 0 ~ ,0,MANIPUR,Inner Manipur
2121,NONGMAITHEM IBOYAIMA SINGH,IND,0,10th Pass,64,Nil,Rs 0 ~ ,0,MANIPUR,Inner Manipur
2122,THOUNAOJAM CHAOBA,BJP,0,Others,67,"Rs 86,44,747 ~ 86 Lacs+","Rs 1,11,179 ~ 1 Lacs+",0,MANIPUR,Inner Manipur
2123,MANI CHARENAMEI   Winner ,IND,0,Graduate,45,"Rs 2,05,000 ~ 2 Lacs+",Rs 0 ~ ,1,MANIPUR,Outer Manipur
2124,D. LOLI ADANEE,BJP,0,Graduate,51,"Rs 55,04,735 ~ 55 Lacs+",Rs 0 ~ ,0,MANIPUR,Outer Manipur
2125,HOLKHOMANG HAOKIP,NCP,0,Post Graduate,67,"Rs 20,30,000 ~ 20 Lacs+",Rs 0 ~ ,0,MANIPUR,Outer Manipur
2126,ROSANGZUALA,JD(U),0,Graduate,43,"Rs 5,45,036 ~ 5 Lacs+",Rs 0 ~ ,0,MANIPUR,Outer Manipur
2127,PATY RIPPLE KYNDIAH   Winner ,INC,0,Graduate,75,"Rs 40,78,978 ~ 40 Lacs+",Rs 0 ~ ,1,MEGHALAYA,Shillong
2128,S. LONIAK MARBANIANG,IND,0,Doctorate,57,"Rs 37,75,839 ~ 37 Lacs+",Rs 0 ~ ,0,MEGHALAYA,Shillong
2129,PURANO AGITOK SANGMA   Winner ,AITC,0,Post Graduate,56,"Rs 3,50,32,125 ~ 3 Crore+",Rs 0 ~ ,1,MEGHALAYA,Tura
2130,DR. MUKUL SANGMA,INC,0,Graduate Professional,38,"Rs 68,44,482 ~ 68 Lacs+",Rs 0 ~ ,0,MEGHALAYA,Tura
2131,VANLALZAWMA   Winner ,MNF,0,Post Graduate,48,"Rs 21,27,713 ~ 21 Lacs+",Rs 0 ~ ,1,MIZORAM,Mizoram
2132,DR. LALTLUANGLIANA KHIANGTE,IND,0,Doctorate,38,"Rs 56,04,209 ~ 56 Lacs+","Rs 11,30,000 ~ 11 Lacs+",0,MIZORAM,Mizoram
2133,TLANGDINGLIANA,EU,0,Not Given,63,Nil,Rs 0 ~ ,0,MIZORAM,Mizoram
2134,W. WANGYUH   Winner ,NPF,0,Post Graduate,40,"Rs 21,47,000 ~ 21 Lacs+",Rs 0 ~ ,1,NAGALAND,Nagaland
2135,K. ASUNGBA SANGTAM,INC,0,Graduate,58,"Rs 1,49,46,062 ~ 1 Crore+",Rs 0 ~ ,0,NAGALAND,Nagaland
2136,SHRI. AKHEI ACHUMI,JD(S),0,Graduate,56,"Rs 2,00,000 ~ 2 Lacs+",Rs 0 ~ ,0,NAGALAND,Nagaland
2137,KAPIL SIBAL   Winner ,INC,0,Post Graduate,55,"Rs 15,88,50,000 ~ 15 Crore+",Rs 0 ~ ,1,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2138,ALIM,IND,0,5th Pass,32,"Rs 2,00,00,80,500 ~ 200 Crore+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2139,AMIT WHIG,IND,0,Graduate,31,"Rs 4,17,000 ~ 4 Lacs+","Rs 2,60,000 ~ 2 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2140,ARUN KUMAR,IND,0,Graduate Professional,39,"Rs 53,20,000 ~ 53 Lacs+","Rs 63,33,00,000 ~ 63 Crore+",0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2141,ASHOK KUMAR,IND,0,10th Pass,50,"Rs 59,500 ~ 59 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2142,BASHIR AHMED,IND,0,Doctorate,58,"Rs 9,43,000 ~ 9 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2143,DR. SANJAY KUMAR GUPTA,SHS,0,Post Graduate,45,"Rs 2,79,000 ~ 2 Lacs+","Rs 8,84,152 ~ 8 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2144,GIAN PRAKASH SAINI,BSP,0,Post Graduate,45,"Rs 75,64,243 ~ 75 Lacs+","Rs 32,14,000 ~ 32 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2145,JAGDISH KUMAR DEMBALA,IND,0,Post Graduate,56,"Rs 1,90,000 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2146,MOHD. SAMI,IND,0,Graduate,32,"Rs 75,000 ~ 75 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2147,MUKESH ARORA,IND,0,Graduate Professional,51,"Rs 20,63,000 ~ 20 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2148,ROOP DHAR YADAV,SAP,0,Not Given,38,"Rs 80,700 ~ 80 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2149,SATISH KUMAR,IND,0,Graduate Professional,44,"Rs 55,373 ~ 55 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2150,SHIV HARI AGRAWAL,IND,1,10th Pass,41,"Rs 2,01,000 ~ 2 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2151,SMRITI Z. IRAANI,BJP,0,Graduate,28,"Rs 26,98,783 ~ 26 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Chandni Chowk
2152,ANIL KUMAR CHADHA,IND,0,12th Pass,41,"Rs 2,69,908 ~ 2 Lacs+",Rs 0 ~ ,1,NATIONAL CAPITAL TERRITORY OF DELHI,Delhi Sadar
2153,DHARAM PAL,BSP,0,Others,66,"Rs 26,01,500 ~ 26 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Delhi Sadar
2154,DILDAR HUSSIN BEG,IND,0,12th Pass,39,"Rs 2,95,73,000 ~ 2 Crore+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Delhi Sadar
2155,HARI KRISHAN,IND,0,8th Pass,41,"Rs 18,000 ~ 18 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Delhi Sadar
2156,MD ZAHID,IND,0,10th Pass,38,"Rs 27,76,000 ~ 27 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Delhi Sadar
2157,VIJAY GOEL,IND,0,Others,34,"Rs 45,90,500 ~ 45 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Delhi Sadar
2158,VIJAY KUMAR GUPTA,IND,0,Not Given,47,Nil,Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Delhi Sadar
2159,SANDEEP DIKSHIT   Winner ,INC,0,Post Graduate,39,"Rs 47,64,901 ~ 47 Lacs+","Rs 2,46,779 ~ 2 Lacs+",1,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2160,AMAR SINGH,LP(S),0,Others,52,"Rs 7,15,000 ~ 7 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2161,ANIL KUMAR SHARMA,LPI(V),0,Graduate,42,"Rs 27,85,030 ~ 27 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2162,ARJUN PRASHAD,Rashtriya Swabhimaan Party,0,8th Pass,64,"Rs 10,20,000 ~ 10 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2163,AVINASH PURI,DBP,0,10th Pass,54,"Rs 55,272 ~ 55 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2164,BAL RAJ SINGH,BSP,0,12th Pass,35,"Rs 40,25,000 ~ 40 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2165,BALWANT SINGH PARWANA,ABHM,0,Others,65,"Rs 80,65,500 ~ 80 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2166,BHIMA WEL,PSJP,0,12th Pass,36,"Rs 16,38,374 ~ 16 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2167,BRAHAMJEET,IND,1,Not Given,78,"Rs 40,17,000 ~ 40 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2168,GOPAL HINDUSTANI,IND,0,Others,39,"Rs 11,500 ~ 11 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2169,HARENDER KUMAR,IND,0,12th Pass,34,"Rs 1,06,750 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2170,HARISH TYAGI,IND,0,10th Pass,38,"Rs 79,537 ~ 79 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2171,LAL BIHARI TIWARI,BJP,0,10th Pass,62,"Rs 45,21,185 ~ 45 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2172,MANJIT,IND,0,Graduate,29,"Rs 1,57,000 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2173,MOHD. HASNAIN,IND,1,Not Given,46,Nil,Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2174,MOHD. IQBAL QUERESHI,BPTP,0,Not Given,28,"Rs 1,87,000 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2175,NAFEES,NBNP,0,Graduate,39,"Rs 39,400 ~ 39 Thou+","Rs 33,000 ~ 33 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2176,P. C. MOHAN,IND,0,Graduate,47,"Rs 27,15,000 ~ 27 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2177,PAWAN KUMAR,IND,0,10th Pass,0,Nil,Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2178,PRADEEP KUMAR,AIFB,0,8th Pass,37,"Rs 42,200 ~ 42 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2179,R. S. ADIL,National Loktantrik Party,0,Post Graduate,59,"Rs 20,72,486 ~ 20 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2180,RAM SAMUJHA,AD,0,Post Graduate,34,"Rs 18,388 ~ 18 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2181,RAM SINGH,IND,0,Graduate,46,"Rs 61,400 ~ 61 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2182,SATISH KUMAR TYAGI,IND,0,Post Graduate,52,"Rs 83,60,000 ~ 83 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2183,SATYA RANI SHARMA,BRPP,0,Not Given,48,"Rs 12,51,000 ~ 12 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,East Delhi
2184,KRISHNA TIRATH   Winner ,INC,0,Graduate Professional,49,"Rs 64,15,254 ~ 64 Lacs+",Rs 0 ~ ,1,NATIONAL CAPITAL TERRITORY OF DELHI,Karol Bagh
2185,ANITA ARYA,BJP,0,Doctorate,42,"Rs 7,58,485 ~ 7 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Karol Bagh
2186,DR. P.L. PREMI,IND,0,Doctorate,60,"Rs 12,98,160 ~ 12 Lacs+","Rs 68,000 ~ 68 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,Karol Bagh
2187,GHAN SHYAM MORWAL,DBP,0,10th Pass,45,"Rs 78,800 ~ 78 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Karol Bagh
2188,KISHAN PYARI,IND,0,Not Given,69,"Rs 6,75,000 ~ 6 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Karol Bagh
2189,LAJPAT RAI,IND,0,Graduate,35,"Rs 7,000 ~ 7 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Karol Bagh
2190,SAROJ,IND,0,12th Pass,37,"Rs 7,22,856 ~ 7 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Karol Bagh
2191,SATISH KUMAR,IND,0,8th Pass,45,"Rs 15,000 ~ 15 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Karol Bagh
2192,SATYA PAL SINGH,BSP,0,Post Graduate,45,"Rs 1,25,61,000 ~ 1 Crore+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Karol Bagh
2193,YUDHVEER SINGH,Samajwadi Janata Party (Rashtriya),0,Graduate Professional,35,"Rs 61,85,640 ~ 61 Lacs+","Rs 2,52,000 ~ 2 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,Karol Bagh
2194,AJAY MAKAN   Winner ,INC,1,Post Graduate,40,"Rs 3,02,34,158 ~ 3 Crore+","Rs 6,50,000 ~ 6 Lacs+",1,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
2195,B. S. YADAV,JKNPP,0,Graduate,44,"Rs 1,01,000 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
2196,JAVED ABIDI,IND,0,Graduate,38,"Rs 36,23,113 ~ 36 Lacs+","Rs 1,32,046 ~ 1 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
2197,MAHARAJ KUMAR ADVOCATE,DBP,0,Post Graduate,54,"Rs 2,38,500 ~ 2 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
2198,RAM KUMAR AZAD,IND,0,Illiterate,41,"Rs 1,35,000 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
2199,RAMESH KUMAR,IND,0,12th Pass,46,"Rs 2,82,081 ~ 2 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
2200,SANJAY KUMAR YADAV,IND,0,10th Pass,25,"Rs 20,500 ~ 20 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
2201,VED PRAKASH,IND,0,5th Pass,46,"Rs 1,09,000 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
2202,SAJJAN KUMAR   Winner ,INC,1,Literate,58,"Rs 13,06,055 ~ 13 Lacs+","Rs 5,20,477 ~ 5 Lacs+",1,NATIONAL CAPITAL TERRITORY OF DELHI,Outer Delhi
2203,AMARJEET KAUR,IND,0,Not Given,41,"Rs 7,80,836 ~ 7 Lacs+","Rs 2,00,000 ~ 2 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,Outer Delhi
2204,ANIL BHARTI,RVNP,0,Post Graduate,33,Nil,Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Outer Delhi
2205,ANIL GOGIA,IND,0,12th Pass,32,"Rs 15,72,000 ~ 15 Lacs+","Rs 2,242 ~ 2 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,Outer Delhi
2206,BHARAT BHUSHAN NAGAR,BSP,0,12th Pass,34,"Rs 4,77,500 ~ 4 Lacs+","Rs 4,00,000 ~ 4 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,Outer Delhi
2207,KEWAL KISHAN VIRMANI,IND,0,8th Pass,35,"Rs 86,000 ~ 86 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Outer Delhi
2208,SAHIB SINGH,BJP,1,Doctorate,61,"Rs 48,63,627 ~ 48 Lacs+","Rs 56,968 ~ 56 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,Outer Delhi
2209,SAJJAN KUMAR,IND,0,8th Pass,26,"Rs 72,000 ~ 72 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Outer Delhi
2210,SWATI BHATNAGAR,RSD,0,Not Given,34,"Rs 10,000 ~ 10 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,Outer Delhi
2211,VIJAY KUMAR MALHOTRA   Winner ,BJP,0,Doctorate,72,"Rs 89,88,478 ~ 89 Lacs+",Rs 0 ~ ,1,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
2212,R. K. ANAND,INC,0,Post Graduate,61,"Rs 5,60,99,701 ~ 5 Crore+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
2213,R. RAVICHANDRAN,JKNPP,0,12th Pass,41,"Rs 3,90,587 ~ 3 Lacs+","Rs 7,000 ~ 7 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
2214,SAIFULLAH SIDDIQUI ALIAS SHAFI,IND,0,Not Given,40,"Rs 11,10,000 ~ 11 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
2215,SHIV KHERA,IND,0,Graduate,54,"Rs 6,03,52,032 ~ 6 Crore+","Rs 3,48,25,000 ~ 3 Crore+",0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
2216,SUMITRA KUNDU,IND,0,Graduate,34,"Rs 33,90,000 ~ 33 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
2217,SURJEET SINGH ASSIE (BILLA),BSP,0,12th Pass,45,"Rs 1,50,000 ~ 1 Lacs+","Rs 80,000 ~ 80 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
2218,SYED NASEER AHMED,IND,0,Graduate,31,"Rs 28,000 ~ 28 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
2219,HARI HAR SWAIN   Winner ,BJD,0,12th Pass,69,"Rs 1,21,92,000 ~ 1 Crore+","Rs 15,86,478 ~ 15 Lacs+",1,ORISSA,Aska
2220,DUTIKRISHNA PADHI,IND,0,10th Pass,66,"Rs 1,10,000 ~ 1 Lacs+",Rs 0 ~ ,0,ORISSA,Aska
2221,RAMKRUSHANA PATNAIK,INC,0,Post Graduate,62,"Rs 52,34,000 ~ 52 Lacs+","Rs 2,04,828 ~ 2 Lacs+",0,ORISSA,Aska
2222,MAHAMEGHA BAHAN AIRA KHARBELA SWAIN   Winner ,BJP,0,Post Graduate,51,"Rs 10,10,000 ~ 10 Lacs+",Rs 0 ~ ,1,ORISSA,Balasore
2223,Malayendra Kisor Chaudhuri,BMVP,0,Doctorate,66,"Rs 25,23,012 ~ 25 Lacs+",Rs 0 ~ ,0,ORISSA,Balasore
2224,Mrutyunjay Mohapatra,IND,0,Post Graduate,44,"Rs 12,00,000 ~ 12 Lacs+",Rs 0 ~ ,0,ORISSA,Balasore
2225,NALINI KUMAR JENA,BSP,0,Others,0,"Rs 15,000 ~ 15 Thou+",Rs 0 ~ ,0,ORISSA,Balasore
2226,TRAILOKYA NATH DAS,RPI,0,Not Given,60,"Rs 5,90,800 ~ 5 Lacs+",Rs 0 ~ ,0,ORISSA,Balasore
2227,CHANDRA SEKHAR SAHU   Winner ,INC,0,Graduate Professional,54,"Rs 14,19,000 ~ 14 Lacs+",Rs 0 ~ ,1,ORISSA,Berhampur
2228,ANADI SAHU,BJP,0,Graduate,64,"Rs 15,25,000 ~ 15 Lacs+",Rs 0 ~ ,0,ORISSA,Berhampur
2229,JAGANATH PATRO,IND,0,Not Given,40,"Rs 25,000 ~ 25 Thou+",Rs 0 ~ ,0,ORISSA,Berhampur
2230,K . SHYAMBABU SUBUDHI,IND,0,10th Pass,68,"Rs 3,00,000 ~ 3 Lacs+",Rs 0 ~ ,0,ORISSA,Berhampur
2231,MURALIDHAR JENA,INC,0,Graduate,57,"Rs 3,78,000 ~ 3 Lacs+","Rs 2,41,156 ~ 2 Lacs+",1,ORISSA,Bhadrak
2232,PRAFULLA KUMAR DAS,BSP,0,Post Graduate,46,"Rs 1,110 ~ 1 Thou+",Rs 0 ~ ,0,ORISSA,Bhadrak
2233,Purusottam Malik,IND,0,Literate,50,"Rs 1,80,000 ~ 1 Lacs+",Rs 0 ~ ,0,ORISSA,Bhadrak
2234,PRASANNA KUMAR PATASANI   Winner ,BJD,0,Post Graduate,56,"Rs 44,41,581 ~ 44 Lacs+",Rs 0 ~ ,1,ORISSA,Bhubaneswar
2235,B. RAMACHANDRA,IND,0,Post Graduate,60,"Rs 16,10,038 ~ 16 Lacs+",Rs 263 ~ 2 Hund+,0,ORISSA,Bhubaneswar
2236,BADRI NARAYAN ROUTRAY,BSP,0,Post Graduate,66,"Rs 1,08,000 ~ 1 Lacs+","Rs 2,195 ~ 2 Thou+",0,ORISSA,Bhubaneswar
2237,PRAMILA BEHERA,IND,0,Graduate,27,"Rs 14,000 ~ 14 Thou+",Rs 0 ~ ,0,ORISSA,Bhubaneswar
2238,PRAMOD SAMANTARA,RPI,0,12th Pass,47,Nil,Rs 0 ~ ,0,ORISSA,Bhubaneswar
2239,SHANTI DAS,SP,0,Post Graduate,62,"Rs 18,30,000 ~ 18 Lacs+",Rs 0 ~ ,0,ORISSA,Bhubaneswar
2240,SOUMYA RANJAN PATNAIK,INC,8,Post Graduate,52,"Rs 1,87,27,662 ~ 1 Crore+","Rs 14,52,965 ~ 14 Lacs+",0,ORISSA,Bhubaneswar
2241,SANGEETA KUMARI SINGH DEO   Winner ,BJP,0,Graduate,42,"Rs 2,68,99,686 ~ 2 Crore+","Rs 3,83,762 ~ 3 Lacs+",1,ORISSA,Bolangir
2242,BALGOPAL MISHRA,IND,2,Post Graduate,63,"Rs 1,03,24,142 ~ 1 Crore+","Rs 30,25,000 ~ 30 Lacs+",0,ORISSA,Bolangir
2243,DEBENDRA KUMAR BISWAL,BSP,0,Post Graduate,33,Nil,Rs 0 ~ ,0,ORISSA,Bolangir
2244,HENABATI BARIK,IND,0,Literate,37,"Rs 30,000 ~ 30 Thou+",Rs 0 ~ ,0,ORISSA,Bolangir
2245,LALIT MOHAN GANDHI,IND,0,Literate,55,Nil,Rs 0 ~ ,0,ORISSA,Bolangir
2246,PARAMANAND CHHATAR,SP,1,Graduate Professional,51,"Rs 1,50,40,355 ~ 1 Crore+",Rs 0 ~ ,0,ORISSA,Bolangir
2247,SARAT PATTANAYAK,INC,0,Post Graduate,48,"Rs 59,11,781 ~ 59 Lacs+",Rs 0 ~ ,0,ORISSA,Bolangir
2248,BHARTRUHARI MAHTAB   Winner ,BJD,0,Post Graduate,47,"Rs 1,78,43,407 ~ 1 Crore+","Rs 1,69,357 ~ 1 Lacs+",1,ORISSA,Cuttack
2249,JAYANTI PATNAIK,INC,0,Graduate,72,"Rs 1,04,72,416 ~ 1 Crore+",Rs 0 ~ ,0,ORISSA,Cuttack
